0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.027649727,0.032695506,0.00655723,0.0,0.005921933,0.07245584,0.0,0.04493843,0.030256478,0.09465292,0.040164977,0.06014874,0.047551747,0.013661931,0.0133594535,0.06323792,0.05863834,0.0016957003,0.030506935,0.0052712685,0.024865177,0.08377948,0.055812053,0.0056139305,0.0,0.011616737,0.025442854,0.0,0.01733814,0.031992912,0.067891434,0.014058142,0.0030805082,0.0
0.027565137,0.032649167,0.006465328,0.0,0.005906931,0.07241316,0.0,0.04490941,0.030403197,0.0948738,0.0401416,0.05997699,0.0474241,0.013598426,0.013249043,0.06370787,0.05888041,0.0016230252,0.030712148,0.0053609004,0.025004458,0.084182166,0.056014538,0.0056514507,0.0,0.011565111,0.025338024,0.0,0.017212553,0.032339465,0.067455396,0.01398073,0.0030652052,0.0
0.02764277,0.03282338,0.006511207,0.0,0.0059246905,0.07294896,0.0,0.045417763,0.03060846,0.09538357,0.040444665,0.06021034,0.047789156,0.013717434,0.013428981,0.06413173,0.059238486,0.0015710779,0.030927945,0.0053694546,0.025089886,0.08451681,0.056601714,0.005686447,0.0,0.011684521,0.025450049,0.0,0.017153881,0.032309465,0.067361936,0.013909957,0.003057559,0.0
0.027894266,0.03316486,0.0065152794,0.0,0.0060310364,0.073131464,0.0,0.04592251,0.030910779,0.09615822,0.040933616,0.060470156,0.048290886,0.013879297,0.013532463,0.06473569,0.0596475,0.0015955884,0.031254135,0.0054902933,0.025310136,0.08515819,0.05697637,0.0057856156,0.0,0.01169127,0.025148865,0.0,0.016986527,0.032474644,0.06714281,0.013802245,0.0030146777,0.0
0.027840316,0.03314596,0.0065092184,0.0,0.006032811,0.072377585,0.0,0.045552652,0.030910945,0.09597659,0.040953692,0.06024929,0.04842131,0.0138109615,0.013473598,0.06459446,0.0594149,0.0015814684,0.031017173,0.0054749995,0.025276696,0.08481637,0.05646783,0.0058005126,0.0,0.011578354,0.024724156,0.0,0.016867338,0.032531407,0.06702359,0.013608715,0.0029638433,0.0
0.02789722,0.033265933,0.0064999643,0.0,0.0060105002,0.07213234,0.0,0.045306057,0.03091098,0.095899865,0.041007813,0.060351394,0.04846249,0.01367427,0.0132973455,0.06466384,0.059368845,0.001571781,0.03092507,0.0054567195,0.025272153,0.08491822,0.05608399,0.005782084,0.0,0.01154469,0.02449531,0.0,0.016889941,0.03261969,0.067210406,0.013499821,0.0029423283,0.0
0.02760182,0.03296364,0.006438162,0.0,0.0060179094,0.071591906,0.0,0.045006804,0.030932128,0.096183896,0.040852766,0.059965447,0.048373055,0.013592882,0.013301663,0.06451641,0.059428155,0.0015433378,0.030834824,0.0054753795,0.02533324,0.084999844,0.05537991,0.0058021536,0.0,0.011377152,0.024299037,0.0,0.016855352,0.03246705,0.067335874,0.013451188,0.0028905503,0.0
0.027349692,0.03271811,0.006366913,0.0,0.0059617786,0.07131988,0.0,0.04472609,0.030900192,0.09642932,0.040818453,0.05957609,0.048345357,0.013388926,0.0131250415,0.06441054,0.05936613,0.0015175492,0.030759979,0.0054995827,0.025383499,0.08532208,0.05479046,0.005769723,0.0,0.011329308,0.024085037,0.0,0.016967585,0.032588996,0.06735358,0.013426586,0.0028775146,0.0
0.027316846,0.032547805,0.0063237823,0.0,0.005973148,0.07106792,0.0,0.044469893,0.030997714,0.096654326,0.040783428,0.059555493,0.04835476,0.013362187,0.013050361,0.06448688,0.05939625,0.0015146302,0.030774105,0.005538392,0.025454752,0.0855098,0.05449785,0.005800558,0.0,0.011211336,0.024034675,0.0,0.016957404,0.032531466,0.0672567,0.013440694,0.0028436303,0.0
0.02731905,0.03261417,0.006269059,0.0,0.0059540365,0.0708663,0.0,0.04415528,0.031030219,0.09660286,0.04082724,0.059617903,0.04836411,0.0131980805,0.012919467,0.06456809,0.059472214,0.0015058325,0.030673552,0.005550392,0.025491402,0.085567795,0.05419547,0.005810629,0.0,0.011171088,0.02388918,0.0,0.016820788,0.03258946,0.06687692,0.013364653,0.002837894,0.0
