0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.99996346,0.99758434,0.9783849,1.0,0.99322855,0.9927999,0.97908854,0.9887499,0.98595333,0.99920803,0.98919314,0.99678826,1.0,1.0,0.99937195,0.9989903,0.9987729,0.9998123,0.9998478,0.9938414,0.9974195,0.9952834,1.0,1.0
0.9999626,0.9974852,0.9779763,1.0,0.9928537,0.9922452,0.97833586,0.9882913,0.9858194,0.99918467,0.98913276,0.9967613,1.0,1.0,0.9991593,0.9987611,0.99854434,0.99975014,0.99985605,0.9937775,0.9973728,0.9951511,1.0,1.0
0.9999672,0.99739957,0.97743195,1.0,0.99292004,0.9924181,0.97854966,0.9885333,0.98553693,0.9991854,0.98894244,0.996727,1.0,1.0,0.9993522,0.99897987,0.99876064,0.99980235,0.9998349,0.99383503,0.99748296,0.9952516,1.0,1.0
0.9999692,0.9974166,0.9779098,1.0,0.9929507,0.99243915,0.97852737,0.98858154,0.9857956,0.9992392,0.9890505,0.9968177,1.0,1.0,0.999395,0.9989944,0.9988252,0.99981713,0.9998744,0.99397767,0.99762833,0.99515903,1.0,1.0
0.9999669,0.99748266,0.9780403,1.0,0.9929461,0.9926,0.97892684,0.9887455,0.9857294,0.9991842,0.9890119,0.99676394,1.0,1.0,0.9992847,0.99886304,0.998692,0.9997998,0.9998467,0.9940165,0.9973856,0.9953125,1.0,1.0
0.9999644,0.99743384,0.97837853,1.0,0.9928225,0.9925181,0.978919,0.9888174,0.9859603,0.9992254,0.98917806,0.99680763,1.0,1.0,0.99938476,0.99898124,0.9988339,0.99982923,0.99987847,0.99407,0.99760324,0.9952905,1.0,1.0
0.9999629,0.99724156,0.9776931,1.0,0.9928173,0.9924626,0.9788491,0.9887703,0.98556584,0.9991871,0.9888618,0.9966713,1.0,1.0,0.99939173,0.99898374,0.9988588,0.9998225,0.99988514,0.9939629,0.9975979,0.9952043,1.0,1.0
0.999966,0.9972833,0.97783977,1.0,0.99287134,0.99253654,0.97899157,0.9889495,0.98582053,0.99923927,0.98913515,0.9968648,1.0,1.0,0.9994044,0.9989902,0.99885875,0.9998479,0.9998903,0.9940295,0.99769056,0.99532676,1.0,1.0
0.9999659,0.9973141,0.97797024,1.0,0.99279386,0.9923498,0.97877693,0.988741,0.9857576,0.9992401,0.98901063,0.9968061,1.0,1.0,0.9993734,0.9989625,0.9987965,0.99981606,0.9998914,0.9940702,0.9976791,0.99524593,1.0,1.0
0.9999635,0.99736464,0.9778977,1.0,0.992746,0.992377,0.9787193,0.98872346,0.9856422,0.9991834,0.98887986,0.9967333,1.0,1.0,0.9993918,0.9989727,0.9988164,0.9998228,0.9998538,0.99407876,0.99752015,0.99519706,1.0,1.0
