0,1,2,3,4,5,6,7,8,9,10
0.0020651366,0.011254213,0.0038392115,0.0018353015,0.003586578,0.0011818162,0.003768294,0.0044319523,0.0007745945,0.00038877293,0.0074721198
0.0023797185,0.010635658,0.0035720828,0.0025755325,0.0038508286,0.0013079001,0.0037840873,0.005609882,0.00063444907,0.00041030726,0.0066512837
0.002225269,0.01189303,0.003927335,0.0019631684,0.0030269078,0.0013814414,0.0039494843,0.0050494736,0.00082734757,0.00039933034,0.010101657
0.0020824492,0.011682102,0.0037045493,0.0017708092,0.0040785153,0.0012368166,0.0049575875,0.005235383,0.0007290788,0.00035531967,0.007974683
0.0018022008,0.014721816,0.0040547997,0.0020574192,0.0034460016,0.0011698654,0.0067617698,0.004776846,0.0007573212,0.00031586384,0.015654193
0.0021608516,0.011717072,0.0035750507,0.0020937682,0.0033689102,0.0012693912,0.0046723057,0.004442289,0.00060498354,0.00043774134,0.007759166
0.0019742788,0.011639657,0.003576367,0.0016514905,0.0033035025,0.0011074395,0.005073039,0.00406893,0.0007254592,0.0004254158,0.012078839
0.0021820588,0.012131616,0.003301487,0.0020543837,0.0022539687,0.0012584461,0.0053922827,0.0041543837,0.0006352246,0.00037178525,0.009123519
0.0021182378,0.01143516,0.003673314,0.001969912,0.0037303409,0.0012964028,0.004498942,0.0038615307,0.00074892276,0.00037680505,0.010177708
0.0023928082,0.013625394,0.00377624,0.0019868282,0.00299067,0.0014227645,0.005117471,0.00538236,0.0007834325,0.00044654944,0.01071864
0.0017513204,0.010855632,0.0035072274,0.001735783,0.0033219073,0.0013309371,0.0046375776,0.0036177626,0.00069385895,0.00035300196,0.009005439
0.0022615634,0.012448914,0.0034113096,0.0017749168,0.0033776578,0.0012076073,0.0048653847,0.0037644857,0.0008176293,0.00040752505,0.008135645
0.0017332061,0.010170544,0.0037896987,0.0018577045,0.0026688639,0.0012309615,0.007927915,0.005323219,0.00066978455,0.00032148208,0.011342594
0.0021369641,0.011536829,0.0031227525,0.002042639,0.0024403136,0.0011863544,0.004648416,0.0038360048,0.0006993612,0.0004198238,0.00859148
0.0024833134,0.010654985,0.0032305205,0.0018118516,0.004258783,0.0013741874,0.0042521935,0.0038861174,0.0006892771,0.00041271484,0.009057482
0.0024170934,0.008396627,0.0026521292,0.0018643346,0.0022967625,0.0017738861,0.0045676315,0.0044863396,0.00077743595,0.000785944,0.03829609
0.0021725208,0.011567112,0.003390448,0.0018594807,0.0026595434,0.0011754622,0.0034527448,0.00379369,0.00080844876,0.00039346464,0.008755196
0.0021487544,0.010937491,0.0032967841,0.002036928,0.0023966422,0.001201132,0.005815686,0.004273218,0.00068823993,0.00044028374,0.00812852
0.0022013301,0.010647318,0.003231987,0.0017651308,0.0028208268,0.0015644424,0.0046668304,0.0039355294,0.00071088335,0.00038438974,0.009670659
0.0017451731,0.011003221,0.0029571427,0.0016686246,0.0029294454,0.0011223599,0.0041419435,0.007263464,0.0007705096,0.00030903553,0.009433153
0.001957721,0.011102102,0.0034004808,0.002034845,0.0025778231,0.0012905209,0.005034296,0.003847634,0.0008076945,0.00041013965,0.00815184
0.001685385,0.012727181,0.003547318,0.0019389368,0.0030328431,0.0011491368,0.0067402124,0.0035986952,0.0006604732,0.00034402002,0.013296803
0.0018232316,0.012096422,0.003373948,0.0018491125,0.0031516086,0.0012276765,0.0050049084,0.0032898262,0.00062559615,0.00039746752,0.006829328
0.0016818915,0.01079651,0.0034138623,0.0019571774,0.0030957107,0.001172819,0.007910886,0.004011481,0.00074028334,0.00037245682,0.009287061
0.0022052682,0.011713762,0.003466713,0.0016526878,0.0028522564,0.0016052627,0.0041263853,0.0033609576,0.0008489643,0.0003862581,0.00882888
0.0017955782,0.013064067,0.0037074385,0.0019487422,0.0032517067,0.0011539249,0.0060425196,0.0034900778,0.00080579094,0.00047672295,0.008108656
0.0016410075,0.010649787,0.003475674,0.0018283468,0.0030639672,0.0012819279,0.003899719,0.004299435,0.00080467865,0.00034065486,0.0064890813
0.0022795654,0.011247757,0.0033471622,0.0016945594,0.0022957805,0.0013406392,0.0050833193,0.0034767375,0.0007190408,0.00041804343,0.008646216
0.0017007644,0.0114800725,0.0031987168,0.0019869588,0.0025700897,0.0013256519,0.003930603,0.004015508,0.00091324945,0.00041775205,0.009970982
0.0016879555,0.013237696,0.004625324,0.0018111744,0.004460547,0.0012568132,0.008286292,0.0033603895,0.00086302496,0.00034088257,0.010431603
0.0019170804,0.013109821,0.0030973093,0.0018433596,0.0028721455,0.0014860437,0.0035582804,0.005725251,0.00059912255,0.0003930551,0.010170576
0.0016876156,0.010810321,0.00280645,0.0021853196,0.0030213285,0.0011816849,0.003624237,0.003673687,0.0007757541,0.00040023768,0.00801364
0.0019088624,0.008332281,0.003084551,0.0019518589,0.00242715,0.0012918483,0.0077840253,0.003772654,0.0006421865,0.00049732573,0.015077564
0.0022284465,0.011637704,0.0031982455,0.0019223023,0.0031751932,0.0013042642,0.004468699,0.0045139017,0.0008133905,0.00041550817,0.007686155
0.0018217019,0.011985367,0.0034089729,0.0015952874,0.0029621038,0.001502529,0.004383511,0.0029690738,0.0008432871,0.0003687485,0.00879713
0.0019589486,0.012648555,0.004375236,0.0018177702,0.0039396696,0.001315866,0.003826771,0.0038051913,0.0009103338,0.00038955323,0.0052904645
0.002136655,0.012713252,0.0034138914,0.0018474557,0.0029655895,0.0011462998,0.004805363,0.0035269945,0.000697551,0.0003993435,0.008771938
0.0017295087,0.012405264,0.0033155684,0.0016660824,0.0024282744,0.0011727017,0.0050759735,0.004067716,0.0007750827,0.00034027838,0.008273509
0.002133009,0.0133369,0.0034709086,0.001504742,0.0019361516,0.0015648894,0.0051931343,0.0035313554,0.00082016026,0.00040233554,0.008360818
0.002358066,0.011320859,0.0025212865,0.001819394,0.0031714663,0.0013947382,0.004737178,0.0038166845,0.00058977585,0.00037596453,0.010395896
0.00202444,0.0078834025,0.0027069272,0.0017695709,0.0029001702,0.0013344528,0.0054728608,0.0038369321,0.0006615766,0.00053169875,0.014099224
0.002261275,0.018209396,0.0032954614,0.0018324138,0.0031127972,0.0013852229,0.003772731,0.005265493,0.0009293243,0.00042974588,0.008698688
0.0024610253,0.02380011,0.0037500164,0.0021870208,0.004156317,0.0012065463,0.003797514,0.0039969482,0.0008896459,0.00045949157,0.008614551
0.0030379095,0.021640643,0.0037928957,0.002233014,0.005527084,0.0015311002,0.0054233163,0.0045535928,0.00083688245,0.0004166604,0.008829804
0.0028461874,0.020784058,0.0031113538,0.001956162,0.005005044,0.0013202232,0.003945619,0.004869519,0.00068672,0.00045752115,0.009092183
0.0028511547,0.016516395,0.0019723265,0.0022801615,0.003664604,0.0012351784,0.0035632574,0.007153414,0.000663862,0.00042086391,0.0051908838
0.0028407637,0.017885089,0.002515174,0.0025214993,0.0033950205,0.0012491205,0.004779866,0.0031422367,0.0007146405,0.0004749351,0.004640979
0.0033227168,0.018912079,0.0025434596,0.002474779,0.004287633,0.0013543509,0.004636419,0.004990715,0.0006356539,0.00044623212,0.006033659
0.0028201349,0.018155208,0.002701842,0.002639378,0.0048244824,0.001262784,0.0065693213,0.0030772085,0.00077595084,0.0005159799,0.005881877
0.0033564311,0.01794346,0.0026727996,0.002928631,0.003835104,0.0013982893,0.0038578236,0.0036077234,0.00094878784,0.00052637,0.0051884456
0.0031208496,0.020421172,0.0030451766,0.0027171753,0.005108211,0.0014597615,0.0048471526,0.0036154767,0.00078299304,0.0005118218,0.004706325
0.0034402623,0.016518,0.002559999,0.0026813643,0.0053188256,0.0015800241,0.0041672825,0.003339471,0.00087117625,0.0005054085,0.004454217
0.002955689,0.016986828,0.002905241,0.002534933,0.005787695,0.0015876375,0.004100983,0.0051459633,0.00072699296,0.00057145045,0.0050169425
0.003185327,0.017465806,0.0027405238,0.0025936214,0.0055066636,0.00137675,0.0059052827,0.0042480156,0.00078554323,0.00062490377,0.013496527
0.0030241373,0.022865634,0.0034206226,0.0026972252,0.003940444,0.0015005006,0.008946054,0.003623304,0.00083559926,0.00047944995,0.010803342
0.003735681,0.022358214,0.0026034543,0.0026914454,0.005257544,0.0016211908,0.0053594033,0.0041141245,0.0007991681,0.0005309771,0.008013488
0.0035932157,0.02347464,0.0035397685,0.0024679317,0.0064905854,0.0014930982,0.0065020835,0.003874435,0.000808564,0.000558338,0.009581197
0.0034892699,0.024710655,0.0037835946,0.0025666174,0.004779285,0.0012368392,0.0056042867,0.0032411371,0.0013181658,0.0005980893,0.010454183
0.0030161762,0.024640873,0.0032688626,0.0026408702,0.00487976,0.0016300975,0.0053959694,0.0032933871,0.0011184101,0.0005666126,0.0093400525
0.0031799339,0.021323506,0.0026369502,0.0028261028,0.0069623804,0.0016800611,0.0051309005,0.00353783,0.0008234432,0.0004990904,0.008123373
0.0036199498,0.020726843,0.002959403,0.0029081365,0.005474896,0.0014597832,0.0055101,0.003942457,0.00079872005,0.0005294214,0.006680879
0.0031779925,0.022054916,0.00275564,0.0028360449,0.0055533326,0.0012532051,0.0056060674,0.0058615906,0.001022405,0.00049712695,0.00767889
0.0033371856,0.022579845,0.0031243002,0.0029530204,0.0050907223,0.0015578897,0.005602125,0.0031389024,0.0008475961,0.0005366305,0.009645671
0.004060617,0.021908864,0.0023967288,0.0029638098,0.0045065014,0.0012613267,0.006022012,0.0035782736,0.0008296899,0.00047618424,0.013021665
0.003039158,0.022613794,0.0025151202,0.0030292342,0.0053729108,0.0012301779,0.0062865796,0.003429595,0.0010202088,0.0005486084,0.0071512554
0.003532212,0.020475935,0.0025586325,0.002973045,0.0049595516,0.0014066293,0.007615094,0.0039436645,0.0011659528,0.00052703905,0.010173172
0.0032109625,0.020835266,0.002557417,0.0028898937,0.004548283,0.0017388565,0.0063289814,0.0036920174,0.0009990263,0.0005128513,0.0071201823
0.0032461681,0.023277659,0.0031218089,0.003058427,0.0053315666,0.0014243787,0.009556077,0.0034874338,0.0007228608,0.0005290539,0.008140513
0.0031948348,0.022788167,0.0027722265,0.0029619886,0.005050179,0.001447604,0.0049529234,0.0040524704,0.0011149957,0.0005030094,0.008124095
