0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
6.714274e-05,7.93245e-05,9.518907e-05,1.2450075e-05,2.4321358e-05,6.0322796e-05,7.332486e-06,2.6172638e-05,7.1391834e-05,9.11779e-06,1.3291778e-05,1.3115239e-05,3.5636265e-05,3.009555e-05,5.6379095e-06,2.805668e-05,1.5930747e-05,1.0002863e-05,5.23389e-05,5.136837e-06,1.3841155e-05,9.741217e-05,2.155746e-05,6.7944966e-05
9.2018534e-05,8.344671e-05,9.8001154e-05,1.8286551e-05,3.053326e-05,5.6637648e-05,8.272854e-06,2.4322442e-05,6.978684e-05,1.2916807e-05,1.31684865e-05,1.1832981e-05,3.351248e-05,2.50046e-05,5.1367747e-06,2.615457e-05,1.5085387e-05,7.663804e-06,5.0203216e-05,6.4598476e-06,1.1224509e-05,9.726103e-05,2.756406e-05,0.00015655694
6.451902e-05,7.1244656e-05,9.116587e-05,1.3223852e-05,2.310217e-05,4.892803e-05,9.704182e-06,2.7632375e-05,6.0126004e-05,7.91142e-06,1.42456265e-05,1.2240758e-05,3.0423951e-05,2.8015897e-05,4.396488e-06,2.8270984e-05,1.642604e-05,6.456992e-06,5.5060766e-05,5.0746057e-06,1.5010365e-05,9.728351e-05,2.3110746e-05,6.32007e-05
4.948217e-05,9.298178e-05,9.560588e-05,1.2659953e-05,2.0551804e-05,4.8066257e-05,7.3283463e-06,2.7098378e-05,6.9183436e-05,8.880677e-06,1.37377465e-05,1.2663625e-05,2.8293076e-05,2.603488e-05,5.1031343e-06,2.9649786e-05,1.9881001e-05,1.0219798e-05,5.144026e-05,4.8617294e-06,1.5257887e-05,9.5803625e-05,2.6681888e-05,8.793913e-05
6.743747e-05,7.2439245e-05,8.1563834e-05,1.183059e-05,2.6769621e-05,4.6948655e-05,8.056739e-06,3.195255e-05,5.308605e-05,9.459808e-06,1.533599e-05,1.2996463e-05,3.645939e-05,2.6790487e-05,5.594985e-06,2.925991e-05,1.9697784e-05,8.0307245e-06,5.335462e-05,6.3832827e-06,1.9132098e-05,0.00011067354,2.1545009e-05,0.00012113651
6.015012e-05,8.415305e-05,9.267422e-05,1.4712194e-05,2.4939523e-05,4.991084e-05,8.013463e-06,3.0343943e-05,6.323127e-05,8.647172e-06,1.4490432e-05,1.32631285e-05,3.2396125e-05,2.908705e-05,5.5816017e-06,2.9631241e-05,1.6767784e-05,1.0298703e-05,4.7256217e-05,7.085682e-06,1.4351328e-05,9.552279e-05,2.2518314e-05,8.104977e-05
5.6915604e-05,9.727201e-05,8.843556e-05,1.2453509e-05,2.2367567e-05,5.6342862e-05,9.19672e-06,3.377664e-05,6.507991e-05,7.888945e-06,1.389901e-05,1.4400513e-05,3.0942065e-05,3.120118e-05,5.4437387e-06,2.8228305e-05,1.8967394e-05,7.860574e-06,5.2604126e-05,5.378711e-06,1.5683103e-05,9.75829e-05,2.1608412e-05,8.632628e-05
5.189063e-05,9.510199e-05,8.883017e-05,1.256253e-05,2.0450596e-05,5.283947e-05,8.430342e-06,2.7289669e-05,6.339179e-05,9.276009e-06,1.3392999e-05,1.3221457e-05,2.6191956e-05,2.743311e-05,5.1256297e-06,2.9818944e-05,1.5535647e-05,9.3618255e-06,5.0190625e-05,6.8540917e-06,1.4772478e-05,9.358008e-05,1.9906898e-05,7.98063e-05
3.658214e-05,7.649818e-05,9.288709e-05,1.3155057e-05,2.234725e-05,5.5206576e-05,7.334476e-06,2.968212e-05,6.438028e-05,8.420442e-06,1.3539055e-05,1.3207602e-05,2.8446826e-05,3.214901e-05,4.936581e-06,2.8265413e-05,1.6672537e-05,8.370704e-06,4.4747234e-05,4.8812954e-06,1.4922965e-05,9.0061294e-05,2.4174216e-05,4.962382e-05
5.966227e-05,7.5399774e-05,9.38156e-05,1.4787062e-05,2.4062914e-05,4.4140597e-05,8.738849e-06,2.7480197e-05,5.579931e-05,6.303135e-06,1.567998e-05,1.3413827e-05,2.3677658e-05,2.5409307e-05,5.191952e-06,3.0471374e-05,1.692308e-05,7.4353115e-06,5.105343e-05,5.2874075e-06,1.5851097e-05,9.30649e-05,1.9471776e-05,7.30428e-05
3.7253034e-05,8.900775e-05,8.7569024e-05,1.4312095e-05,2.5429114e-05,5.2517797e-05,7.1903387e-06,3.409818e-05,6.0878498e-05,7.168669e-06,1.260079e-05,1.3817036e-05,2.7355756e-05,3.0674244e-05,4.66473e-06,2.9279297e-05,1.4751206e-05,8.6845575e-06,4.7759528e-05,5.3337744e-06,1.444716e-05,9.133925e-05,2.1383072e-05,6.169222e-05
8.9674344e-05,8.051736e-05,8.394522e-05,1.149766e-05,2.0667987e-05,5.0836235e-05,8.245218e-06,2.6431106e-05,5.6749297e-05,8.076975e-06,1.5809492e-05,1.2625677e-05,2.437493e-05,2.5933645e-05,5.033624e-06,2.745759e-05,1.8987139e-05,8.109642e-06,5.3571606e-05,5.776158e-06,1.5074496e-05,8.543256e-05,1.6643731e-05,0.00010859953
5.0047987e-05,8.72074e-05,8.766288e-05,1.12002235e-05,3.501682e-05,4.6316345e-05,7.701081e-06,2.8096812e-05,5.824182e-05,7.880213e-06,1.4452733e-05,1.2892458e-05,2.783518e-05,3.875907e-05,4.2179654e-06,2.7449465e-05,1.5702339e-05,8.047287e-06,4.858407e-05,7.1495865e-06,1.51293625e-05,9.904219e-05,1.9999938e-05,9.6367294e-05
6.4207285e-05,7.912783e-05,9.243921e-05,9.422953e-06,2.3726314e-05,4.5975637e-05,8.1548815e-06,3.0271336e-05,6.151061e-05,7.412428e-06,1.5105983e-05,1.347485e-05,2.5987509e-05,2.573762e-05,5.364694e-06,2.7957085e-05,1.5164532e-05,7.676342e-06,5.122706e-05,6.1666724e-06,1.3257146e-05,9.05338e-05,1.862414e-05,8.204791e-05
6.005623e-05,7.0723814e-05,8.4924235e-05,9.6491995e-06,2.3945138e-05,5.477845e-05,6.7658184e-06,3.073556e-05,6.530949e-05,8.167424e-06,1.3826453e-05,1.544165e-05,2.425976e-05,3.5628873e-05,5.2923324e-06,2.7739245e-05,1.5267287e-05,6.9916473e-06,4.6205772e-05,6.249354e-06,1.4046781e-05,9.156743e-05,2.2521283e-05,6.329095e-05
4.290414e-05,8.394227e-05,9.3535455e-05,1.0952873e-05,2.4116027e-05,4.406938e-05,9.917022e-06,2.8057553e-05,9.6702825e-05,8.2623155e-06,1.7076141e-05,1.6232816e-05,2.849678e-05,3.336474e-05,5.24354e-06,2.7702099e-05,1.661643e-05,8.777876e-06,4.025123e-05,7.0755777e-06,1.345051e-05,8.4097264e-05,1.9369174e-05,0.0002187065
4.434095e-05,8.230617e-05,9.353728e-05,1.1958145e-05,2.560329e-05,5.1992596e-05,8.615329e-06,2.7100343e-05,5.641376e-05,7.5064963e-06,1.3915931e-05,1.4104774e-05,2.9311957e-05,3.4321354e-05,5.1947077e-06,2.7990594e-05,1.6574551e-05,7.3580413e-06,4.8331123e-05,6.1591354e-06,1.4283885e-05,8.496857e-05,1.779369e-05,6.546527e-05
6.139574e-05,7.743943e-05,8.651921e-05,1.0070267e-05,2.6308102e-05,4.839661e-05,7.372336e-06,2.8520435e-05,5.4169588e-05,7.247996e-06,1.4601912e-05,1.23663995e-05,2.1710406e-05,3.087963e-05,4.764537e-06,2.6411424e-05,1.2740314e-05,9.266075e-06,4.7722766e-05,6.622765e-06,1.3692814e-05,8.9222034e-05,1.6331322e-05,7.84977e-05
5.4863238e-05,9.005403e-05,9.250905e-05,9.866e-06,2.7196143e-05,4.7910195e-05,7.1416316e-06,3.0456305e-05,4.7160167e-05,8.14257e-06,1.3208006e-05,1.0380774e-05,2.1970998e-05,2.8980208e-05,4.9498585e-06,3.0709223e-05,1.6861259e-05,9.725244e-06,5.632116e-05,6.116482e-06,1.5860083e-05,0.00010091724,1.9757257e-05,7.022283e-05
5.117323e-05,7.7287536e-05,8.6095126e-05,8.387697e-06,2.2285018e-05,5.1452484e-05,7.8624535e-06,2.562998e-05,5.8401412e-05,8.845453e-06,1.2633129e-05,1.1841539e-05,2.1848156e-05,2.7898292e-05,5.6266304e-06,2.7653645e-05,1.6038386e-05,7.085165e-06,4.7458783e-05,7.868335e-06,1.5997966e-05,9.2913906e-05,1.65648e-05,7.5890566e-05
5.010281e-05,6.934004e-05,8.543325e-05,8.783094e-06,2.492911e-05,4.3578428e-05,7.946007e-06,2.8687613e-05,5.4552434e-05,8.3052255e-06,1.52276025e-05,1.3584584e-05,1.8235725e-05,2.565186e-05,5.012609e-06,2.8709843e-05,1.545349e-05,8.290293e-06,5.0894807e-05,6.943237e-06,1.34517795e-05,8.78256e-05,1.641984e-05,7.577337e-05
6.266868e-05,8.167634e-05,8.616342e-05,9.408348e-06,2.5194939e-05,4.4519078e-05,6.5694394e-06,2.7867438e-05,4.9957143e-05,8.573412e-06,1.592885e-05,1.1424987e-05,1.8508565e-05,2.3354529e-05,5.7935586e-06,2.6883972e-05,1.7167582e-05,1.0230984e-05,5.0371407e-05,7.261343e-06,1.7169219e-05,0.00010145415,1.445338e-05,0.00017802982
