0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.9998123,0.9966441,0.982431,1.0,0.9920309,0.9917747,0.97542584,0.9870832,0.9883642,0.99730647,0.9900871,0.9964195,1.0,1.0,0.9899784,0.9895999,0.98883045,0.9992235,0.9997562,0.99639577,0.9975621,0.9938456,1.0,1.0
0.9998242,0.99659145,0.98236907,1.0,0.9917717,0.9915257,0.9752694,0.98713267,0.9884558,0.9973284,0.99017954,0.9964526,1.0,1.0,0.99010843,0.9895752,0.98888755,0.9993254,0.9997766,0.9964082,0.9977644,0.99381614,1.0,1.0
0.9998271,0.9964137,0.98128915,1.0,0.99144036,0.99097323,0.97423667,0.98657966,0.9876434,0.99704075,0.98950833,0.9960778,1.0,1.0,0.9895803,0.9890489,0.98823845,0.9992308,0.99972653,0.9962013,0.99772334,0.9934977,1.0,1.0
0.99983793,0.99630255,0.98149276,1.0,0.9911551,0.9904156,0.973653,0.9862892,0.9879821,0.99724597,0.9897433,0.9962809,1.0,1.0,0.98933965,0.9886355,0.98804224,0.99923635,0.9997461,0.9962675,0.99759704,0.99317,1.0,1.0
0.9998378,0.9964668,0.9822619,1.0,0.9913264,0.99111277,0.9750203,0.9872497,0.9884706,0.9973838,0.99024504,0.9965211,1.0,1.0,0.9900633,0.9893906,0.9887961,0.99926,0.9997621,0.99645716,0.9979041,0.99379784,1.0,1.0
0.999831,0.99648255,0.98260355,1.0,0.9915878,0.991505,0.97574526,0.9876801,0.9887167,0.99748755,0.99042106,0.9965988,1.0,1.0,0.9904846,0.9898967,0.98938704,0.99937826,0.99981946,0.99649864,0.99807906,0.9939665,1.0,1.0
0.9998282,0.996348,0.9824901,1.0,0.9918732,0.99172175,0.97633994,0.9880584,0.98853385,0.9973399,0.99018735,0.9964724,1.0,1.0,0.9908768,0.9902941,0.98971903,0.9993648,0.9998035,0.9966745,0.99811244,0.99421656,1.0,1.0
0.9998266,0.996319,0.9825398,1.0,0.99116457,0.9912175,0.9753457,0.98754084,0.9888115,0.99745375,0.99047065,0.996612,1.0,1.0,0.9903019,0.9896964,0.98894286,0.9992603,0.99976885,0.9965195,0.99795103,0.99413204,1.0,1.0
0.999834,0.99647015,0.98249817,1.0,0.9914567,0.9913734,0.9755612,0.9876074,0.98871607,0.99751234,0.99044156,0.99668026,1.0,1.0,0.9904406,0.9898856,0.98927766,0.99935293,0.9998204,0.9965382,0.9980105,0.99415153,1.0,1.0
0.99983186,0.996403,0.9824779,1.0,0.99160916,0.99152553,0.9760314,0.98790133,0.9887172,0.9974933,0.99042326,0.9966474,1.0,1.0,0.9908007,0.9902455,0.9896474,0.9993551,0.99980384,0.9965571,0.998137,0.9942492,1.0,1.0
0.99982125,0.9964805,0.983072,1.0,0.9918038,0.99179554,0.9767319,0.9884122,0.9890931,0.99760145,0.99078345,0.99679744,1.0,1.0,0.99120307,0.99066144,0.99005204,0.9994065,0.9998284,0.9966844,0.99823713,0.99449354,1.0,1.0
0.99983233,0.99637645,0.9826197,1.0,0.9916296,0.9917596,0.97631496,0.9880442,0.9888543,0.9975429,0.9905565,0.996685,1.0,1.0,0.990931,0.9904674,0.98989093,0.9993794,0.9998132,0.9966568,0.9981883,0.9943947,1.0,1.0
0.9998384,0.9964047,0.9826658,1.0,0.9915934,0.9915213,0.9762965,0.9881042,0.98882556,0.997537,0.9905247,0.9966615,1.0,1.0,0.9909926,0.9904505,0.98994905,0.99938923,0.9998309,0.9966509,0.99824077,0.9942631,1.0,1.0
0.999837,0.9963661,0.98239887,1.0,0.9915506,0.9915507,0.9759391,0.9878101,0.988755,0.99750555,0.99049747,0.99667,1.0,1.0,0.99078447,0.9902645,0.98972464,0.9993694,0.99980325,0.99665135,0.99814194,0.9942807,1.0,1.0
0.9998381,0.99628425,0.9816253,1.0,0.991329,0.99127275,0.97551876,0.9876417,0.9879741,0.99713194,0.9897699,0.9961838,1.0,1.0,0.99061537,0.99008197,0.98949915,0.9993498,0.9998108,0.99662185,0.9981248,0.9940591,1.0,1.0
0.9998343,0.99638605,0.98219126,1.0,0.9914246,0.9914185,0.97563016,0.9876086,0.98867273,0.99749863,0.99042046,0.9966362,1.0,1.0,0.9906723,0.99022734,0.98970824,0.9993917,0.9998148,0.99660534,0.99812305,0.9942105,1.0,1.0
0.9998403,0.9963427,0.98227584,1.0,0.9915029,0.9915171,0.97594607,0.9878158,0.9886479,0.9974838,0.9904006,0.996627,1.0,1.0,0.99082005,0.9902792,0.98978263,0.9993948,0.999829,0.9966591,0.9981863,0.99428266,1.0,1.0
0.99983686,0.996318,0.98218924,1.0,0.99135727,0.9914127,0.97583514,0.9878349,0.9887062,0.99750865,0.9904773,0.99666893,1.0,1.0,0.9908254,0.99030524,0.98977876,0.99940693,0.9998297,0.99666005,0.99818355,0.9942902,1.0,1.0
0.9998331,0.9963359,0.9818957,1.0,0.99146694,0.99130946,0.97569793,0.9877472,0.9884086,0.9973906,0.99022645,0.9965381,1.0,1.0,0.99081165,0.9903051,0.9897365,0.99940294,0.99982435,0.9966336,0.9981801,0.99422586,1.0,1.0
0.9998406,0.99632674,0.98220164,1.0,0.991393,0.9913597,0.975771,0.9877332,0.98874557,0.99753845,0.990516,0.9967047,1.0,1.0,0.9907799,0.9901985,0.9896979,0.9993837,0.99982953,0.9966397,0.99817497,0.99425495,1.0,1.0
0.9998458,0.9963757,0.98213947,1.0,0.99132884,0.99132025,0.9757766,0.98781663,0.9886572,0.997515,0.9904575,0.9966772,1.0,1.0,0.99076706,0.990171,0.9895941,0.9993705,0.9998218,0.9966873,0.9981922,0.9943187,1.0,1.0
0.9998383,0.9963551,0.9825202,1.0,0.99145603,0.9914929,0.976103,0.9879751,0.9888963,0.9975985,0.9906531,0.99677014,1.0,1.0,0.99097115,0.99038565,0.9898839,0.9993847,0.9998318,0.99668145,0.99822867,0.99440753,1.0,1.0
0.9998377,0.9964252,0.9824113,1.0,0.99141484,0.99152756,0.97619486,0.98805386,0.9888145,0.9975426,0.99057066,0.99669564,1.0,1.0,0.9909355,0.99030244,0.98975056,0.99936813,0.999828,0.9966541,0.9982018,0.99452776,1.0,1.0
0.99985117,0.99634993,0.9823254,1.0,0.99168956,0.9914799,0.9763828,0.98815787,0.9888434,0.99763656,0.9905825,0.99674755,1.0,1.0,0.99122816,0.9906527,0.9900924,0.9993463,0.9998146,0.99672663,0.99826527,0.99442124,1.0,1.0
0.9998358,0.99621844,0.9819807,1.0,0.99140227,0.9914667,0.9759619,0.9878848,0.98857695,0.99748045,0.9903803,0.9966312,1.0,1.0,0.9909843,0.99045,0.9899289,0.99941856,0.9998299,0.9966423,0.9982245,0.9944638,1.0,1.0
