0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,
0.019624075,0.24430192,0.96327275,0,0.36104462,0.37008595,0.6789645,0.45976776,0.9626481,0.1699551,0.85291,0.3791008,0,0,0.37797794,0.376505,0.37608832,0.031887673,0.023696145,0.25540265,0.30755752,0.33398277,0,0,
0.019574802,0.24524733,0.96352637,0,0.3606144,0.37051862,0.67927474,0.46049422,0.962597,0.170655,0.85279125,0.37921208,0,0,0.3778412,0.37608692,0.37477964,0.031378984,0.02374981,0.2550147,0.306304,0.3361215,0,0,
0.019702435,0.24550676,0.96288174,0,0.36053723,0.3697817,0.6788337,0.4602406,0.96219003,0.17147776,0.85264176,0.37901482,0,0,0.3776959,0.37549555,0.3746243,0.03184291,0.02350998,0.25486502,0.3064527,0.33451986,0,0,
0.019522151,0.2460936,0.96190786,0,0.35963416,0.3690264,0.67814755,0.4596629,0.9610035,0.1715076,0.8515024,0.37894607,0,0,0.37599766,0.37385833,0.3727928,0.031564157,0.024221003,0.25519186,0.30566704,0.33554944,0,0,
0.019661944,0.24370539,0.96084684,0,0.36061582,0.36923823,0.678048,0.4588914,0.9593005,0.17019483,0.84954756,0.37493032,0,0,0.3759018,0.37431473,0.37443352,0.03071189,0.022620916,0.25465792,0.3072482,0.33253813,0,0,
0.019700011,0.24496636,0.96138614,0,0.36033112,0.36917531,0.67823815,0.45935068,0.960395,0.17021263,0.8506805,0.3769843,0,0,0.37560648,0.37378263,0.3734269,0.030195773,0.022283634,0.2549067,0.307041,0.33292645,0,0,
0.019273758,0.24309933,0.9592819,0,0.3593396,0.3681898,0.6769373,0.45799536,0.95790833,0.16960466,0.84841466,0.37539244,0,0,0.37359568,0.37224662,0.37157163,0.030192256,0.022628825,0.25485408,0.30514064,0.3333726,0,0,
0.019338092,0.24387547,0.95745915,0,0.3586479,0.3671412,0.67679775,0.45817393,0.956628,0.16926974,0.8479556,0.37523472,0,0,0.37300175,0.3710055,0.37052235,0.029866418,0.022029659,0.25593668,0.3059716,0.3328848,0,0,
0.01938359,0.24528536,0.95773745,0,0.3583884,0.36716565,0.67687213,0.45830822,0.9570875,0.17101316,0.8487059,0.3768308,0,0,0.37219596,0.36976337,0.36902592,0.03048877,0.022947013,0.25619647,0.30502236,0.3328006,0,0,
0.019456267,0.24344993,0.9563365,0,0.35985142,0.36847025,0.67818654,0.45908293,0.9552443,0.1703013,0.84708685,0.37352175,0,0,0.3733365,0.3714113,0.37119043,0.030621132,0.022372127,0.2566184,0.30587503,0.3327072,0,0,
0.019260844,0.2442019,0.9567777,0,0.36026558,0.36875844,0.6789522,0.45952356,0.95604956,0.16924432,0.84792805,0.37566468,0,0,0.37336677,0.37141547,0.37072563,0.030040344,0.022163054,0.25804606,0.3056854,0.3338377,0,0,
0.018821597,0.23952048,0.9492032,0,0.3593254,0.36691448,0.6748519,0.45608026,0.9477501,0.16787128,0.83973664,0.36968073,0,0,0.37093902,0.36974353,0.3698101,0.028825343,0.02111113,0.255224,0.30304185,0.3302275,0,0,
0.019224485,0.2441355,0.95732445,0,0.35731766,0.36622232,0.674569,0.45647988,0.9566426,0.17023233,0.84728336,0.37551504,0,0,0.37003022,0.36790365,0.36702034,0.029621363,0.021550179,0.25807294,0.30583492,0.33185226,0,0,
0.019273004,0.24434678,0.95755804,0,0.3566228,0.3645137,0.6737833,0.4543621,0.9570116,0.16938055,0.846931,0.37474093,0,0,0.36793324,0.36548266,0.36480492,0.029717427,0.021477323,0.25722975,0.30546242,0.32880238,0,0,
0.019326966,0.24400878,0.96043575,0,0.355744,0.36389542,0.67309016,0.4537916,0.9598319,0.16909158,0.8496825,0.3753562,0,0,0.36655205,0.36454186,0.36423072,0.02994281,0.02142924,0.2577401,0.3070887,0.32906017,0,0,
0.019076427,0.24926516,0.9807099,0,0.35867715,0.36666572,0.6811051,0.45888788,0.98046345,0.17080617,0.8671284,0.38283467,0,0,0.36935145,0.3675189,0.36738986,0.028748712,0.020623684,0.26489395,0.31352627,0.33211008,0,0,
0.01895845,0.24888484,0.98595715,0,0.36181176,0.36949,0.6860249,0.4624133,0.9850337,0.16867456,0.87062144,0.38171852,0,0,0.37152356,0.37025663,0.37042543,0.028133413,0.019976139,0.26499856,0.3139809,0.3344323,0,0,
0.018841267,0.24669461,0.9690091,0,0.3634498,0.3712935,0.68375605,0.4650247,0.9688854,0.1694479,0.86301315,0.37937647,0,0,0.37368318,0.37152013,0.3703797,0.028642377,0.020718556,0.27761948,0.30382174,0.3379171,0,0,
0.018926105,0.24765238,0.9778725,0,0.36879882,0.37682027,0.69469446,0.47190154,0.97673196,0.16989104,0.8666104,0.37922066,0,0,0.37939844,0.37693092,0.3767891,0.02803586,0.019940298,0.27086017,0.30583337,0.34200847,0,0,
0.01928552,0.24799383,0.9786603,0,0.37076402,0.37866038,0.6960137,0.4736058,0.97776455,0.16859004,0.86785984,0.38029167,0,0,0.38041025,0.3781461,0.37728167,0.027753871,0.019686958,0.27311134,0.30280703,0.34398144,0,0,
0.017220259,0.23595986,0.9381835,0,0.36268085,0.36877668,0.67472327,0.4596047,0.93871444,0.16259484,0.83476937,0.36497363,0,0,0.37334222,0.3704366,0.37008917,0.02673032,0.018609803,0.2664882,0.29395056,0.3312588,0,0,
0.017344594,0.23941049,0.95079106,0,0.36218497,0.3683258,0.677587,0.4610351,0.9504082,0.16621986,0.8434374,0.36904368,0,0,0.37181458,0.36973286,0.36897048,0.026372751,0.0184625,0.27299857,0.29779673,0.33181867,0,0,
0.017217677,0.24129698,0.96884,0,0.366664,0.37303442,0.6892619,0.46609446,0.96861905,0.16666427,0.8535287,0.37386078,0,0,0.3766081,0.37434524,0.37322187,0.025897425,0.018027544,0.2523298,0.30386278,0.33612484,0,0,
0.016882341,0.23961866,0.9586999,0,0.37424028,0.3799426,0.69684005,0.4722494,0.9587371,0.16912305,0.84501094,0.37169096,0,0,0.38350815,0.38071197,0.3802514,0.02523899,0.017505964,0.24491118,0.29916763,0.339961,0,0,
0.017135423,0.24407303,0.97564733,0,0.3765565,0.3825198,0.7037693,0.47727686,0.9754193,0.1724366,0.8591957,0.37833834,0,0,0.3858645,0.3829738,0.38284487,0.025313875,0.017278275,0.24922267,0.30258748,0.34389076,0,0,
0.017010054,0.2451288,0.98124266,0,0.37516814,0.38035268,0.7040812,0.47522116,0.9807514,0.17203437,0.8596737,0.37931365,0,0,0.38349938,0.38083896,0.38052106,0.024662238,0.017329931,0.24038404,0.30395856,0.34137067,0,0,
0.017229756,0.24610405,0.9839482,0,0.37939727,0.38514122,0.71021366,0.4799108,0.98346895,0.17579542,0.86170954,0.381594,0,0,0.38702512,0.3846256,0.3842908,0.02429853,0.016882699,0.23953776,0.30509037,0.34529203,0,0,
0.017225465,0.2537129,1.0159914,0,0.38291007,0.38766378,0.72426414,0.4881159,1.0172353,0.18269949,0.8889332,0.39619526,0,0,0.38952956,0.38684535,0.38772887,0.02474471,0.017304322,0.23682821,0.30979875,0.35113573,0,0,
0.016640544,0.2563449,1.0305046,0,0.3785267,0.3827215,0.7262852,0.48849767,1.0327029,0.1912704,0.9022302,0.4040104,0,0,0.38729393,0.38270125,0.38417906,0.025687477,0.018231452,0.23712471,0.31411818,0.3501039,0,0,
0.016402006,0.26163238,1.0563282,0,0.38148484,0.3871593,0.7365335,0.49493885,1.0577695,0.1938991,0.92141724,0.41105765,0,0,0.38983417,0.38640186,0.38803118,0.025820553,0.01794362,0.23796874,0.3191152,0.3567376,0,0,
0.015854996,0.2563455,1.0283065,0,0.3795504,0.38501257,0.7264311,0.48874003,1.0305419,0.18758488,0.89950645,0.4017431,0,0,0.38922375,0.3857441,0.38657802,0.025968175,0.017731985,0.23028295,0.30933678,0.35224342,0,0,
0.0147506,0.25172687,1.0194507,0,0.37608704,0.3806705,0.71838254,0.48173237,1.0206022,0.18073535,0.8904688,0.3950954,0,0,0.38519534,0.38243026,0.38353857,0.02690514,0.017848253,0.22909096,0.30590877,0.34799096,0,0,
0.014675538,0.2499834,1.0103339,0,0.3700614,0.3747568,0.7107649,0.47388577,1.0118563,0.18128175,0.8789968,0.3934978,0,0,0.37891287,0.3762473,0.37775302,0.02696089,0.017938634,0.21083014,0.30935186,0.34262675,0,0,
0.015703242,0.25898874,1.0455363,0,0.3687769,0.37310934,0.7139642,0.4754913,1.0468724,0.1891452,0.9086146,0.40467104,0,0,0.3756029,0.3742486,0.37637085,0.026973784,0.01788795,0.22665074,0.32041055,0.34115648,0,0,
0.016830128,0.26487708,1.0669665,0,0.37810144,0.38225,0.7288773,0.483311,1.0679617,0.19079039,0.92221206,0.40962607,0,0,0.3803463,0.38050383,0.38286155,0.028941533,0.0183025,0.21193741,0.32130817,0.3477301,0,0,
0.017152747,0.26154038,1.0503662,0,0.37887844,0.38357207,0.72650117,0.4830687,1.0509564,0.190679,0.90683025,0.4048549,0,0,0.38126454,0.3815797,0.38367832,0.029125333,0.018316865,0.20662569,0.3159727,0.3482537,0,0,
0.01722177,0.2597084,1.0470798,0,0.37847573,0.38280404,0.7239932,0.48150414,1.047751,0.19032454,0.9049268,0.40355772,0,0,0.37952673,0.38025305,0.3829399,0.02964161,0.019056022,0.20763835,0.31405103,0.3464484,0,0,
0.017112216,0.25866878,1.0337083,0,0.38008782,0.3844734,0.72359633,0.48222917,1.0340836,0.18956897,0.8928628,0.39888376,0,0,0.38072532,0.38070273,0.38284335,0.029561818,0.019416988,0.20632136,0.30750078,0.34632534,0,0,
0.017199159,0.25395015,1.0214299,0,0.37664896,0.38084668,0.7154751,0.47791502,1.0219234,0.18964562,0.8846288,0.39333138,0,0,0.37841448,0.3780421,0.38030085,0.029483497,0.019322813,0.21433875,0.304173,0.34330958,0,0,
0.017947119,0.2594171,1.0388615,0,0.38012302,0.38347027,0.7233798,0.48508406,1.0396514,0.19290999,0.9031787,0.40008008,0,0,0.37924895,0.37862796,0.38054347,0.029369473,0.019348642,0.22027431,0.305556,0.34847128,0,0,
0.019367259,0.2626625,1.0414287,0,0.38860163,0.39401397,0.7325017,0.49499497,1.0418625,0.19621265,0.907256,0.4026924,0,0,0.38506898,0.38549122,0.38712296,0.030178469,0.02001093,0.22585303,0.30281833,0.35815448,0,0,
0.018691063,0.25882733,1.0276034,0,0.3764306,0.38072905,0.7143559,0.48192248,1.0276453,0.19243513,0.8969089,0.3948936,0,0,0.3762066,0.37586182,0.37812585,0.030254643,0.019797226,0.22691672,0.30681613,0.34616303,0,0,
0.018513441,0.26240367,1.0384667,0,0.38021085,0.38507766,0.7206085,0.48744845,1.0391568,0.19400576,0.9104862,0.40250298,0,0,0.38007188,0.38006592,0.38157877,0.029764652,0.019453268,0.22902846,0.3082196,0.35203084,0,0,
0.019016584,0.25867572,1.0282543,0,0.3839264,0.3884673,0.72025174,0.4868071,1.0286758,0.18981235,0.9022145,0.396531,0,0,0.3802104,0.38238603,0.3836999,0.031754058,0.022337576,0.22845916,0.30155095,0.35094365,0,0,
0.019033154,0.25864336,1.0280876,0,0.3838502,0.3873094,0.71923846,0.48614618,1.0289187,0.19404778,0.9045071,0.39958113,0,0,0.37909207,0.38014898,0.3827922,0.03084308,0.021914085,0.2313092,0.30178854,0.34827608,0,0,
0.01919496,0.25468844,1.0124878,0,0.38244414,0.38699996,0.7141196,0.4836895,1.0128179,0.19121896,0.8917436,0.39473185,0,0,0.37816915,0.3793013,0.3815666,0.031508267,0.021891039,0.23097764,0.29872876,0.34765357,0,0,
0.018982291,0.2563311,1.0191233,0,0.37628812,0.38009262,0.7095566,0.48073566,1.0193326,0.18997502,0.8974376,0.39505658,0,0,0.3721708,0.37289524,0.37510222,0.030943632,0.021815538,0.244,0.30046064,0.3453692,0,0,
0.018945616,0.258419,1.0234506,0,0.37316698,0.37717852,0.70717657,0.4790759,1.023354,0.18909423,0.90009964,0.39584762,0,0,0.3693676,0.36958784,0.3716246,0.029766342,0.021394333,0.24471407,0.3006385,0.34600413,0,0,
0.019272089,0.25908273,1.0236762,0,0.37085027,0.37449205,0.7027482,0.47697422,1.0244046,0.18681262,0.89929265,0.39441428,0,0,0.36855382,0.3685009,0.37045345,0.029818695,0.021935862,0.2439822,0.3005647,0.34407967,0,0,
0.018773,0.25418893,1.0063756,0,0.36915082,0.37295243,0.69691724,0.4742632,1.0076481,0.18617289,0.88700575,0.38993287,0,0,0.36646032,0.36648616,0.36879277,0.029789507,0.021265905,0.24431375,0.29586953,0.34267503,0,0,
0.019277971,0.25441307,1.0082884,0,0.37152743,0.37602973,0.70108145,0.47727698,1.0089105,0.1874887,0.8868188,0.3888727,0,0,0.36874133,0.3688968,0.37043214,0.02911812,0.021849474,0.24539018,0.29591364,0.34492755,0,0,
0.019340873,0.25775367,1.0187767,0,0.36856923,0.37257147,0.69934285,0.47466177,1.0195402,0.18476453,0.8952004,0.39253557,0,0,0.36618683,0.36600888,0.36733398,0.028663736,0.021547755,0.2454336,0.29908726,0.34326786,0,0,
0.019335669,0.2574424,1.0181065,0,0.36950946,0.3740109,0.70030713,0.4756624,1.018934,0.18512958,0.8948614,0.3925497,0,0,0.36641383,0.36633322,0.36744404,0.028493147,0.021635037,0.24389517,0.2978449,0.34493884,0,0,
0.019087475,0.25592723,1.0140371,0,0.3684052,0.37242168,0.6973719,0.47394294,1.0147933,0.18518731,0.89159846,0.38976932,0,0,0.366517,0.36607116,0.3683046,0.028482597,0.021604877,0.24349843,0.2992738,0.34088403,0,0,
0.0189116,0.2579818,1.0188302,0,0.37034687,0.37494573,0.6993076,0.47667846,1.019659,0.18551144,0.89977443,0.39366126,0,0,0.36831045,0.368422,0.36942405,0.027892929,0.02175206,0.24646345,0.29717225,0.3457161,0,0,
0.019182762,0.2584769,1.0199952,0,0.3720026,0.37595806,0.7018594,0.47774956,1.0207496,0.18705153,0.89948577,0.39326093,0,0,0.3696605,0.369572,0.37126154,0.027708888,0.021418374,0.24520752,0.29874617,0.34433421,0,0,
0.019052705,0.2561527,1.0130509,0,0.37581176,0.38029847,0.704829,0.47999382,1.0140458,0.18608567,0.89369917,0.39135584,0,0,0.37114537,0.372019,0.3735249,0.029369514,0.021751683,0.24159722,0.29625392,0.34622797,0,0,
0.018649777,0.25606835,1.0175943,0,0.37783465,0.38140535,0.7030275,0.47713232,1.0188057,0.1964714,0.89632195,0.3923685,0,0,0.37266177,0.37293813,0.37510177,0.028926294,0.021765392,0.23889092,0.2963626,0.3423578,0,0,
0.019115131,0.25654608,1.0145712,0,0.37636504,0.3805297,0.69888294,0.476333,1.0163411,0.19396858,0.8940293,0.3910142,0,0,0.37330508,0.37294674,0.37330145,0.028777799,0.021988353,0.2477489,0.2928292,0.34272128,0,0,
0.018583179,0.25239515,0.99565095,0,0.38408893,0.38818783,0.70508087,0.48299062,0.99778926,0.19146478,0.88252276,0.38448033,0,0,0.38032317,0.3804862,0.38108787,0.02892371,0.021557292,0.25198263,0.28497586,0.34805167,0,0,
0.01862681,0.2553933,1.0059853,0,0.38514218,0.38876224,0.7078414,0.4849167,1.0085956,0.19151501,0.89363587,0.3906774,0,0,0.3807368,0.38050625,0.3815977,0.02899019,0.02150472,0.2556709,0.2885279,0.3493213,0,0,
0.018597525,0.2580901,1.0133612,0,0.3838663,0.38708448,0.70648015,0.48422325,1.0152425,0.19342706,0.900428,0.39053577,0,0,0.3788068,0.37901887,0.3805976,0.028755387,0.021302402,0.2604342,0.29087198,0.3481636,0,0,
0.018486422,0.25400016,0.9944834,0,0.3845342,0.38721928,0.7027043,0.48275685,0.9956777,0.19522946,0.8859663,0.38384026,0,0,0.3790412,0.3788392,0.38055193,0.028582733,0.020681938,0.26039985,0.2842785,0.34548527,0,0,
0.01895551,0.25691482,1.0108178,0,0.38554567,0.3893206,0.70888233,0.48738286,1.0124338,0.1941117,0.9006893,0.38994628,0,0,0.38116956,0.38157696,0.38254064,0.02829979,0.020233452,0.26663622,0.28884995,0.35208696,0,0,
0.01922965,0.25620353,1.009077,0,0.39071417,0.39328176,0.71200657,0.4900512,1.0111072,0.19455741,0.9011764,0.3916827,0,0,0.38394403,0.38535637,0.38688037,0.028702658,0.02137224,0.26432437,0.28397042,0.35457847,0,0,
0.019340238,0.25160393,0.98244095,0,0.3938311,0.39634818,0.71100605,0.4926482,0.9832966,0.1941849,0.87966394,0.37900013,0,0,0.38709387,0.38826582,0.38989967,0.02815364,0.02085201,0.26585206,0.27595535,0.3546914,0,0,
0.019481461,0.25135088,0.98088884,0,0.39447826,0.39722198,0.7085046,0.49128017,0.9818174,0.19790027,0.8777394,0.38005716,0,0,0.38791162,0.38884157,0.38990557,0.028788388,0.020828765,0.26165798,0.27250773,0.354968,0,0,
0.019520879,0.25167477,0.98251075,0,0.39685577,0.39979213,0.7101296,0.49292418,0.98352385,0.19537789,0.880532,0.38044962,0,0,0.38860124,0.3899991,0.39126295,0.029522121,0.021656793,0.2612698,0.2700996,0.35629246,0,0,
0.019458573,0.2507856,0.9788934,0,0.39645714,0.39851817,0.707932,0.49246082,0.97988224,0.19260582,0.87911004,0.37751198,0,0,0.3879068,0.38882232,0.38969946,0.028861484,0.02083095,0.2616813,0.26489133,0.35405096,0,0,
0.019099634,0.2524191,0.9845582,0,0.39932594,0.4019434,0.71401584,0.49653006,0.98581946,0.19394836,0.8828802,0.38108954,0,0,0.39185482,0.39234012,0.39277923,0.028394938,0.020163119,0.25566375,0.26807112,0.35818344,0,0,
0.019812625,0.2499008,0.97313964,0,0.39715165,0.40046257,0.70920026,0.49440393,0.9739188,0.19093257,0.8728137,0.37511104,0,0,0.3906319,0.391833,0.39230204,0.029599171,0.020465076,0.25995156,0.26997894,0.35689968,0,0,
0.020036181,0.24958602,0.9722225,0,0.40146208,0.40328607,0.7129308,0.49589786,0.97265136,0.19324343,0.8712308,0.37648338,0,0,0.3922468,0.39406615,0.39530906,0.030061742,0.021465957,0.2603506,0.26837623,0.35580826,0,0,
0.020204743,0.24897444,0.969491,0,0.39764675,0.40093416,0.706457,0.49174255,0.9693143,0.1918894,0.8696911,0.37612563,0,0,0.3894133,0.39084983,0.3915391,0.030691743,0.021835407,0.25989598,0.2709754,0.35544762,0,0,
0.020154556,0.24733758,0.9643799,0,0.39521894,0.39911744,0.70229685,0.488134,0.96497834,0.19015476,0.86471415,0.37451977,0,0,0.38627076,0.38837194,0.38901648,0.031270027,0.022512993,0.2546184,0.26804864,0.3534984,0,0,
0.019976258,0.24468009,0.9588257,0,0.3966485,0.39965114,0.7021863,0.4889935,0.9587692,0.18935566,0.86037487,0.37089762,0,0,0.38625178,0.38796985,0.39001107,0.031180462,0.02186062,0.2545546,0.26636285,0.35164613,0,0,
0.01980726,0.24785477,0.96521276,0,0.39759916,0.40063316,0.7064385,0.49250746,0.9648528,0.18586509,0.86541176,0.3741052,0,0,0.3884836,0.38968205,0.39108586,0.029982686,0.020939013,0.25749692,0.26822346,0.35446548,0,0,
0.019735496,0.24927,0.9711771,0,0.39520368,0.39836186,0.70650053,0.49177372,0.9707885,0.18384054,0.87067765,0.37653193,0,0,0.3862942,0.38754797,0.38809904,0.030313095,0.021425586,0.2566914,0.27127996,0.3553799,0,0,
0.01971535,0.24369365,0.9490435,0,0.39724153,0.39977145,0.7028693,0.4903335,0.9485028,0.18822858,0.8495989,0.36570573,0,0,0.38725036,0.38869828,0.39070088,0.02947414,0.02060934,0.254058,0.26357538,0.35058913,0,0,
0.01926287,0.2451059,0.9515561,0,0.39843225,0.40121043,0.70433843,0.4922418,0.9512231,0.18686208,0.8541174,0.369097,0,0,0.38877636,0.3897652,0.3906207,0.029093862,0.020634294,0.25844252,0.26302347,0.3535199,0,0,
0.019580683,0.24208799,0.9377568,0,0.39632758,0.3995627,0.698611,0.48881096,0.9371394,0.18767834,0.84213656,0.36230692,0,0,0.38654494,0.38792083,0.38849577,0.029919427,0.020981312,0.25793862,0.25869352,0.3506198,0,0,
0.019283175,0.24099468,0.93210995,0,0.39485955,0.39729068,0.6946962,0.48524064,0.93216884,0.18618235,0.8387263,0.36203194,0,0,0.38381156,0.38505313,0.38597855,0.028860351,0.02027021,0.2572891,0.25715187,0.34728354,0,0,
0.019558549,0.24007247,0.92604035,0,0.39685044,0.39928532,0.69389033,0.48575282,0.92580163,0.1903929,0.83186644,0.35877165,0,0,0.385647,0.3868476,0.38795936,0.029523572,0.020409565,0.25717324,0.25434557,0.34659135,0,0,
0.01973502,0.24103922,0.93234146,0,0.4006017,0.40348336,0.70043147,0.49017653,0.9322978,0.19026133,0.83673096,0.3592357,0,0,0.38818234,0.3904655,0.39100772,0.030320188,0.020165723,0.25833237,0.25465757,0.35037872,0,0,
0.01972894,0.2428646,0.93591595,0,0.39484963,0.39701414,0.6936657,0.4853278,0.9360406,0.18717784,0.8396806,0.36029482,0,0,0.38278115,0.38434547,0.3854003,0.029943328,0.020304542,0.25611064,0.25420654,0.34757876,0,0,
0.019930243,0.24166977,0.9352883,0,0.3911693,0.39440858,0.68931115,0.4819944,0.9355921,0.18393049,0.8397031,0.36149722,0,0,0.37990266,0.38189167,0.38201603,0.029260715,0.020335972,0.25743568,0.25544932,0.3475264,0,0,
0.018646479,0.23919055,0.9250468,0,0.38361806,0.38410994,0.67895544,0.47397897,0.92529976,0.18472695,0.8296954,0.35462484,0,0,0.3748121,0.37511796,0.3762208,0.028850913,0.019572496,0.25721034,0.25589934,0.33735794,0,0,
0.018757781,0.23931956,0.9287206,0,0.3856667,0.38656354,0.6826901,0.4762323,0.9289938,0.18587315,0.8329977,0.3573402,0,0,0.37708673,0.3777355,0.37927026,0.02804031,0.01921916,0.25731504,0.2587018,0.3395896,0,0,
0.018675923,0.24141794,0.9370959,0,0.39104924,0.39219904,0.6868671,0.48009333,0.9373511,0.18721978,0.8396354,0.36034513,0,0,0.38219815,0.38280672,0.3827436,0.028242609,0.019356271,0.2579813,0.25480354,0.34442443,0,0,
0.019127369,0.24334484,0.94608605,0,0.39545172,0.39667815,0.69004023,0.48252577,0.946629,0.19376324,0.847635,0.3637651,0,0,0.3859524,0.38688588,0.38735196,0.028260073,0.020222843,0.25755334,0.25515857,0.34620517,0,0,
0.019229135,0.24400705,0.9483649,0,0.3988335,0.39994702,0.69340706,0.48521563,0.94873,0.195863,0.8479779,0.36158618,0,0,0.3904744,0.39132327,0.3920188,0.028884929,0.01990521,0.2594161,0.2561278,0.3460216,0,0,
0.019043168,0.24735269,0.9573597,0,0.40216255,0.402822,0.69583154,0.48655242,0.95773494,0.20144765,0.856637,0.36529535,0,0,0.3928342,0.39360482,0.3943401,0.029156586,0.020020604,0.26032293,0.2562315,0.34670806,0,0,
0.01958112,0.24767481,0.96203965,0,0.40701622,0.40815967,0.70051736,0.4902153,0.96190727,0.20333919,0.8601905,0.36567545,0,0,0.39773518,0.39842248,0.39816827,0.029361388,0.02042371,0.2620623,0.25469786,0.35097584,0,0,
0.019558629,0.24985668,0.96917284,0,0.4081572,0.40825352,0.7007672,0.48970884,0.97012603,0.21129367,0.86742777,0.36916542,0,0,0.39897245,0.39965862,0.40004504,0.029701889,0.02067419,0.26221183,0.25549623,0.3481874,0,0,
0.019769272,0.25131816,0.97796,0,0.4136598,0.41485882,0.7059869,0.49396986,0.9780366,0.21433143,0.873409,0.37110004,0,0,0.4037083,0.4049407,0.40503216,0.029260755,0.020624619,0.2621845,0.2545509,0.35478568,0,0,
0.019983213,0.25207442,0.9820866,0,0.4174826,0.41850814,0.7097529,0.49762696,0.9814927,0.21791075,0.8768382,0.3720436,0,0,0.40893704,0.4094398,0.40873426,0.029881975,0.020960491,0.26409343,0.25584632,0.3594657,0,0,
0.020202916,0.25290096,0.9812126,0,0.41720828,0.4179272,0.7093307,0.49747896,0.98082244,0.21807215,0.87557137,0.37187657,0,0,0.4081912,0.40840182,0.40851164,0.02986604,0.020961463,0.26469478,0.25628823,0.35871452,0,0,
0.020123046,0.25196052,0.98104876,0,0.4184243,0.41912335,0.7100915,0.49818558,0.9798515,0.21758144,0.87460434,0.370826,0,0,0.40975398,0.41023725,0.4101388,0.030443769,0.020636579,0.2653412,0.2562269,0.35976171,0,0,
