0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.0010217286,0.001038688,0.009474175,0.00049507094,0.005474318,0.0006814636,0.0006645992,0.014893582,0.00021353303,0.00013132949,0.00014314876,0.0051348265,0.0044209743,0.0053884536,0.00080626126,0.00017117393,0.00034983427,0.0036505223,0.0015003252,0.0008388259,0.00036692736,0.007740864,0.00909213,0.00020553297,0.0005350354,0.00067133334,0.00021627371,0.007431939,0.00047203258,0.010105247,5.5751832e-05,0.0087405145,0.00025228405,0.0018077216
0.0010075843,0.00089155405,0.009023094,0.00054380886,0.0055474564,0.00063166826,0.0006600772,0.014275465,0.00021163355,0.00012597913,0.00014426358,0.004920385,0.0042432775,0.005025058,0.00067722163,0.00016127608,0.00034682383,0.0032523805,0.0013543554,0.00077556644,0.00035675272,0.0063883187,0.007881114,0.00019736518,0.00067887036,0.0005735289,0.00022825942,0.0070743966,0.0004909213,0.009011628,5.7444337e-05,0.009003539,0.00026030772,0.0016181337
0.0010384228,0.0009561563,0.007474467,0.00055074535,0.00440953,0.0005746486,0.0005242633,0.012334137,0.00019020296,0.00010968901,0.00012691382,0.005118695,0.0043918784,0.0053392444,0.0007368975,0.0001571709,0.00034825024,0.0029756434,0.0012237765,0.00075744226,0.00034104107,0.005077071,0.0063124895,0.00019023428,0.0005166413,0.0005628368,0.00023374148,0.005965813,0.00049300416,0.0074445675,5.898498e-05,0.0072882753,0.00028194673,0.0015009334
0.0011406895,0.0009663121,0.007445032,0.00057631487,0.0048364215,0.0006083356,0.0007523666,0.012859821,0.00020582901,0.00012629926,0.00014089586,0.004324849,0.0037126457,0.004433995,0.00081982743,0.00017514447,0.00038870657,0.0027508484,0.0011767463,0.0007210862,0.00033872045,0.004924698,0.006171019,0.00022424306,0.0005016549,0.00052304636,0.00025357684,0.005109861,0.00051257876,0.0072890706,7.397501e-05,0.0063872314,0.0002892592,0.0016162753
0.0010843999,0.00084487523,0.0077937813,0.0006118127,0.0052704304,0.00057621824,0.000745509,0.01316244,0.00020297317,0.0001185036,0.00013391911,0.0043040626,0.0036891995,0.004397004,0.0007003466,0.00016440706,0.00038397324,0.002651652,0.0011157178,0.0006633196,0.0003015636,0.004438078,0.005629839,0.00021693982,0.0005847615,0.00047759362,0.00024524616,0.0051047523,0.0005291895,0.0067264643,7.224435e-05,0.0065951925,0.00025887997,0.0015267187
0.001132597,0.00091582944,0.006312858,0.0005859178,0.0042956355,0.00052710134,0.00063162856,0.011322375,0.00020032415,0.00012072046,0.00013452803,0.004101134,0.0035111147,0.004137893,0.00082251604,0.00018292025,0.00039337098,0.002380038,0.0010124623,0.0006801097,0.00031762908,0.0036222707,0.0045887106,0.00022371791,0.00047426735,0.00049302384,0.00024995045,0.0042627165,0.0005269192,0.005641275,7.63258e-05,0.00521185,0.00027693182,0.0014915661
0.00107498,0.0007966937,0.006471514,0.0006139523,0.004587637,0.0005069609,0.00066449575,0.011406876,0.00019488746,0.000110471025,0.00012674628,0.0039887847,0.0034173662,0.0037792511,0.0007129703,0.000176187,0.00039272252,0.0022912952,0.0009688091,0.0006388136,0.0002934418,0.0032379096,0.0041699996,0.00021711932,0.0005538202,0.00044623655,0.0002442229,0.0043110354,0.0005278704,0.005185244,7.592597e-05,0.005339004,0.0002490331,0.0014379721
0.0011489335,0.0008702054,0.0059621553,0.0006033374,0.0043267943,0.00050407194,0.0006784714,0.010975316,0.00018803065,0.00011520175,0.00012687556,0.0037912203,0.0032460373,0.004049091,0.00075420656,0.00019268668,0.0003968053,0.0021849168,0.0009556005,0.00064080034,0.0002963813,0.0032657809,0.00417795,0.00023035414,0.0004312945,0.00044142123,0.0002383479,0.0035458065,0.0005311628,0.005209526,7.811674e-05,0.0044475608,0.00025873043,0.0014791472
0.0011304565,0.00074484915,0.0057638055,0.0006158801,0.004407241,0.00047175572,0.0006553228,0.010542985,0.00019234307,0.00011287449,0.00012352497,0.0037080438,0.0031795255,0.0033410448,0.0006628166,0.00018866715,0.00038923428,0.0020701704,0.00088442693,0.0006064187,0.0002819535,0.0026110522,0.0034535304,0.00021931971,0.0004996103,0.00041187205,0.00022701736,0.0035328767,0.000516222,0.0044373153,8.02147e-05,0.0042401827,0.00023692647,0.0014139431
0.00112457,0.0008026379,0.0050514704,0.00061223697,0.0037849813,0.00045521255,0.00060991594,0.009899972,0.00018720998,0.00011184229,0.000121176694,0.0035861905,0.00304778,0.003895767,0.0007472498,0.00019330857,0.00039140956,0.0019921712,0.00085761154,0.00062666275,0.00028511812,0.0024801742,0.0031861418,0.00022452974,0.00040628668,0.0004348722,0.00023252526,0.0030963845,0.000511639,0.004116714,7.8858946e-05,0.0036993911,0.00024057289,0.0013958061
0.0011265103,0.0007240346,0.005487919,0.0006110744,0.0043866253,0.00044858627,0.0006779517,0.010261325,0.00018538287,0.00011484728,0.00012093778,0.002960704,0.0025206562,0.002897534,0.0007266586,0.00019648432,0.00038369687,0.0019343285,0.000846243,0.00057869026,0.0002743826,0.0025142967,0.0032810709,0.0002277944,0.00045779266,0.0003992183,0.00023340256,0.0029929986,0.00049922924,0.004251395,8.117013e-05,0.0037284694,0.0002249179,0.00139602
0.0010639261,0.00067358604,0.0048438115,0.00062305015,0.003837868,0.00043232294,0.00060722185,0.00940129,0.00017840014,9.9040946e-05,0.00011507014,0.0035559162,0.0030420753,0.0033955318,0.0006539526,0.00018929728,0.00037718867,0.0018149111,0.000780659,0.00057934155,0.00026396543,0.0021525146,0.0027938886,0.00021905382,0.00044042262,0.00036957918,0.000214625,0.0030163357,0.0004916814,0.0036657508,7.794595e-05,0.003727198,0.00021884833,0.00135929
0.0011263776,0.00072536804,0.004604216,0.00062377704,0.003657027,0.00042489136,0.0006320318,0.009274928,0.00018031578,0.000107833286,0.000117568314,0.003369301,0.0029024296,0.0034684835,0.0007579852,0.0002015199,0.0003792696,0.0017472412,0.0007757842,0.00057767564,0.00026081197,0.0021885342,0.0028355177,0.00022954206,0.0003483058,0.00036567854,0.00021210469,0.0024594108,0.0004825083,0.0037067297,8.197749e-05,0.0029901247,0.00022909312,0.0014022372
0.0011201985,0.00064081093,0.0047616633,0.000613522,0.0039837034,0.00041218844,0.00063353055,0.00938358,0.0001797172,0.00010566636,0.000119648896,0.0030539315,0.0025563033,0.0028577119,0.0006538668,0.00019471504,0.00037068347,0.0016902754,0.00074700866,0.00054890267,0.0002544982,0.0019456436,0.0026079454,0.0002247954,0.00040710508,0.00033156326,0.00020113033,0.0024462051,0.00047579332,0.0034758337,8.279163e-05,0.0030526328,0.00021292953,0.0013646078
0.0011161283,0.00066564436,0.0039850953,0.00063110876,0.0033015548,0.00038708764,0.0005741019,0.008543858,0.00017169099,0.00010077217,0.00011030162,0.0030276924,0.002554947,0.0032341215,0.00072901824,0.00019489203,0.0003669484,0.0016081433,0.00071337225,0.0005694509,0.00025646138,0.0016626043,0.0021766587,0.00022302392,0.00033698627,0.0003643799,0.00020629475,0.0022600368,0.00046010347,0.0029628454,8.163499e-05,0.0026201669,0.00021787541,0.0013217074
0.0010920169,0.000591028,0.004364898,0.00062446576,0.0037564381,0.00038219546,0.0006374659,0.008943647,0.00017734247,0.000103526676,0.000115460236,0.0030289392,0.0025755218,0.0028409096,0.00063771557,0.00019046859,0.0003588246,0.0015807133,0.00070128636,0.000524241,0.00024248361,0.0016897082,0.0022560195,0.00022190687,0.00036561687,0.0003131667,0.00019017412,0.0021849365,0.0004536635,0.0030520714,8.409985e-05,0.0026589478,0.00019920385,0.0013336355
0.0010777945,0.0005910007,0.0036275235,0.0006334684,0.0029794173,0.00038248143,0.0005964993,0.007945187,0.00016605496,8.7766035e-05,0.000105674866,0.0031839139,0.0026587476,0.003213055,0.00064677873,0.00018959076,0.00035913254,0.0014583481,0.0006500125,0.00055069686,0.00024038301,0.0015469546,0.0019170087,0.0002157838,0.00030605722,0.00030234913,0.00018357164,0.0021200464,0.00043525847,0.0026061635,8.210158e-05,0.0024678567,0.00021159142,0.0013405511
