0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,
0.026847742,0.032869644,0.006077565,0,0.00570218,0.07176843,0,0.044424497,0.03441903,0.11167553,0.03433747,0.04674206,0.06690741,0.01239901,0.011847748,0.07557166,0.05934699,0.001199433,0.031007446,0.001059544,0.015584241,0.08172545,0.08169672,0.001819236,0,0.022819873,0.024635693,0,0.017902313,0.03361365,0.0582758,0.032497644,0.001796973,0,
0.02692036,0.032853935,0.006034253,0,0.005724622,0.0720066,0,0.04461057,0.034431502,0.11173346,0.034280352,0.046492793,0.06681223,0.012495091,0.012034772,0.07575506,0.059326004,0.001235557,0.031229109,0.001081223,0.015602144,0.08163804,0.082188584,0.001853839,0,0.022918157,0.024819829,0,0.017914545,0.033531524,0.058343917,0.03260067,0.001803456,0,
0.026906125,0.032854546,0.006000252,0,0.005739295,0.07240214,0,0.04493218,0.034429718,0.11174558,0.034271702,0.046360236,0.06679519,0.012589472,0.012163319,0.0757032,0.05940813,0.00114825,0.03129623,0.001103683,0.015600529,0.0814965,0.08252487,0.001831152,0,0.023046132,0.025073633,0,0.017951487,0.033654183,0.05840174,0.032527126,0.001805053,0,
0.026795164,0.033023715,0.00603133,0,0.005668206,0.07258935,0,0.044829637,0.034479782,0.111742124,0.034442756,0.04678762,0.0668726,0.012573982,0.012077492,0.07589823,0.059327565,0.001177192,0.0314205,0.001086966,0.015607478,0.08170382,0.08279543,0.001799874,0,0.02303952,0.025154596,0,0.018017447,0.033848323,0.058473878,0.032552138,0.001784987,0,
0.026759263,0.032865264,0.006046386,0,0.005702954,0.07265862,0,0.044998214,0.034397773,0.11160781,0.0343965,0.046762075,0.06673792,0.012468392,0.012095654,0.075989805,0.05926123,0.001162645,0.031560913,0.001091342,0.015590454,0.08184843,0.08289417,0.001828985,0,0.02305942,0.025151316,0,0.018041225,0.0338277,0.058439687,0.032626845,0.001746696,0,
0.026882157,0.032853346,0.006014678,0,0.005654647,0.07265696,0,0.044799414,0.03437704,0.11150905,0.03430555,0.046646874,0.066722,0.012490514,0.011995606,0.07578292,0.059337538,0.001147676,0.0315738,0.001093467,0.015608231,0.081786655,0.08263597,0.001793612,0,0.023060985,0.025163427,0,0.017887872,0.033618316,0.058703583,0.032676674,0.001776235,0,
0.026929377,0.03282629,0.006038876,0,0.005739774,0.072560266,0,0.04482179,0.034351774,0.11149424,0.034262203,0.046649512,0.066712275,0.012463182,0.012074127,0.07576389,0.05935608,0.001176841,0.031609938,0.001118715,0.015631855,0.081728816,0.08255252,0.001855327,0,0.023024438,0.02513327,0,0.017848186,0.033536255,0.058778875,0.032686885,0.001787281,0,
0.026963081,0.032746732,0.006009766,0,0.005709461,0.07239695,0,0.044564407,0.03429978,0.11142251,0.03422669,0.04656305,0.06666602,0.012410276,0.011951036,0.07569211,0.05935959,0.001199375,0.031506523,0.001112713,0.015614709,0.08170643,0.082137674,0.001852994,0,0.022946512,0.02494683,0,0.017794292,0.033541262,0.058611378,0.03268523,0.001762106,0,
0.026629752,0.03280297,0.006047239,0,0.00566711,0.07270184,0,0.044606775,0.03435534,0.11153345,0.03438181,0.0469805,0.06679239,0.012445878,0.012074824,0.07582608,0.05930566,0.001153745,0.03152121,0.001119094,0.015593603,0.08178134,0.08245918,0.001796052,0,0.02298424,0.02500639,0,0.017749902,0.033784688,0.058692902,0.032616384,0.001755313,0,
0.026723087,0.032751642,0.006023308,0,0.005670144,0.0724463,0,0.0442956,0.034345776,0.11157137,0.034296997,0.04701516,0.066747375,0.012239276,0.011935987,0.07572609,0.059357703,0.001147411,0.031441562,0.001091663,0.015587838,0.081825115,0.081905864,0.001779036,0,0.022899445,0.024709811,0,0.017611403,0.033681706,0.058702074,0.03271263,0.001727284,0,
0.026550015,0.03266588,0.006009701,0,0.005628468,0.07231026,0,0.04417668,0.034295827,0.11142938,0.034239456,0.046905085,0.06664771,0.012316189,0.011878092,0.075726345,0.05923065,0.001145737,0.031468242,0.00108953,0.015610488,0.08192033,0.08177879,0.001805539,0,0.022834886,0.024623808,0,0.017568836,0.03356783,0.058670815,0.032726146,0.001688107,0,
0.026631106,0.03247395,0.005998887,0,0.005654616,0.07194337,0,0.044029932,0.034208205,0.11134996,0.03419171,0.046748243,0.06654733,0.012157761,0.011869771,0.0757305,0.059200905,0.001139575,0.03140141,0.001074668,0.015549774,0.0818042,0.081206724,0.001801454,0,0.022713041,0.024326261,0,0.017558442,0.033701863,0.05810852,0.032820992,0.001703577,0,
0.02679484,0.032401986,0.006008825,0,0.005666604,0.07190938,0,0.043900903,0.034168635,0.111231446,0.034197006,0.046822794,0.06651811,0.012057779,0.011743772,0.07572288,0.05922633,0.001167097,0.031427413,0.001098998,0.01555788,0.08185263,0.08106499,0.001818651,0,0.022693463,0.024303231,0,0.01758532,0.033705045,0.058145475,0.032870423,0.001736124,0,
0.026497824,0.032462325,0.006020402,0,0.005666419,0.07222964,0,0.04414303,0.034225818,0.11129606,0.034252457,0.04675717,0.066673756,0.012378003,0.012038644,0.076079875,0.05919092,0.00118156,0.031525403,0.0010844,0.015550194,0.08185835,0.08151305,0.00178097,0,0.022769496,0.024430707,0,0.017670792,0.033722244,0.05798333,0.032844808,0.001739004,0,
0.026589451,0.032472353,0.006003798,0,0.005635462,0.072626606,0,0.044272184,0.03423404,0.11152028,0.03435628,0.046465635,0.06681779,0.01237038,0.011971595,0.076001145,0.05935967,0.001151042,0.031596214,0.001089402,0.015556803,0.081870705,0.08176966,0.001817541,0,0.022888258,0.02444516,0,0.017707422,0.03387653,0.05799853,0.03290617,0.001714045,0,
0.026041035,0.03230336,0.005978179,0,0.005552695,0.07276224,0,0.044350818,0.033946175,0.1106263,0.03407075,0.046733912,0.06621903,0.012454344,0.01206833,0.07566145,0.058786385,0.00109107,0.03151163,0.00106572,0.015450063,0.08132169,0.08200068,0.001761465,0,0.022826945,0.024574365,0,0.017640814,0.033547707,0.058166474,0.03255809,0.001706706,0,
0.026662402,0.03248342,0.006007817,0,0.005656674,0.07219001,0,0.043761045,0.034146965,0.11108078,0.034296375,0.04686355,0.06656598,0.012284446,0.011883832,0.07569888,0.05907373,0.001177035,0.031379297,0.00109513,0.015749728,0.08147621,0.080969684,0.001811093,0,0.022652661,0.024757013,0,0.017704336,0.03391493,0.058577638,0.032818917,0.001798535,0,
0.0265967,0.032460913,0.006026608,0,0.005723635,0.07195657,0,0.043550964,0.03417476,0.110628575,0.034145877,0.046362594,0.06662278,0.012251705,0.011930762,0.07617139,0.05920937,0.001194611,0.03142641,0.001093255,0.015824119,0.08158316,0.08088043,0.001878421,0,0.022561392,0.024661627,0,0.018117316,0.03393826,0.05917429,0.032926552,0.00183104,0,
0.026550805,0.032669697,0.006030611,0,0.005667502,0.07173949,0,0.04317869,0.03428131,0.11112419,0.03440112,0.046130724,0.06684561,0.012210056,0.011788252,0.07602565,0.059291653,0.001213094,0.031216953,0.001126411,0.015873265,0.081741855,0.08028902,0.001850558,0,0.022483638,0.024434008,0,0.017905202,0.034171093,0.059120223,0.032895394,0.001858427,0,
0.027071726,0.033109725,0.006107601,0,0.005784858,0.07221562,0,0.04356069,0.034737214,0.11263171,0.03481748,0.04718037,0.06762503,0.012257713,0.011898699,0.07681059,0.05992212,0.00114244,0.031355757,0.001117345,0.01599037,0.08228805,0.08057175,0.001829472,0,0.022611177,0.024440762,0,0.017891398,0.03441587,0.060129203,0.033275276,0.001812793,0,
0.027081382,0.033448033,0.006127642,0,0.005766727,0.072853595,0,0.04431729,0.03497334,0.11338242,0.035206355,0.047075815,0.06824934,0.012367788,0.012003856,0.07709407,0.06032763,0.001076026,0.031538665,0.001093489,0.016066168,0.082489595,0.08117478,0.001826233,0,0.022779774,0.02461068,0,0.017868945,0.034489006,0.060533695,0.033422995,0.001770426,0,
0.026971286,0.032936722,0.006075417,0,0.005717079,0.07333731,0,0.044773668,0.03446023,0.11324814,0.035199985,0.046722762,0.06750023,0.012424588,0.012040732,0.07562666,0.059696093,0.001140482,0.03183793,0.001098729,0.015786888,0.08183709,0.08139464,0.001891038,0,0.022837434,0.02452874,0,0.017819796,0.035413183,0.059343547,0.03285965,0.001782459,0,
0.027016744,0.03310637,0.006122501,0,0.005720228,0.074102886,0,0.045709,0.034748007,0.11337277,0.03528442,0.04743601,0.06789714,0.012590455,0.012223257,0.07654889,0.060248606,0.001082915,0.032009028,0.00110098,0.015842889,0.081946306,0.08227044,0.001857227,0,0.02304086,0.024363926,0,0.018071828,0.034688663,0.060687345,0.033080205,0.001797052,0,
0.027013462,0.033102307,0.006127294,0,0.005700914,0.07439867,0,0.04617186,0.034647502,0.11343561,0.0352357,0.04733269,0.06780136,0.012698462,0.012298895,0.07631369,0.06006784,0.001104761,0.03228118,0.001102355,0.015826719,0.081947446,0.08264293,0.001865384,0,0.0230467,0.024694338,0,0.018001745,0.03486292,0.061415553,0.032883435,0.001746805,0,
0.026151894,0.032114573,0.006051987,0,0.005453156,0.07394784,0,0.04485052,0.0335443,0.110092245,0.034166664,0.04573102,0.06597973,0.012494039,0.012143821,0.07454579,0.05838942,0.001127713,0.031946182,0.001109178,0.015447869,0.08082907,0.08218057,0.001909171,0,0.02285853,0.024997152,0,0.017908512,0.034647234,0.060051184,0.03198605,0.001751026,0,
0.026518371,0.032437492,0.006073562,0,0.00547599,0.07388568,0,0.045258805,0.03382809,0.11127397,0.034486063,0.047116265,0.066398166,0.012446374,0.012148032,0.0748153,0.05883668,0.001137898,0.03186058,0.001106699,0.01560134,0.08099293,0.08189337,0.001915709,0,0.022810807,0.025204718,0,0.017810663,0.035009958,0.060957454,0.032322627,0.001784279,0,
0.026922872,0.03295001,0.006143143,0,0.00537617,0.07449346,0,0.0455815,0.034278043,0.11078184,0.03412588,0.047003698,0.066916786,0.012510981,0.012087896,0.07646756,0.059747737,0.001071164,0.03206599,0.001095623,0.015876949,0.08174458,0.082662165,0.001943525,0,0.022992013,0.025293639,0,0.017845381,0.033266295,0.06251388,0.033050124,0.001755275,0,
0.026793774,0.03259372,0.006151758,0,0.005342412,0.07570382,0,0.04686638,0.034012817,0.10972636,0.03373469,0.04650838,0.066561416,0.012641001,0.012365123,0.07690304,0.059644327,0.001066613,0.032569222,0.00111018,0.01563141,0.08159566,0.08403693,0.001985954,0,0.023228537,0.025121745,0,0.01783044,0.03224523,0.062161695,0.0329644,0.001773562,0,
0.027092025,0.03299442,0.006198708,0,0.005397539,0.07600732,0,0.047222577,0.03434753,0.11094779,0.03418793,0.04771422,0.06711167,0.012687682,0.012421525,0.07719928,0.06009069,0.001067926,0.032567136,0.001115772,0.015737338,0.08185911,0.084224425,0.001944778,0,0.023314713,0.025108691,0,0.017777532,0.032466345,0.06281483,0.033070117,0.001807841,0,
0.027327932,0.033134982,0.006237397,0,0.005432995,0.07584826,0,0.047361195,0.03456266,0.11079115,0.034050897,0.0480919,0.06747705,0.012630465,0.012422681,0.07809889,0.060551833,0.001089911,0.032540947,0.001106224,0.015899874,0.08200349,0.08413778,0.001958971,0,0.023263387,0.0252323,0,0.018219693,0.03169664,0.06460408,0.033457957,0.001765275,0,
0.027343318,0.033188365,0.006230551,0,0.00540927,0.076474436,0,0.047630064,0.03464393,0.11085862,0.03396526,0.048305802,0.06756583,0.012754105,0.012434626,0.078431584,0.060743578,0.001063677,0.03271768,0.00110192,0.015971933,0.08219108,0.0847165,0.001923648,0,0.023407556,0.025407424,0,0.018218644,0.031435147,0.064438716,0.033537976,0.001791404,0,
0.02797383,0.03407011,0.006455756,0,0.00557583,0.07653192,0,0.048520915,0.03532291,0.11244189,0.03478098,0.049462494,0.06899606,0.012913749,0.012590466,0.079992294,0.061988734,0.001116283,0.03301787,0.001127943,0.016399164,0.08318205,0.08516243,0.00190535,0,0.023453828,0.025274739,0,0.018369503,0.030821066,0.065094516,0.03405812,0.001775937,0,
0.028420828,0.034515742,0.006501806,0,0.00556655,0.076393716,0,0.047871307,0.035542846,0.11306584,0.03512038,0.050246995,0.069347456,0.012713204,0.012393001,0.080293685,0.0630075,0.001049437,0.03266562,0.001078258,0.016577117,0.08367346,0.084378116,0.001843765,0,0.023512721,0.024848562,0,0.018544693,0.030947682,0.06592925,0.034384713,0.001829213,0,
0.02871266,0.035187576,0.006613683,0,0.005664074,0.07638663,0,0.048456512,0.036202904,0.11476274,0.035817567,0.05168228,0.07048397,0.012871253,0.012451695,0.08127001,0.063760854,0.001076294,0.03277554,0.001093606,0.016818155,0.08408761,0.08451035,0.001855121,0,0.023503039,0.024695186,0,0.018728022,0.030949853,0.06743236,0.03476947,0.001873525,0,
0.028517563,0.034434482,0.006505074,0,0.005621404,0.07644679,0,0.048168287,0.03557927,0.11294912,0.035179913,0.049900632,0.06957676,0.012749913,0.012459332,0.0804012,0.0628266,0.00106952,0.03276784,0.001087356,0.01644792,0.08329773,0.08453079,0.001835963,0,0.023535386,0.024179056,0,0.018634982,0.03043153,0.065903924,0.034314,0.001740336,0,
0.028317457,0.034301378,0.00644297,0,0.005554983,0.07604815,0,0.048007287,0.0354802,0.11264835,0.034932636,0.04916757,0.06922412,0.0126993,0.012342459,0.08017972,0.062380534,0.001059879,0.03270081,0.001081041,0.016365912,0.08306752,0.08416923,0.001866686,0,0.023372296,0.02415602,0,0.01854652,0.03056541,0.065586075,0.03415121,0.001737059,0,
0.028147709,0.034006022,0.006378871,0,0.005499517,0.074987315,0,0.0467257,0.035311405,0.11085965,0.034208376,0.049307346,0.06838422,0.012515734,0.012103233,0.0806404,0.06210973,0.001080959,0.03230694,0.001061635,0.016405012,0.08324903,0.08334343,0.001807884,0,0.023086242,0.023753276,0,0.017947793,0.029477036,0.064769074,0.034268335,0.001739902,0,
0.028773336,0.03489728,0.006476927,0,0.0057722,0.07458657,0,0.046801887,0.036067702,0.113638625,0.035277363,0.051341943,0.06969709,0.012472261,0.012289207,0.08076465,0.06289978,0.001073959,0.031999353,0.00107214,0.01690156,0.08341279,0.08257106,0.00182235,0,0.022980448,0.024530988,0,0.01782575,0.030921763,0.0662464,0.034646332,0.001837012,0,
0.029183444,0.035485372,0.006600635,0,0.005794572,0.07532646,0,0.04785502,0.03666218,0.11414218,0.03547506,0.052529808,0.07060658,0.012742242,0.012476839,0.082561985,0.06369717,0.001098261,0.032415744,0.001052447,0.017180575,0.08400634,0.08385842,0.001786758,0,0.023174547,0.024736514,0,0.017595,0.029666273,0.06683505,0.035178162,0.001884008,0,
0.028858539,0.035059568,0.006555542,0,0.005808467,0.07567988,0,0.048576117,0.036316093,0.11313082,0.035065085,0.05260594,0.07005201,0.01282547,0.012585914,0.08229572,0.06325336,0.001113192,0.032553382,0.001058501,0.017073877,0.08349347,0.08450696,0.001843773,0,0.023260023,0.024901612,0,0.017663764,0.028953452,0.06649244,0.034954406,0.001860203,0,
0.02864325,0.034980826,0.006545541,0,0.005793917,0.07545149,0,0.04858249,0.03616114,0.11299362,0.035081133,0.05251559,0.06972176,0.012779728,0.012667473,0.08190748,0.062923566,0.001114138,0.032446057,0.001056014,0.017028317,0.08301011,0.084263206,0.001881823,0,0.023135608,0.024876967,0,0.017722828,0.029520232,0.066713445,0.034649543,0.001925002,0,
0.028554074,0.034502644,0.006503061,0,0.005756082,0.07606355,0,0.049167156,0.035801753,0.11179757,0.03464465,0.0522694,0.06917447,0.012871131,0.012760229,0.08174243,0.0627038,0.001146921,0.032657407,0.001054121,0.016871449,0.08246365,0.084952645,0.001890083,0,0.023261178,0.024761332,0,0.018016828,0.029338812,0.06650415,0.03447462,0.001854132,0,
0.027992733,0.034230564,0.006398123,0,0.005673846,0.07587039,0,0.049226627,0.035443746,0.111583516,0.03468526,0.052266978,0.06863142,0.012863658,0.012765845,0.08069143,0.062015593,0.001119532,0.032555368,0.001067773,0.016715819,0.082034685,0.08455827,0.001967198,0,0.02318546,0.025039062,0,0.018232813,0.030114248,0.0675288,0.034099456,0.001914256,0,
0.0284096,0.03460194,0.006502313,0,0.005750655,0.07633405,0,0.04938508,0.03568626,0.11280994,0.035386365,0.052837145,0.06925484,0.012967311,0.012945342,0.08043802,0.06260274,0.001108177,0.032735985,0.001098941,0.016871618,0.082277015,0.084703,0.001898066,0,0.02322293,0.024912035,0,0.017951852,0.03107406,0.06710764,0.03407728,0.001897957,0,
0.028391032,0.03463135,0.006535131,0,0.005834626,0.07715887,0,0.050649833,0.03568337,0.11333291,0.035627455,0.05376261,0.0693922,0.013245225,0.01319008,0.08020887,0.062430494,0.001120725,0.033137795,0.001146434,0.016845878,0.082108416,0.08554092,0.002018359,0,0.023406988,0.025254544,0,0.017678719,0.031283833,0.06657199,0.033921733,0.001932692,0,
0.028157493,0.034374755,0.006430549,0,0.005815271,0.07580391,0,0.049249988,0.035480887,0.11326532,0.035505295,0.052895248,0.0688441,0.013068326,0.01303464,0.07895975,0.061875187,0.001072962,0.03253018,0.001118639,0.016713666,0.08197346,0.08375721,0.00202058,0,0.023130879,0.025057033,0,0.017152695,0.031625263,0.06507269,0.03370113,0.001926704,0,
0.028552804,0.034612205,0.006487994,0,0.005897278,0.07615347,0,0.049189173,0.03558359,0.11418909,0.035864733,0.053018212,0.069040745,0.013042017,0.012882851,0.07867864,0.061874636,0.001084858,0.032771066,0.001107709,0.016734049,0.082442984,0.08395989,0.001964194,0,0.023176765,0.025106847,0,0.016502522,0.031593382,0.06389273,0.03360515,0.001870422,0,
0.028264992,0.034357447,0.006472702,0,0.005772912,0.076798104,0,0.04944734,0.035442125,0.1138738,0.03567668,0.052686106,0.06879634,0.013254374,0.012974605,0.07862894,0.061313536,0.001094948,0.032924745,0.001121652,0.016664945,0.08222717,0.08465552,0.002060347,0,0.023277357,0.02564691,0,0.016456192,0.031301543,0.06328988,0.03331939,0.001946507,0,
0.028283905,0.034281313,0.006479274,0,0.005824197,0.07677818,0,0.049450107,0.035386436,0.114117116,0.03563882,0.053114634,0.06857604,0.013040178,0.013074426,0.078342065,0.061334502,0.001102696,0.03293676,0.001114541,0.016647622,0.08231643,0.08444968,0.002063632,0,0.02316133,0.025605977,0,0.016464755,0.03210124,0.0637376,0.03312272,0.001934779,0,
0.027820347,0.033901397,0.006393211,0,0.005715152,0.07661809,0,0.049089264,0.035033938,0.11321013,0.035221614,0.052358836,0.06790383,0.01304715,0.012928044,0.07782281,0.06071146,0.001104648,0.03291336,0.001138974,0.016544504,0.08201953,0.08426073,0.002144118,0,0.023116067,0.02576536,0,0.016458359,0.03204412,0.06294365,0.032876037,0.001989547,0,
0.028132394,0.034213897,0.006438102,0,0.005844114,0.07559511,0,0.048304256,0.035313353,0.114720315,0.036023833,0.05300776,0.06865073,0.012583765,0.012572104,0.0771562,0.06127472,0.001088955,0.032456703,0.001119712,0.016632143,0.08200481,0.08252848,0.002048873,0,0.022816515,0.025051575,0,0.016817186,0.033225782,0.06248237,0.033086713,0.001951756,0,
0.028271196,0.03432439,0.006464125,0,0.005885406,0.07514379,0,0.047904488,0.035434205,0.11505896,0.036281507,0.052666865,0.06893492,0.012410333,0.012338692,0.0771032,0.061461248,0.00108679,0.03228214,0.001154184,0.016666666,0.08210855,0.08184047,0.002124767,0,0.022674333,0.024759106,0,0.016813485,0.033471934,0.062001586,0.03324112,0.001960896,0,
0.028310731,0.03434796,0.006529912,0,0.005875412,0.07493576,0,0.047891393,0.03531526,0.11501093,0.036148112,0.05246016,0.068755776,0.012407696,0.012388806,0.076311484,0.06116178,0.001078171,0.032217573,0.001127226,0.016525298,0.081765875,0.08151749,0.002070845,0,0.022675175,0.024809126,0,0.0162997,0.03294064,0.062332854,0.033037525,0.001942244,0,
0.027836293,0.033958696,0.006455818,0,0.005806429,0.074883096,0,0.047879394,0.034897044,0.11415812,0.03581685,0.052491568,0.06795829,0.012371831,0.01228462,0.07550604,0.060528338,0.001076012,0.03221836,0.001127653,0.016347457,0.08131945,0.08153298,0.002121505,0,0.022640187,0.024836283,0,0.01597343,0.0329385,0.06084525,0.03266331,0.001929438,0,
0.027848272,0.03400226,0.006495439,0,0.005852302,0.07526112,0,0.048187833,0.03505733,0.114235125,0.0357882,0.052864604,0.0681991,0.012534453,0.012486061,0.07605928,0.06079998,0.001083802,0.032263376,0.00115327,0.016442148,0.08126089,0.08181991,0.002090808,0,0.022687284,0.024920871,0,0.016434656,0.033095095,0.061827034,0.032793187,0.001913417,0,
0.028170813,0.03431302,0.006533071,0,0.005923887,0.07464403,0,0.04793936,0.03528957,0.11475219,0.03608626,0.052385673,0.06868695,0.012367457,0.012357373,0.07631799,0.06110796,0.001079688,0.032122005,0.001144662,0.01652563,0.08167598,0.0811444,0.002069522,0,0.022575853,0.024857491,0,0.01651908,0.033095717,0.06260528,0.03301246,0.001890797,0,
0.028104182,0.034317337,0.006521608,0,0.005893962,0.07490261,0,0.048083924,0.03521975,0.11455344,0.036034144,0.05233685,0.06863636,0.012350476,0.012315805,0.076347105,0.06101366,0.001079368,0.03220782,0.001143043,0.016511425,0.08167518,0.08140561,0.002104902,0,0.022619646,0.024852801,0,0.016505873,0.032871466,0.062662214,0.033015028,0.001855635,0,
0.02796059,0.03417674,0.006519999,0,0.005924316,0.074799314,0,0.047988504,0.035096087,0.11435094,0.035979576,0.052386668,0.06840336,0.012374098,0.01243603,0.07602217,0.060785323,0.001057239,0.03205139,0.001147472,0.016425356,0.08134255,0.081140086,0.002127782,0,0.02259899,0.024885496,0,0.01635062,0.03273844,0.06255691,0.03287205,0.001934346,0,
0.028207112,0.03425206,0.006519284,0,0.005898317,0.07499008,0,0.048236914,0.035092857,0.11500152,0.036346607,0.05258746,0.06848399,0.012397544,0.012302417,0.07543656,0.06061545,0.001061815,0.032201555,0.001127234,0.016337598,0.08148223,0.08135274,0.002077987,0,0.022648558,0.025090795,0,0.015867528,0.032890573,0.061439008,0.032652766,0.001858385,0,
0.028185587,0.034276642,0.006544416,0,0.005917331,0.075208634,0,0.048485465,0.035154205,0.114901595,0.03622842,0.052702382,0.068609096,0.012399344,0.012521329,0.07601108,0.060754657,0.001032634,0.032257617,0.001120384,0.01641943,0.08155319,0.08162729,0.002064735,0,0.022685481,0.025045007,0,0.016169757,0.032834083,0.062090646,0.032765746,0.001910084,0,
0.0279411,0.034075905,0.006516417,0,0.005832932,0.07574403,0,0.04866248,0.034964442,0.114220284,0.03592211,0.052295756,0.068278216,0.012598231,0.012481308,0.07609247,0.06053505,0.001064541,0.03249699,0.001134247,0.016400328,0.08154666,0.08239398,0.002136878,0,0.02282074,0.025398735,0,0.016217938,0.032446485,0.061697572,0.032608353,0.001956442,0,
0.02797792,0.034312554,0.006625968,0,0.005892394,0.07625677,0,0.049139716,0.03473191,0.11293571,0.03595008,0.05319842,0.06772701,0.012854189,0.01293699,0.07663185,0.060038894,0.001069887,0.032559957,0.001175836,0.016349902,0.081097126,0.08331778,0.002181251,0,0.02294479,0.025827793,0,0.016623346,0.032430436,0.061279982,0.032455023,0.001942839,0,
0.028038546,0.03415104,0.006601458,0,0.00587236,0.07623402,0,0.049072545,0.034423765,0.112812124,0.036043867,0.05315663,0.06729436,0.012878175,0.012847539,0.07573512,0.059577327,0.001097055,0.03264688,0.001186398,0.016272513,0.0807484,0.08310698,0.002253295,0,0.022898978,0.026204146,0,0.016830925,0.033131562,0.062837854,0.03226905,0.001946391,0,
0.027609088,0.033497147,0.006550868,0,0.005677573,0.07760578,0,0.050034296,0.033849627,0.11186494,0.035782065,0.051799715,0.06646123,0.01314613,0.013040836,0.075124316,0.058942556,0.001058715,0.033152416,0.001164449,0.015723065,0.08046719,0.08442065,0.00224476,0,0.023215674,0.025914773,0,0.016714528,0.033216998,0.061339766,0.031632144,0.001789005,0,
