0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,
0.7283888,1,-0.81795347,0.88644695,-30.116282,0.7144022,-102.8906,0.4003473,-0.15181053,0.42764485,-11.5378685,-5.2511144,0.6502484,0.46044624,-0.27938366,1,0.9020555,0.65404546,1,0.7116728,0.508875,1,0.9044178,0.9999984,
0.72843593,1,-0.8664417,0.88412416,-28.977537,0.71666753,-102.32085,0.42201155,-0.16927338,0.42799187,-11.823832,-5.353641,0.6419649,0.46077657,-0.25333416,1,0.9032372,0.6550064,1,0.7124331,0.5153242,1,0.90472853,0.9999981,
0.73119116,1,-0.84712577,0.88303393,-29.341557,0.7136751,-104.09902,0.42766494,-0.23913133,0.43224037,-11.447346,-5.493013,0.6381175,0.46132505,-0.2535386,1,0.90342444,0.6546588,1,0.7176824,0.48823714,1,0.90207565,0.9999983,
0.73039573,1,-0.83100045,0.8832226,-29.529207,0.7148235,-104.77778,0.4351064,-0.22932744,0.43247306,-11.333341,-5.50079,0.63965154,0.4625591,-0.25143182,1,0.9035813,0.65508056,1,0.7202665,0.4924283,1,0.9028719,0.99999833,
0.734334,1,-0.9280479,0.8803555,-28.075665,0.7195629,-102.54895,0.49252433,-0.26843,0.43570715,-11.393949,-5.6116953,0.6272482,0.46253377,-0.2095499,1,0.90564096,0.65581685,1,0.73101723,0.4999807,1,0.9018076,0.9999978,
0.73951423,1,-0.963552,0.88563323,-27.431746,0.7268392,-100.97277,0.5070639,-0.2991451,0.4354937,-11.423971,-5.5915046,0.62449074,0.45933932,-0.1779126,1,0.9081304,0.6558469,1,0.7319112,0.48726338,1,0.8988679,0.9999978,
0.7406281,1,-1.0459912,0.88124436,-26.768524,0.7293837,-100.1827,0.5374993,-0.36616576,0.4378062,-11.608433,-5.750561,0.6108002,0.45959538,-0.14460945,1,0.9096424,0.6569092,1,0.734491,0.49154496,1,0.8980495,0.99999803,
0.73762214,1,-0.9138895,0.88170004,-27.299763,0.73536277,-101.738235,0.51336545,-0.3030733,0.4371509,-11.360922,-5.617521,0.6226584,0.4620319,-0.17031324,1,0.9095967,0.65733486,1,0.73569036,0.50472915,1,0.9010874,0.9999983,
0.73666143,1,-0.87967443,0.8817574,-27.520525,0.73520994,-102.41563,0.51404583,-0.29503787,0.43631136,-11.286754,-5.561049,0.628916,0.46179968,-0.17663765,1,0.90896547,0.65759814,1,0.7299796,0.50513375,1,0.90110916,0.9999983,
0.73986816,1,-0.85205567,0.88765746,-27.958456,0.738389,-103.153915,0.56016976,-0.30846655,0.437823,-10.291828,-5.6045794,0.6334801,0.4604863,-0.1896764,1,0.90993464,0.65714395,1,0.7566172,0.4989224,1,0.89951646,0.9999984,
0.74205065,1,-0.9903859,0.88524824,-27.903849,0.7283707,-101.994705,0.5681883,-0.3901229,0.4382878,-10.974749,-5.6059494,0.61439013,0.45631707,-0.17525268,1,0.9085839,0.65687406,1,0.7376919,0.4802655,1,0.8966549,0.9999979,
0.7424766,1,-1.015171,0.87937117,-25.177122,0.73236454,-102.28358,0.63084143,-0.42834687,0.44240773,-10.414131,-5.8034573,0.6049853,0.4598189,-0.1632005,1,0.90923417,0.6589949,1,0.7642324,0.4972664,1,0.8971814,0.9999975,
0.7412006,1,-0.98192096,0.8750473,-25.54049,0.73102725,-103.133705,0.6288166,-0.42656362,0.44412524,-10.303573,-5.8319387,0.59960365,0.4618721,-0.19075823,1,0.9072945,0.6587992,1,0.7672127,0.50060713,1,0.8982319,0.9999978,
0.7409737,1,-0.99580526,0.87474716,-25.556046,0.73085994,-103.562164,0.6193213,-0.42967165,0.44384366,-10.448366,-5.840893,0.5987072,0.46188408,-0.18875015,1,0.9071629,0.65899664,1,0.7600705,0.5021215,1,0.8985407,0.99999744,
0.7395448,1,-0.93110406,0.87265635,-25.889618,0.73501724,-104.24641,0.616183,-0.4170183,0.44467705,-10.376699,-5.9053764,0.59685993,0.46401018,-0.20604575,1,0.9066529,0.65894544,1,0.7542615,0.5103133,1,0.8998717,0.99999785,
0.73880935,1,-0.9593376,0.8709169,-26.372385,0.7264025,-103.70135,0.5783623,-0.43179476,0.44326532,-10.830614,-5.816512,0.59297043,0.4627738,-0.2118845,1,0.90413344,0.6586356,1,0.7421012,0.49827802,1,0.89946836,0.99999785,
0.7387459,1,-1.0250039,0.87219864,-26.429876,0.7245625,-102.867874,0.55659646,-0.41285336,0.4415279,-11.180176,-5.789995,0.5893042,0.46117026,-0.19230127,1,0.9053331,0.65854424,1,0.73969364,0.51125133,1,0.9000299,0.9999979,
0.73516214,1,-1.0458052,0.86350507,-26.656324,0.71758556,-103.115,0.55266595,-0.3987627,0.4418276,-11.495045,-5.772221,0.57678646,0.4637733,-0.19274175,1,0.9042623,0.6584211,1,0.73989236,0.5341273,1,0.90242505,0.9999975,
0.7343626,1,-1.0918489,0.86966956,-28.793232,0.70577693,-101.92357,0.54594994,-0.3549509,0.43776697,-11.61833,-5.525293,0.586581,0.45927864,-0.18800914,1,0.90380096,0.6564257,1,0.7440281,0.5178501,1,0.9006982,0.99999774,
0.732193,1,-1.1498554,0.87114316,-28.228493,0.7088891,-101.12458,0.547739,-0.31827724,0.4358788,-11.779282,-5.478607,0.5894735,0.45952713,-0.17031336,1,0.9049764,0.65707266,1,0.7540433,0.5335474,1,0.90184057,0.9999979,
0.72918797,1,-1.1258812,0.87063766,-26.97329,0.70983607,-100.84979,0.5481794,-0.29317653,0.43558204,-11.806646,-5.4579797,0.59129703,0.4614328,-0.18397522,1,0.90292597,0.6592393,1,0.75421685,0.5442433,1,0.9037112,0.9999974,
0.7294993,1,-1.1246881,0.87201905,-27.121815,0.70940655,-101.75464,0.5242636,-0.27994204,0.4337114,-11.863572,-5.430068,0.5937059,0.46046197,-0.18350029,1,0.90300715,0.65929717,1,0.74679816,0.5441469,1,0.90393144,0.9999976,
0.7287016,1,-1.0969565,0.8731115,-27.681252,0.706915,-101.77444,0.5114075,-0.26184857,0.43287122,-11.762504,-5.2929845,0.59646297,0.4603514,-0.19546485,1,0.9020334,0.6588743,1,0.7445301,0.5428094,1,0.90405077,0.9999975,
0.73096406,1,-1.1055579,0.87392855,-27.639687,0.7188955,-101.106926,0.48865438,-0.27016675,0.43203527,-12.366722,-5.245412,0.5929115,0.4566856,-0.14541876,1,0.905434,0.6591838,1,0.7180731,0.54142237,1,0.9025704,0.9999978,
0.73207974,1,-1.117171,0.87493306,-28.136724,0.72642374,-100.93647,0.49189848,-0.2750932,0.4320675,-12.449439,-5.2015376,0.5926384,0.45473635,-0.12493956,1,0.90710646,0.6588861,1,0.7147125,0.5425681,1,0.901385,0.99999774,
0.731271,1,-1.2062294,0.87382066,-28.063656,0.7224826,-100.51489,0.48831803,-0.27746034,0.43130398,-12.507067,-5.161227,0.59150136,0.45432305,-0.12354207,1,0.9063125,0.6588254,1,0.72460806,0.5401368,1,0.901213,0.9999976,
0.72951573,1,-1.215898,0.8734538,-28.174984,0.72353864,-99.04616,0.48878682,-0.23159671,0.42943573,-12.543109,-5.0176215,0.589134,0.45466202,-0.13467586,1,0.90541047,0.65862656,1,0.72666484,0.55733573,1,0.9027746,0.99999785,
0.73012567,1,-1.2047107,0.8715473,-28.459116,0.72364795,-100.38609,0.4880879,-0.25486672,0.43063998,-12.507765,-5.107087,0.58634496,0.45529848,-0.1378001,1,0.9050113,0.6588676,1,0.7203436,0.5514293,1,0.9027569,0.99999756,
0.73164,1,-1.2350888,0.8713941,-28.358923,0.7191807,-101.07572,0.48852003,-0.27388704,0.43127048,-12.527798,-5.1324673,0.58904696,0.4536835,-0.12178373,1,0.90586096,0.65836823,1,0.72029334,0.5385045,1,0.90109515,0.99999785,
0.73123795,1,-1.2248659,0.8710699,-28.473,0.7200128,-101.236824,0.49115968,-0.2724421,0.43185538,-12.5306425,-5.140348,0.5879427,0.45414,-0.12216103,1,0.90618217,0.6581838,1,0.7220217,0.5397619,1,0.901275,0.9999977,
0.7310385,1,-1.2494454,0.8712455,-28.565376,0.7198045,-100.681694,0.4895131,-0.27335608,0.43154097,-12.551504,-5.130547,0.5871047,0.4539399,-0.1206584,1,0.9053936,0.65873694,1,0.7227517,0.5386394,1,0.9013149,0.99999774,
0.72824025,1,-1.335985,0.86947995,-27.395643,0.7174244,-99.62133,0.4879161,-0.24141622,0.42969924,-12.941874,-5.093748,0.5855582,0.45466286,-0.112746954,1,0.9055089,0.65900016,1,0.72731423,0.5535929,1,0.9027842,0.9999978,
0.72880524,1,-1.268172,0.86955583,-27.610098,0.7187079,-100.83172,0.48995596,-0.24653637,0.43067503,-12.865336,-5.1317353,0.5865833,0.45523435,-0.11464667,1,0.90553623,0.65918034,1,0.72543144,0.5475309,1,0.90259457,0.99999803,
0.7270815,1,-1.2448993,0.86994463,-27.43501,0.7146373,-100.79266,0.4918245,-0.22961593,0.4307543,-12.678329,-5.181905,0.58936936,0.4573446,-0.12847614,1,0.9046845,0.6592193,1,0.7274936,0.5525526,1,0.9042793,0.9999979,
0.7277938,1,-1.1107569,0.87015927,-27.940453,0.69598985,-101.36783,0.5029751,-0.23462152,0.43228596,-12.4352455,-5.2473874,0.5870781,0.45962954,-0.21324205,1,0.8997574,0.6596192,1,0.7199596,0.54992867,1,0.90510845,0.9999975,
0.7259932,1,-1.1250541,0.86875725,-27.986105,0.69082105,-100.94763,0.46675074,-0.25269222,0.43100446,-12.898114,-5.2563906,0.583891,0.45945108,-0.22019792,1,0.8979592,0.65962064,1,0.7075725,0.5398663,1,0.9049699,0.99999756,
0.7212051,1,-1.0568755,0.8677112,-28.036438,0.69959056,-100.15421,0.45021546,-0.16474342,0.4275635,-13.069328,-5.1026034,0.5904027,0.46271676,-0.21453428,1,0.89916897,0.6605917,1,0.7044929,0.581033,1,0.90943635,0.9999978,
0.7211218,1,-1.0841131,0.86800647,-28.056076,0.6996129,-99.9265,0.45224077,-0.16523468,0.42751133,-13.177008,-5.1246157,0.5907458,0.46206737,-0.20116651,1,0.9000048,0.6607006,1,0.70442784,0.5818845,1,0.9093535,0.9999975,
0.72049206,1,-1.17136,0.86812514,-28.115211,0.6959322,-99.08951,0.45657402,-0.13807619,0.42532563,-13.306043,-4.9790883,0.5912073,0.4606079,-0.19695783,1,0.89958555,0.660757,1,0.7106761,0.59328336,1,0.90956336,0.9999977,
0.7187572,1,-1.1155896,0.8690426,-28.251488,0.7010696,-99.43994,0.4178458,-0.12896979,0.4232334,-13.337254,-5.0050516,0.59337556,0.46163368,-0.20037138,1,0.8996609,0.66112286,1,0.6993519,0.59611166,1,0.91045326,0.9999977,
0.71931255,1,-1.1785414,0.8691329,-28.242435,0.7071481,-98.685646,0.43365204,-0.1402924,0.42346096,-13.533705,-4.9811997,0.59189415,0.46039307,-0.15741897,1,0.90185773,0.66155815,1,0.69787085,0.5993769,1,0.90972966,0.9999977,
0.71622324,1,-1.1752903,0.8603225,-26.578894,0.70090735,-99.17784,0.43570006,-0.1258806,0.4247824,-13.720992,-5.0123415,0.58550584,0.46430123,-0.17482829,1,0.89960957,0.6623704,1,0.70024663,0.60881096,1,0.9121084,0.9999972,
0.71193576,1,-1.1067758,0.8586991,-26.945856,0.70919055,-97.70522,0.42848486,-0.0558964,0.42194653,-13.75483,-4.8592086,0.58291334,0.466945,-0.19466412,1,0.8990268,0.6628636,1,0.7016537,0.64227486,1,0.91558045,0.9999976,
0.71103954,1,-1.0520706,0.8583192,-27.119127,0.70236075,-98.378044,0.43212444,-0.06298244,0.4226616,-13.7154875,-4.937187,0.5784799,0.4687934,-0.2338599,1,0.89581776,0.66339815,1,0.69924426,0.6398293,1,0.91642964,0.99999774,
0.7093656,1,-1.0686519,0.8544704,-26.870895,0.6879396,-98.472565,0.42600006,-0.0603894,0.42312634,-13.8468,-4.9486713,0.5763718,0.47008067,-0.24288392,1,0.89481854,0.66280866,1,0.7004409,0.6418426,1,0.917303,0.99999756,
0.70838463,1,-1.1075768,0.8511373,-27.0831,0.68719655,-98.15818,0.4257186,-0.051415443,0.42308146,-13.888577,-4.9415665,0.5730039,0.47096223,-0.25771677,1,0.8937101,0.66282606,1,0.70058393,0.6496259,1,0.9183598,0.9999977,
0.7086146,1,-1.1072896,0.8504657,-27.21812,0.6912157,-99.04877,0.45423514,-0.06771636,0.42641717,-13.51618,-5.0543985,0.57079864,0.47257572,-0.24786806,1,0.8948767,0.66277707,1,0.7199847,0.646752,1,0.9176242,0.99999785,
0.70737195,1,-1.1183689,0.8530508,-28.400246,0.6868262,-98.62113,0.44761634,-0.048022985,0.42521638,-13.620647,-4.9051356,0.5711168,0.47070026,-0.2483902,1,0.89424175,0.66223633,1,0.7200122,0.64502186,1,0.91672075,0.9999977,
0.7060945,1,-1.0893083,0.8538697,-27.551094,0.68519574,-99.33803,0.44821966,-0.033281565,0.42525202,-13.537923,-4.9676104,0.5738372,0.4728616,-0.2635013,1,0.8933943,0.6631828,1,0.7204437,0.6469265,1,0.918122,0.99999774,
0.70583606,1,-1.0844579,0.8586619,-27.51063,0.6727778,-100.74689,0.42858428,-0.009518981,0.42266768,-13.461974,-4.9478216,0.5892345,0.4705546,-0.2792511,1,0.8914279,0.6626377,1,0.71730524,0.636467,1,0.91859406,0.9999977,
0.70649135,1,-1.0793288,0.8599919,-27.682642,0.67211866,-100.301094,0.43148786,-0.016238213,0.42316568,-13.372966,-4.9623666,0.5886047,0.4700511,-0.2905823,1,0.8906576,0.6625153,1,0.71829534,0.63289195,1,0.91795254,0.9999977,
0.7055131,1,-1.0946138,0.8585503,-27.883404,0.6743655,-100.05917,0.43043935,-0.00177002,0.42298192,-13.388485,-4.944888,0.58586866,0.47082353,-0.2981478,1,0.8905397,0.6625612,1,0.7193655,0.64232415,1,0.91906744,0.99999774,
0.7059549,1,-1.1143086,0.85660166,-28.05104,0.6763673,-100.67798,0.43151045,-0.003962755,0.4239844,-13.447622,-4.9262104,0.58822167,0.47058272,-0.28460407,1,0.89145523,0.6622546,1,0.72153044,0.640844,1,0.9183203,0.99999803,
0.70748204,1,-1.1159112,0.8592938,-27.88423,0.6822814,-100.005585,0.43809706,-0.004365563,0.42376667,-13.374999,-4.86267,0.5914731,0.46914673,-0.25010872,1,0.8937273,0.66238093,1,0.722762,0.6356648,1,0.9169245,0.99999785,
0.7054442,1,-1.0647805,0.8589847,-28.047981,0.6918615,-98.88286,0.4350059,0.016278446,0.42300963,-13.232304,-4.816974,0.5827543,0.47195143,-0.25737476,1,0.8938403,0.6632369,1,0.7230398,0.6513214,1,0.9187341,0.9999978,
0.7050579,1,-1.0331378,0.8597224,-28.194675,0.69239354,-99.33627,0.420677,0.027920067,0.42145818,-13.344788,-4.7565694,0.5859368,0.47142565,-0.25446796,1,0.8940672,0.66319114,1,0.71720576,0.6523231,1,0.91895694,0.99999785,
0.7038696,1,-1.0313218,0.85970485,-28.19019,0.6913941,-99.071655,0.4146868,0.03272885,0.4208758,-13.371017,-4.7847013,0.585037,0.47206116,-0.2590152,1,0.8932965,0.6634797,1,0.71241313,0.65661633,1,0.91974,0.9999981,
0.70396006,1,-0.9781985,0.8613933,-28.217216,0.6915319,-99.34856,0.41231316,0.042614937,0.42064947,-13.264618,-4.7735248,0.588024,0.4724185,-0.26597536,1,0.89341164,0.6634635,1,0.70796585,0.65503037,1,0.92008275,0.99999774,
0.7026901,1,-0.9431405,0.8617813,-28.40933,0.694969,-99.66573,0.40696788,0.05010718,0.41993934,-13.2106,-4.778618,0.58383787,0.47372836,-0.27807498,1,0.8927158,0.66402435,1,0.7076838,0.66096747,1,0.9211672,0.9999979,
0.7024913,1,-0.9446857,0.8596424,-28.551985,0.6929088,-99.94707,0.41692412,0.04734987,0.42102736,-13.185909,-4.8217225,0.5838269,0.47460175,-0.26840913,1,0.8931296,0.66413647,1,0.70813495,0.66550744,1,0.92166734,0.9999982,
0.7035409,1,-0.99862397,0.85764116,-28.29423,0.6914959,-99.668175,0.41434598,0.031318843,0.42159712,-13.324258,-4.836408,0.5813196,0.47315294,-0.24672973,1,0.89399666,0.6637808,1,0.70844996,0.6589332,1,0.9203079,0.9999979,
0.70467454,1,-1.0146594,0.8595755,-28.10561,0.6929194,-98.79658,0.42037833,0.022124588,0.42172801,-13.287885,-4.8327937,0.58099663,0.4720863,-0.22972739,1,0.89488435,0.6639901,1,0.7068696,0.654346,1,0.9194525,0.99999774,
0.70643723,1,-0.9800643,0.8632109,-27.873487,0.70318854,-98.676926,0.41523117,0.024760067,0.4212944,-13.185045,-4.797047,0.585317,0.4711812,-0.22546077,1,0.89561456,0.664224,1,0.70365286,0.6474234,1,0.91835046,0.99999815,
0.7069973,1,-0.9709277,0.8642156,-28.043308,0.70366555,-98.60385,0.42013347,0.03014189,0.4218893,-13.052414,-4.789318,0.58720464,0.4709856,-0.22216845,1,0.8959325,0.66409826,1,0.7049514,0.64419615,1,0.91805863,0.9999981,
0.7047719,1,-0.9321703,0.8621752,-28.265795,0.6849262,-98.89434,0.41879094,0.03518659,0.42183453,-13.1068125,-4.7967176,0.5852102,0.47352368,-0.28772962,1,0.89184713,0.6640123,1,0.7049726,0.6461096,1,0.91932684,0.9999982,
0.703856,1,-0.90175045,0.86375326,-28.650404,0.6795436,-98.91244,0.42030233,0.03815329,0.4216507,-13.033557,-4.7940083,0.5811462,0.4744969,-0.31994486,1,0.88957685,0.6644355,1,0.7063708,0.644542,1,0.92006063,0.999998,
0.70291597,1,-0.86896276,0.8644692,-28.952524,0.6745016,-98.91935,0.42258793,0.042421877,0.4216296,-12.96247,-4.7951975,0.58036053,0.47570926,-0.3477751,1,0.88776517,0.66455734,1,0.7063787,0.6450693,1,0.92060626,0.99999815,
