0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,
0.99998724,0.996064,0.9569529,1,0.9933795,0.9932885,0.98257387,0.99299145,0.9723481,0.99945873,0.9814385,0.9971424,1,1,0.99611557,0.99563336,0.99547833,0.9999498,0.99996936,0.99672204,0.99667346,0.9971207,1,1,
0.99998736,0.99615556,0.95778733,1,0.99321574,0.99315107,0.9824077,0.9928914,0.9727873,0.9994479,0.98175186,0.9971598,1,1,0.9960708,0.99558276,0.9954216,0.9999525,0.9999711,0.99691194,0.99680847,0.99705935,1,1,
0.99998736,0.99607813,0.95727634,1,0.9932744,0.99325496,0.98252046,0.992918,0.972414,0.99942553,0.9814725,0.9971018,1,1,0.9961315,0.9956528,0.9954899,0.99995524,0.99997365,0.99695355,0.9968458,0.99705225,1,1,
0.9999874,0.99601936,0.95645195,1,0.99328995,0.993285,0.9823641,0.99292636,0.9719163,0.9994341,0.98136747,0.9970798,1,1,0.9961461,0.9956676,0.9955148,0.9999559,0.99997276,0.99706596,0.9967995,0.99708414,1,1,
0.99998754,0.99601686,0.95642334,1,0.99321723,0.9931545,0.9821804,0.9928286,0.9719,0.9994179,0.9813409,0.9970583,1,1,0.99609727,0.9956057,0.99545246,0.9999575,0.9999744,0.9970893,0.99678504,0.9970273,1,1,
0.999988,0.99595153,0.9558016,1,0.9933492,0.99347,0.9823933,0.9929397,0.97114986,0.9993097,0.9807577,0.99685913,1,1,0.9962521,0.99580395,0.9956211,0.99995834,0.9999743,0.9972583,0.99689275,0.99706936,1,1,
0.9999893,0.9959274,0.9555615,1,0.99370825,0.9939511,0.9828008,0.993149,0.9707796,0.9992396,0.98047435,0.9967587,1,1,0.9964071,0.99603814,0.99583554,0.99995023,0.9999721,0.99731815,0.9968745,0.9971964,1,1,
0.9999896,0.99586815,0.9544745,1,0.99369746,0.9938934,0.98255986,0.99305177,0.9700787,0.99923706,0.9800872,0.9967176,1,1,0.99642664,0.99603385,0.99583614,0.9999541,0.9999731,0.99738103,0.9968984,0.99708426,1,1,
0.9999899,0.9960021,0.9560416,1,0.99359614,0.9937897,0.98261327,0.9930482,0.9710706,0.9992707,0.9806759,0.9968101,1,1,0.996353,0.9959587,0.99577636,0.99995387,0.9999741,0.99747324,0.9971224,0.9970927,1,1,
0.9999921,0.9961526,0.95635045,1,0.9935783,0.993706,0.98257655,0.99307257,0.9714682,0.99932,0.9809979,0.9969117,1,1,0.9963007,0.99588555,0.99569833,0.99994373,0.9999728,0.9974503,0.9971403,0.9971167,1,1,
0.9999921,0.9961299,0.95645297,1,0.9936555,0.9938033,0.98265445,0.9931594,0.9715592,0.9993184,0.9811752,0.9969245,1,1,0.9963597,0.99593407,0.9957513,0.99994564,0.99997354,0.9979355,0.9970811,0.9971643,1,1,
0.99999046,0.99578714,0.95334965,1,0.99371326,0.9938345,0.982572,0.9931415,0.96961486,0.99927384,0.97993565,0.9967651,1,1,0.9964033,0.9959681,0.99577916,0.9999485,0.9999757,0.9975358,0.99671084,0.99718404,1,1,
0.9999883,0.99574906,0.9532502,1,0.99348694,0.99373436,0.982503,0.99315554,0.96948004,0.9992832,0.9799365,0.9967861,1,1,0.9964558,0.9959641,0.9957839,0.99994344,0.99997467,0.99797744,0.99688786,0.9971569,1,1,
0.99998766,0.9957311,0.95344394,1,0.99333656,0.9936112,0.9823769,0.9930709,0.9695421,0.99926394,0.9800141,0.99676543,1,1,0.99639904,0.9958989,0.9957297,0.9999425,0.99997526,0.9980162,0.99694335,0.9971003,1,1,
0.9999875,0.99578166,0.95401007,1,0.9933369,0.99367726,0.98259133,0.9931643,0.9698701,0.99927056,0.98021036,0.99679637,1,1,0.9964548,0.99595493,0.99578595,0.9999415,0.9999738,0.9980332,0.99698746,0.9971413,1,1,
0.9999875,0.9957697,0.9547588,1,0.9932698,0.99366903,0.982651,0.99316716,0.9702815,0.9992683,0.9804669,0.99682933,1,1,0.99645334,0.9959679,0.9958085,0.999943,0.999974,0.9980423,0.9970755,0.9971441,1,1,
0.9999873,0.9957701,0.95420706,1,0.9932535,0.99363935,0.9825324,0.99311084,0.9699098,0.99925804,0.9802384,0.9968083,1,1,0.99641395,0.99592835,0.99575895,0.999942,0.9999738,0.99788785,0.9970175,0.99711394,1,1,
0.9999866,0.9956841,0.95443463,1,0.9933655,0.9938321,0.9828417,0.9932111,0.9699472,0.99925506,0.9801153,0.9968015,1,1,0.99652666,0.99605954,0.99588025,0.99994487,0.999975,0.99790317,0.9970613,0.9971638,1,1,
0.9999813,0.9955714,0.95382696,1,0.9929353,0.9933001,0.98229605,0.9928604,0.9695201,0.9992269,0.9797467,0.99672854,1,1,0.9964092,0.99587345,0.9957106,0.99993783,0.99996966,0.99786633,0.99712884,0.99691266,1,1,
0.9999824,0.99557555,0.95385396,1,0.99323714,0.9935073,0.98256415,0.9929552,0.9696975,0.9992407,0.97979414,0.9967825,1,1,0.9964176,0.99590015,0.99571645,0.9999364,0.99996877,0.99776375,0.9969254,0.9970183,1,1,
0.999983,0.99558616,0.9541634,1,0.9932583,0.9935187,0.9826914,0.99297094,0.9698773,0.9992463,0.9798161,0.99676204,1,1,0.99641895,0.99590343,0.99573934,0.9999408,0.9999717,0.99779236,0.99698734,0.9970139,1,1,
0.9999825,0.99572104,0.955088,1,0.99311805,0.9934432,0.98288643,0.99306494,0.970463,0.99926764,0.98018086,0.9968427,1,1,0.9964709,0.9959112,0.99574935,0.99993134,0.9999557,0.9978238,0.99711174,0.99703985,1,1,
0.9999828,0.99568695,0.95454866,1,0.99313676,0.9934077,0.98274773,0.9930043,0.97015655,0.99923956,0.97995716,0.9967778,1,1,0.9964486,0.9958994,0.9957254,0.999935,0.9999595,0.9977913,0.99710184,0.99703467,1,1,
0.999982,0.99569505,0.954528,1,0.993028,0.9932083,0.982502,0.9928782,0.97020656,0.9992382,0.98000056,0.99677145,1,1,0.9963722,0.995802,0.9956361,0.999933,0.9999594,0.9977518,0.9970629,0.9969604,1,1,
0.99998254,0.995656,0.95466477,1,0.9931955,0.9934439,0.9827327,0.9929802,0.97030276,0.9992399,0.98003584,0.9967916,1,1,0.99647844,0.9959432,0.9957782,0.99993515,0.99996144,0.99748313,0.997081,0.997015,1,1,
0.9999825,0.9955919,0.9544772,1,0.9932661,0.99348855,0.9827135,0.9929752,0.9702167,0.9992421,0.979974,0.99678665,1,1,0.9965047,0.9959806,0.99582297,0.9999381,0.9999615,0.99744225,0.9970748,0.99699265,1,1,
0.99998194,0.99555045,0.9545712,1,0.9933017,0.9935719,0.982837,0.99300915,0.9702479,0.999254,0.979997,0.9967909,1,1,0.9965242,0.99600387,0.9958396,0.9999373,0.9999616,0.99743456,0.9970555,0.99700665,1,1,
0.99998224,0.995625,0.9549104,1,0.9932538,0.9935344,0.98289186,0.99299014,0.9703938,0.9992494,0.9799971,0.9967939,1,1,0.9965235,0.99599713,0.99582773,0.9999388,0.99996245,0.9974197,0.99710685,0.99697953,1,1,
0.9999814,0.99561715,0.954847,1,0.9931956,0.9934608,0.9827496,0.99292916,0.97037923,0.9992474,0.98001176,0.996803,1,1,0.9964959,0.99596673,0.99580824,0.9999385,0.9999619,0.9974064,0.99710315,0.9969487,1,1,
0.99998206,0.99554664,0.9546283,1,0.9932836,0.9935586,0.9827991,0.99297184,0.9702693,0.9992571,0.97996205,0.99679124,1,1,0.9965243,0.9960097,0.99585223,0.99994135,0.9999642,0.9974001,0.99705714,0.9969785,1,1,
0.99998146,0.995567,0.9547129,1,0.9932564,0.9935278,0.9828023,0.99297297,0.97031116,0.99925727,0.9799842,0.9967928,1,1,0.9965421,0.9960239,0.9958687,0.9999409,0.99996436,0.9974152,0.9970613,0.99696875,1,1,
0.99998176,0.99560285,0.9549928,1,0.99326634,0.99358135,0.982912,0.99300987,0.9704545,0.9992631,0.980083,0.99682146,1,1,0.9965349,0.99602056,0.99584866,0.99994165,0.9999636,0.99741375,0.9970374,0.99701947,1,1,
0.9999823,0.99561554,0.95531565,1,0.9932536,0.99359906,0.98311543,0.99304247,0.9706369,0.99927217,0.98007256,0.9968225,1,1,0.9965499,0.99603254,0.99587715,0.99994516,0.99996656,0.997439,0.9971304,0.9969939,1,1,
0.99998224,0.9955982,0.9551933,1,0.9932464,0.99359024,0.9830543,0.99303824,0.9705801,0.99925965,0.98005086,0.9968156,1,1,0.9965427,0.9960269,0.99586135,0.99994504,0.9999658,0.9974409,0.9971117,0.99701536,1,1,
0.9999823,0.99570495,0.9557968,1,0.9931397,0.9934936,0.9830699,0.99303466,0.97092575,0.9992756,0.9802982,0.99686056,1,1,0.9965482,0.9960175,0.99585414,0.99994063,0.9999662,0.9975006,0.99716216,0.997011,1,1,
0.9999825,0.9957197,0.9553716,1,0.9929771,0.99336785,0.98300207,0.9930536,0.97061986,0.99917936,0.98010314,0.9968311,1,1,0.9964747,0.9959518,0.99578315,0.9999418,0.9999654,0.99751335,0.9971337,0.99703574,1,1,
0.9999822,0.99565464,0.9552154,1,0.9929654,0.99336904,0.98303086,0.99303055,0.97047544,0.9991931,0.9800053,0.9968204,1,1,0.99644667,0.9959366,0.99579257,0.9999413,0.9999651,0.99737763,0.99714327,0.99700904,1,1,
0.9999829,0.9958021,0.9566681,1,0.9928383,0.99324083,0.98294127,0.99294865,0.97135013,0.99919355,0.98044574,0.99690175,1,1,0.9963811,0.99585754,0.995706,0.99994165,0.9999667,0.9973543,0.9973157,0.99696803,1,1,
0.99998283,0.9957702,0.95656127,1,0.99286824,0.9932754,0.9829784,0.9929661,0.9712774,0.9992111,0.98036176,0.996884,1,1,0.9964023,0.99588376,0.99573296,0.9999429,0.99996686,0.9973694,0.9972808,0.9969814,1,1,
0.9999832,0.9956859,0.9561347,1,0.99292696,0.9933165,0.9830446,0.99298984,0.97108525,0.99920917,0.9801967,0.9968818,1,1,0.99642706,0.9959092,0.99575776,0.99994475,0.9999681,0.9973189,0.99722457,0.9970105,1,1,
0.99998355,0.995715,0.95683265,1,0.9929136,0.99333334,0.98313576,0.99302053,0.9715105,0.99919504,0.9805114,0.9969103,1,1,0.99643964,0.99592763,0.9957837,0.9999464,0.99996823,0.9973077,0.9973106,0.99702597,1,1,
0.9999829,0.99575007,0.95658827,1,0.99293643,0.99329066,0.98298264,0.9929453,0.9713566,0.9992135,0.98038065,0.9969036,1,1,0.99642503,0.9958936,0.99575794,0.9999468,0.99997044,0.99727935,0.9972803,0.9969519,1,1,
0.99998236,0.9957716,0.95645386,1,0.99267024,0.9930821,0.98282224,0.9928494,0.9712374,0.99919504,0.9802309,0.9968744,1,1,0.9963725,0.9957955,0.9956682,0.99994624,0.9999664,0.9973486,0.9974037,0.9968714,1,1,
0.9999823,0.9958299,0.9575745,1,0.9925743,0.99303466,0.98287094,0.9928219,0.9719347,0.9991851,0.98058337,0.99695337,1,1,0.9963502,0.9957776,0.99564755,0.9999459,0.99996626,0.9973138,0.9975422,0.9968622,1,1,
0.9999824,0.9958424,0.9581817,1,0.9925574,0.99312186,0.9831194,0.9929303,0.9722524,0.999172,0.98080784,0.9969742,1,1,0.99638206,0.99582124,0.9956988,0.9999456,0.999968,0.997374,0.9975857,0.996908,1,1,
0.9999821,0.9958432,0.9580261,1,0.9924323,0.9929876,0.98301744,0.99286675,0.9721489,0.999185,0.9807197,0.99696386,1,1,0.9963687,0.99578947,0.9956745,0.99994326,0.9999663,0.99738896,0.997602,0.99686474,1,1,
0.9999824,0.9958754,0.9584389,1,0.9924213,0.99307483,0.9831978,0.9929355,0.9723596,0.999199,0.9808449,0.9969949,1,1,0.9963985,0.9958329,0.9957164,0.9999449,0.99996805,0.99740255,0.99765337,0.99691683,1,1,
0.99998295,0.99584293,0.9582281,1,0.99242103,0.99308,0.9831257,0.992912,0.9721702,0.99919814,0.9807867,0.99696183,1,1,0.99639136,0.99583113,0.9957179,0.9999472,0.9999701,0.9975843,0.99761695,0.99690014,1,1,
0.99998134,0.9958655,0.95848006,1,0.99237937,0.99297404,0.98298556,0.9928015,0.972383,0.99921167,0.9808909,0.9970078,1,1,0.99630964,0.9957184,0.995596,0.99994135,0.9999691,0.9974795,0.99750626,0.99684626,1,1,
0.9999816,0.99597937,0.9593411,1,0.9923557,0.99305177,0.9833255,0.99297494,0.9729067,0.99920326,0.98123753,0.99704903,1,1,0.99637705,0.99578863,0.9956607,0.9999402,0.9999641,0.9975618,0.9976007,0.9969643,1,1,
0.9999814,0.99596244,0.9595458,1,0.9923661,0.9929998,0.9834238,0.9929733,0.9731266,0.9992133,0.9813518,0.9970583,1,1,0.9963615,0.9957791,0.9956543,0.99993825,0.99996537,0.99754584,0.99751264,0.99696505,1,1,
0.9999813,0.9959823,0.95958596,1,0.9923714,0.9930014,0.9834419,0.99300194,0.973114,0.99921656,0.9813692,0.997066,1,1,0.9963802,0.9957865,0.9956585,0.99993557,0.9999639,0.99756813,0.9975191,0.9969643,1,1,
0.9999811,0.99604726,0.95987916,1,0.9923323,0.99299735,0.9834976,0.9930194,0.9732925,0.9992259,0.9814839,0.99709916,1,1,0.99639887,0.9958078,0.9956633,0.9999372,0.9999648,0.99756616,0.99753714,0.9969943,1,1,
0.9999814,0.99597484,0.9595927,1,0.9923289,0.9929654,0.9833468,0.99294615,0.9731409,0.9992377,0.98137534,0.99707085,1,1,0.9963567,0.9957709,0.9956353,0.9999394,0.9999668,0.99754936,0.9975176,0.9969609,1,1,
0.9999819,0.9959466,0.9592042,1,0.99240226,0.99297786,0.9832492,0.99291706,0.9729193,0.99924606,0.9812216,0.9970521,1,1,0.99636656,0.9957823,0.9956566,0.99993944,0.9999662,0.9975532,0.9975038,0.99694437,1,1,
0.9999812,0.99607205,0.96015155,1,0.9923119,0.99296826,0.983363,0.9929634,0.97346073,0.9992191,0.98159176,0.9971182,1,1,0.9963932,0.99580175,0.99566865,0.99994314,0.99996716,0.9975661,0.99762094,0.99695957,1,1,
0.9999818,0.9960163,0.9598639,1,0.9923202,0.9929229,0.98325545,0.9928975,0.9733108,0.9992171,0.981438,0.9970764,1,1,0.9963553,0.99577063,0.99565506,0.99994415,0.9999679,0.99750733,0.9976193,0.9969248,1,1,
0.9999812,0.9960333,0.96081716,1,0.9922876,0.99300504,0.9835609,0.9930116,0.97385556,0.99921733,0.98180246,0.9971364,1,1,0.9964126,0.9958296,0.9957151,0.99994344,0.99996686,0.99752706,0.99769557,0.99696237,1,1,
0.99998134,0.9960491,0.9610704,1,0.9923247,0.9930868,0.98372644,0.99310225,0.9740118,0.99922615,0.9819004,0.9971519,1,1,0.99646425,0.9958926,0.9957785,0.999946,0.9999699,0.9975525,0.9977152,0.9970171,1,1,
0.9999808,0.9960322,0.9613238,1,0.99227625,0.99306047,0.98375463,0.9930966,0.97417575,0.9992094,0.9820157,0.9971627,1,1,0.9964561,0.99588335,0.9957677,0.99994385,0.9999676,0.9975395,0.9977278,0.9970213,1,1,
0.9999814,0.9961154,0.9613543,1,0.99220026,0.9929612,0.9835653,0.9930202,0.9741765,0.9992168,0.9820293,0.9971763,1,1,0.99643177,0.9958384,0.9957268,0.99994284,0.99997,0.9975527,0.9977465,0.9969766,1,1,
0.9999808,0.9960549,0.961738,1,0.9922965,0.9931783,0.98393,0.99317575,0.97438425,0.9992304,0.9821631,0.9971895,1,1,0.9965314,0.9959677,0.99585396,0.99994385,0.99996936,0.997582,0.99777997,0.99704444,1,1,
0.99998045,0.9960772,0.96198916,1,0.9923254,0.99322164,0.98406285,0.9932281,0.9745377,0.99924976,0.9822619,0.99721014,1,1,0.99657047,0.99600315,0.99589914,0.9999443,0.9999695,0.99759036,0.99776655,0.99703574,1,1,
0.99998313,0.9960705,0.9624862,1,0.992595,0.99363905,0.9845458,0.993471,0.97484434,0.9992454,0.98248255,0.99725056,1,1,0.9966811,0.99617136,0.996058,0.9999468,0.9999705,0.9975872,0.99778086,0.9972082,1,1,
0.9999831,0.9960865,0.9618813,1,0.9925577,0.993494,0.98424953,0.9933405,0.97450185,0.99924004,0.9822613,0.997213,1,1,0.99660355,0.99607337,0.99595284,0.9999484,0.99997264,0.99755025,0.99772024,0.9971528,1,1,
0.99998355,0.9960926,0.9617215,1,0.99243677,0.9933734,0.9841603,0.9933038,0.9743969,0.9992142,0.98218894,0.9972074,1,1,0.99653107,0.9960011,0.9959037,0.9999476,0.99997133,0.9975523,0.9977506,0.9971208,1,1,
0.99998325,0.99608976,0.9610335,1,0.99234545,0.99319506,0.9838934,0.9931852,0.9739632,0.9991644,0.98189145,0.99715304,1,1,0.99644446,0.99589175,0.9957814,0.99994683,0.99997026,0.9975428,0.9977119,0.9970724,1,1,
0.9999832,0.99611163,0.960731,1,0.9922898,0.99307424,0.983659,0.9930826,0.9738048,0.9991634,0.98181814,0.9971713,1,1,0.9963628,0.9957973,0.99568146,0.99994487,0.99997145,0.99749124,0.9976756,0.9970354,1,1,
0.9999839,0.996048,0.9601728,1,0.9922492,0.9929971,0.983529,0.993037,0.9734681,0.9991067,0.9815744,0.99712235,1,1,0.99631673,0.99575216,0.9956373,0.99994564,0.99997234,0.9974755,0.997675,0.9970296,1,1,
0.9999832,0.99606234,0.95973754,1,0.9921246,0.99278206,0.9832369,0.9929081,0.9732362,0.9991028,0.98142314,0.9971169,1,1,0.9962151,0.995632,0.9955274,0.99994254,0.99996996,0.9974466,0.9976419,0.9969565,1,1,
0.99998355,0.9960385,0.9590254,1,0.9921444,0.9927456,0.9830619,0.9928468,0.97279197,0.9990327,0.98111266,0.997062,1,1,0.9961712,0.99558455,0.99547386,0.99994373,0.9999704,0.9974215,0.9976225,0.99696004,1,1,
0.99998325,0.9960536,0.9582084,1,0.992022,0.9924702,0.9826756,0.9926727,0.9723511,0.9990114,0.98084164,0.9970369,1,1,0.99605423,0.99543506,0.9953241,0.99994236,0.9999704,0.99739814,0.9975826,0.99684805,1,1,
0.9999834,0.99603885,0.95776784,1,0.9919489,0.99235606,0.982478,0.9925726,0.97210497,0.9989809,0.98067415,0.99700725,1,1,0.99595404,0.9953401,0.9952391,0.99994206,0.99996954,0.99735,0.9975648,0.99677795,1,1,
0.9999832,0.9959843,0.9577664,1,0.99194944,0.9923622,0.9824701,0.9925672,0.9720997,0.9989776,0.98067015,0.9970022,1,1,0.99596167,0.9953544,0.9952465,0.99994326,0.99997073,0.9973507,0.9975537,0.99678737,1,1,
0.9999831,0.996036,0.95795417,1,0.99193615,0.99235874,0.98250777,0.9925873,0.9722464,0.9989889,0.98078036,0.99702996,1,1,0.99596167,0.9953468,0.99523926,0.99994075,0.9999711,0.9973404,0.9975552,0.9967945,1,1,
