0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.09361242,0.0,0.039972007,0.05321397,0.104078755,0.04026886,0.14477941,0.024073761,0.087512344,0.13691482,0.10810582,0.03382197,0.102964126,0.18404853,0.07406024,0.0,0.042556107,0.05450105,0.0,0.04420563,0.051747262,0.0,0.031534843,0.0037053775
0.094025776,0.0,0.039671943,0.053423505,0.10416442,0.039894164,0.14575817,0.023843657,0.08685091,0.13713822,0.107692674,0.034177292,0.102666065,0.18445885,0.07397592,0.0,0.042201474,0.054695368,0.0,0.044665724,0.051408805,0.0,0.031920344,0.0039075613
0.09475264,0.0,0.03985165,0.054325707,0.104992226,0.040023576,0.14674947,0.023954049,0.08675173,0.13765335,0.10821675,0.034482703,0.103319466,0.18571854,0.07459229,0.0,0.042395145,0.055232614,0.0,0.04477644,0.051401295,0.0,0.03209859,0.0037036352
0.09537125,0.0,0.040041678,0.055383693,0.10551104,0.040186904,0.14806761,0.023909977,0.086618796,0.13787118,0.10878839,0.034929223,0.10479494,0.18688008,0.07473959,0.0,0.042466395,0.055498153,0.0,0.044712048,0.051042527,0.0,0.03229188,0.0033260281
0.0948277,0.0,0.040077373,0.055052858,0.10445776,0.040268715,0.14760439,0.023669895,0.086408004,0.13693792,0.10811963,0.03488245,0.104662,0.1856759,0.07381995,0.0,0.041780733,0.055103105,0.0,0.044719547,0.051143583,0.0,0.032356914,0.0034112725
0.094325796,0.0,0.040017765,0.0550311,0.10406059,0.04037979,0.14763984,0.023564523,0.08671783,0.13662791,0.107793175,0.034941804,0.10475515,0.18540895,0.0734895,0.0,0.041545197,0.054863162,0.0,0.044850916,0.051447105,0.0,0.03227669,0.003070468
0.09436746,0.0,0.03969635,0.054739654,0.10349597,0.040092602,0.14752309,0.023655336,0.08671248,0.13673633,0.108088404,0.034905974,0.1042905,0.185365,0.07273583,0.0,0.040993165,0.054714106,0.0,0.04440081,0.05135457,0.0,0.032462742,0.0032891217
0.09425658,0.0,0.039380305,0.054573685,0.103203565,0.03956164,0.14777091,0.023866907,0.08659663,0.13700542,0.1088359,0.034939244,0.10431706,0.18543082,0.07217984,0.0,0.04064865,0.054526653,0.0,0.04433108,0.051131107,0.0,0.03239156,0.002896381
0.094186805,0.0,0.03924197,0.054398756,0.102992944,0.039305143,0.1478933,0.023860283,0.08644937,0.13702756,0.108980075,0.03497708,0.10422526,0.1854412,0.07182336,0.0,0.040355228,0.054504074,0.0,0.04417675,0.05096308,0.0,0.032496553,0.0028702337
0.09394498,0.0,0.039184917,0.05422942,0.10266146,0.038948085,0.14812097,0.023679215,0.08596121,0.13692528,0.10851067,0.035054203,0.10441661,0.18487602,0.07140558,0.0,0.04005582,0.054289773,0.0,0.044408076,0.050671794,0.0,0.032562707,0.0028766326
0.093651436,0.0,0.038894642,0.05407351,0.10210159,0.03894765,0.14771047,0.023663018,0.08575529,0.13636404,0.108524546,0.034955055,0.10369452,0.18432043,0.07080747,0.0,0.039671786,0.054102145,0.0,0.044022795,0.05057674,0.0,0.03251721,0.0028219426
0.09408617,0.0,0.038886227,0.054055315,0.10270505,0.03910043,0.14783077,0.023667067,0.085786305,0.13617963,0.10872876,0.034944616,0.10316535,0.18465278,0.0713571,0.0,0.039923914,0.054393705,0.0,0.043946676,0.050737545,0.0,0.032609448,0.0030226137
0.09416904,0.0,0.03887388,0.05437231,0.103162035,0.039406475,0.14782026,0.02370897,0.08585358,0.13591048,0.10871946,0.034959104,0.1028659,0.18497786,0.07184627,0.0,0.04025015,0.054608755,0.0,0.04404611,0.05094356,0.0,0.03252252,0.002593543
0.094297945,0.0,0.039052676,0.054088265,0.103487395,0.03945003,0.1479854,0.02359525,0.08598312,0.13597731,0.10859649,0.034998886,0.10334935,0.18523276,0.0720112,0.0,0.040353443,0.054776974,0.0,0.044358186,0.050871238,0.0,0.032579906,0.0026543755
0.094400935,0.0,0.038907826,0.054169327,0.10375087,0.039405625,0.14822601,0.023694526,0.085920945,0.1359935,0.108880475,0.035001915,0.10316243,0.18561658,0.07218146,0.0,0.0403756,0.05499986,0.0,0.044333797,0.05079197,0.0,0.032639284,0.0026009595
0.09454547,0.0,0.038857948,0.05400055,0.10366075,0.039412756,0.14799306,0.023799129,0.08611141,0.1359134,0.10903743,0.034990102,0.10306881,0.18555632,0.071971826,0.0,0.04024815,0.05497294,0.0,0.044023074,0.050930854,0.0,0.032661058,0.0024468321
0.09462799,0.0,0.038822044,0.0540168,0.103701256,0.039411455,0.14790958,0.023847535,0.08616158,0.13582727,0.10923727,0.034956798,0.10297626,0.18552926,0.07192518,0.0,0.04020616,0.05499725,0.0,0.043872893,0.05102497,0.0,0.032681897,0.0026150742
0.09447743,0.0,0.038712993,0.053835303,0.10334822,0.039254732,0.14785993,0.023823563,0.08593756,0.13569447,0.109316856,0.03493207,0.10295132,0.18513116,0.07145518,0.0,0.03991468,0.054816037,0.0,0.04381173,0.05085216,0.0,0.032668497,0.0026033034
0.09449138,0.0,0.038891226,0.053785812,0.10371973,0.039235648,0.14806104,0.023821553,0.086075425,0.13581371,0.109334484,0.03494384,0.1036072,0.18546604,0.07169055,0.0,0.040115617,0.054925352,0.0,0.04402507,0.050852492,0.0,0.032591447,0.0025281538
0.094420135,0.0,0.03876044,0.053541124,0.10336129,0.03893458,0.14806557,0.02386408,0.086032,0.13588363,0.10945639,0.03492432,0.103741154,0.18518841,0.07114132,0.0,0.03968955,0.054763384,0.0,0.043755047,0.050736107,0.0,0.032658003,0.0023574252
0.09444983,0.0,0.03865861,0.05338356,0.10328044,0.038882755,0.14809023,0.023897126,0.08589941,0.13584931,0.10961541,0.034918033,0.103566095,0.1852046,0.07090908,0.0,0.039577644,0.054742977,0.0,0.04365641,0.050679646,0.0,0.032676704,0.002475923
0.094266474,0.0,0.038463086,0.053344317,0.10281794,0.038541526,0.14826101,0.023807023,0.085313424,0.13569601,0.10946888,0.03490078,0.103392564,0.18452713,0.070319235,0.0,0.039198346,0.054510783,0.0,0.043782398,0.05029411,0.0,0.032759875,0.0025822306
0.0943179,0.0,0.038421728,0.053228796,0.10277846,0.03850241,0.14828953,0.023790129,0.08529577,0.13558266,0.10940199,0.03490137,0.103345275,0.18437496,0.070163645,0.0,0.039017655,0.054533713,0.0,0.043822885,0.05027292,0.0,0.03281587,0.0025364866
0.09461108,0.0,0.038468968,0.053544328,0.1032424,0.03877788,0.14861101,0.023745026,0.08508265,0.13549666,0.10935211,0.034996547,0.10384543,0.18481068,0.07052451,0.0,0.03930469,0.05472071,0.0,0.04390598,0.050277617,0.0,0.032804575,0.0025192432
0.09490232,0.0,0.03849391,0.053602412,0.103662,0.0386971,0.1487112,0.023858098,0.08506313,0.13537896,0.10986364,0.03502118,0.10372825,0.18522239,0.07084353,0.0,0.03935437,0.05489884,0.0,0.044093125,0.050165907,0.0,0.032833092,0.0025026198
0.09466078,0.0,0.038304724,0.053512596,0.10378367,0.038475327,0.14773661,0.02372409,0.084892616,0.13447496,0.10908529,0.034770574,0.10331946,0.18463334,0.07114564,0.0,0.039710857,0.05479704,0.0,0.04376229,0.049873218,0.0,0.032482058,0.002329041
0.094049804,0.0,0.038544405,0.053033452,0.102700695,0.03894419,0.14830148,0.023706412,0.085804686,0.13479944,0.10910313,0.034927785,0.1038993,0.18416111,0.07040951,0.0,0.039482955,0.054509982,0.0,0.044103783,0.050760567,0.0,0.032738023,0.0024831193
0.093971424,0.0,0.03849397,0.05286279,0.10262784,0.03931968,0.1489948,0.023630893,0.08641537,0.13486728,0.107928514,0.035114598,0.103349194,0.18373382,0.070291564,0.0,0.03932064,0.054501824,0.0,0.044657134,0.05144113,0.0,0.032868195,0.002469908
