0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,
0.9958316,0.9732298,0.99941397,1,0.99737036,0.9915535,1,0.932451,0.9582768,0.11552161,0.95463276,0.9278327,0.8680772,0.99404657,0.98702013,0.78959537,0.93455327,0.99983156,0.93866336,0.9999427,0.9907036,0.57653904,0.73218423,0.99982774,1,0.96240425,0.97212315,1,0.9883655,0.9765531,0.5904592,0.9770194,0.9998141,1,
0.99579346,0.9729806,0.99940336,1,0.99739754,0.9914995,1,0.93028694,0.95762223,0.12162197,0.95466876,0.9249216,0.86681885,0.99398285,0.986852,0.7859844,0.9338012,0.999854,0.9398963,0.99994284,0.99065894,0.57790935,0.7304222,0.9998335,1,0.96251184,0.97244906,1,0.98832446,0.97748804,0.57221425,0.9767792,0.99981683,1,
0.9957829,0.972969,0.9994035,1,0.99740744,0.99144167,1,0.9297153,0.95786315,0.12640971,0.95485824,0.92546964,0.86742127,0.9939378,0.98682934,0.7872801,0.9342494,0.99985063,0.93924284,0.99994224,0.99063474,0.5760045,0.7277788,0.99983484,1,0.96265316,0.9716578,1,0.98840344,0.97753644,0.5688753,0.976899,0.9998174,1,
0.99598414,0.97446835,0.9994147,1,0.9976646,0.99137557,1,0.9315772,0.9598387,0.16984189,0.95703924,0.9341757,0.8723622,0.99401635,0.9866341,0.7919338,0.9362455,0.9998437,0.9385353,0.9999407,0.99086046,0.5824484,0.7250942,0.99982905,1,0.9624722,0.9710255,1,0.9881563,0.97716886,0.58611166,0.977587,0.9998112,1,
0.99583966,0.97357935,0.99941003,1,0.9976158,0.99137825,1,0.93078876,0.95864034,0.1400711,0.9556439,0.926369,0.8697193,0.9940149,0.98665637,0.79023325,0.93504083,0.9998436,0.93901306,0.9999422,0.9905942,0.58007556,0.72630304,0.999827,1,0.96258616,0.97061366,1,0.98819685,0.97668386,0.5711756,0.9768876,0.99981713,1,
0.9957206,0.9731672,0.999403,1,0.99775463,0.9913853,1,0.93089056,0.9578652,0.15952551,0.95740926,0.92741334,0.8684978,0.9940706,0.9868077,0.78358054,0.9335609,0.9998626,0.9394264,0.99994445,0.99040157,0.57750654,0.72840095,0.9998296,1,0.9625751,0.97098464,1,0.9882794,0.9797225,0.5519176,0.976282,0.9998211,1,
0.99575174,0.9737235,0.99940306,1,0.9977946,0.99127316,1,0.9285759,0.95878315,0.18577069,0.9588167,0.9289067,0.87079084,0.99405366,0.9867197,0.7832731,0.93443716,0.9998634,0.9389207,0.9999415,0.99068856,0.5754007,0.7239569,0.99982053,1,0.9625238,0.97136706,1,0.9884032,0.9814164,0.54897714,0.97653687,0.9998184,1,
0.9956685,0.9731934,0.999395,1,0.99775606,0.9912896,1,0.9279517,0.95824116,0.17108023,0.95784634,0.92587143,0.869225,0.9940576,0.9867424,0.7848259,0.93431526,0.99987215,0.940084,0.99994236,0.9906566,0.5777556,0.72520506,0.9998304,1,0.96297884,0.9716246,1,0.9885165,0.9814001,0.5505315,0.9765466,0.9998144,1,
0.9955454,0.9729858,0.9993858,1,0.99771804,0.99129665,1,0.92760694,0.95738494,0.17020243,0.95809364,0.9245976,0.8669291,0.99406683,0.9865937,0.77734905,0.9327173,0.9998653,0.9401242,0.99994195,0.99044895,0.5753715,0.72538674,0.99982786,1,0.96282387,0.9714994,1,0.9879927,0.9820149,0.52556455,0.975857,0.99981767,1,
0.9955331,0.97306234,0.99939275,1,0.9977418,0.99122214,1,0.92760634,0.95763016,0.17516088,0.95851344,0.924984,0.86777806,0.99403954,0.9867361,0.77767056,0.9328651,0.9998742,0.9400288,0.99994314,0.9904733,0.57641965,0.72430646,0.99983156,1,0.96267426,0.97144365,1,0.98811704,0.98228383,0.52660453,0.9759598,0.99981934,1,
0.99544203,0.9721131,0.9993433,1,0.9976357,0.9913748,1,0.9268463,0.95657766,0.16043627,0.9569826,0.9204416,0.86397564,0.9940279,0.98679477,0.77306616,0.9312358,0.99986076,0.94112843,0.9999407,0.9901304,0.5683365,0.7259192,0.99984103,1,0.96363825,0.97187716,1,0.9881716,0.98305446,0.52545387,0.9757611,0.9998219,1,
0.99532276,0.97140044,0.9993266,1,0.9976577,0.9915221,1,0.92976344,0.9560466,0.15350223,0.9560851,0.9171822,0.8624507,0.99424267,0.9871555,0.77106833,0.9283516,0.99987805,0.942701,0.99994653,0.9899566,0.5622714,0.73418784,0.99985594,1,0.9638632,0.97267175,1,0.98809344,0.98304933,0.519627,0.9753126,0.99981993,1,
0.9952898,0.9705684,0.9993116,1,0.9976247,0.991585,1,0.9285264,0.95463663,0.130198,0.9546394,0.91227126,0.8586288,0.9941361,0.987218,0.7685328,0.9276359,0.9998764,0.943494,0.9999455,0.989808,0.56296456,0.73541844,0.9998576,1,0.96438974,0.9730582,1,0.98813355,0.9831617,0.50958633,0.97497797,0.9998187,1,
0.9953358,0.9717587,0.999329,1,0.99766725,0.99146724,1,0.9278586,0.9560131,0.15370256,0.9561945,0.9180656,0.8615934,0.9941683,0.98698026,0.7699071,0.9293162,0.99987686,0.9427511,0.9999462,0.99026924,0.5700594,0.73239255,0.9998539,1,0.9636817,0.973851,1,0.9880406,0.98362577,0.5193137,0.97561127,0.99984,1,
0.99536985,0.9720609,0.9993447,1,0.99770224,0.9914495,1,0.9275944,0.9561045,0.15474027,0.95680857,0.9196628,0.8627839,0.99415654,0.98704207,0.7699618,0.9299777,0.999876,0.94217074,0.99994767,0.99039614,0.5749624,0.7324177,0.9998528,1,0.9635108,0.9738179,1,0.9879801,0.9833419,0.5224769,0.9757385,0.99984586,1,
0.9953614,0.97231895,0.999344,1,0.997707,0.99153787,1,0.9292053,0.95581543,0.16647214,0.9576654,0.91838723,0.86301583,0.994189,0.9870783,0.76665705,0.9292859,0.9998717,0.9429138,0.99994975,0.99035305,0.5785711,0.73453796,0.9998574,1,0.9637478,0.97455734,1,0.9886403,0.9844774,0.52635473,0.9754901,0.999846,1,
0.9951651,0.9706944,0.9993279,1,0.9973498,0.9915788,1,0.929928,0.95347965,0.11101824,0.95438904,0.9086152,0.8569941,0.9941931,0.987059,0.76736987,0.9276446,0.999877,0.9433332,0.99994785,0.98954135,0.5798706,0.737515,0.9998571,1,0.96397626,0.9728188,1,0.98872143,0.9825738,0.5171256,0.9748377,0.99983215,1,
0.99509734,0.9703312,0.9993084,1,0.99736774,0.99152297,1,0.92691123,0.9526934,0.11241478,0.95427954,0.9056862,0.85473627,0.99408984,0.9868464,0.76349074,0.9273941,0.9998771,0.9440813,0.99995047,0.98943067,0.58161163,0.7330127,0.99986255,1,0.9642421,0.9726797,1,0.9892088,0.98432577,0.51644313,0.9747796,0.99982435,1,
0.99508613,0.9704744,0.9993073,1,0.99731696,0.99136376,1,0.92472714,0.9529344,0.11990017,0.9546809,0.90459627,0.8552316,0.99395233,0.98671585,0.76174563,0.9275412,0.9998695,0.9434649,0.999949,0.98934466,0.5780089,0.72504103,0.9998529,1,0.96364605,0.9719701,1,0.9890998,0.9847101,0.5124862,0.9747726,0.9998226,1,
0.99517804,0.9706123,0.99930245,1,0.99731696,0.9913625,1,0.9241109,0.95277655,0.119363666,0.9544097,0.90401655,0.85467815,0.9939085,0.98655313,0.76468676,0.92830944,0.9998716,0.94479764,0.9999488,0.98927975,0.5825093,0.72402185,0.99985,1,0.9645551,0.9719383,1,0.9889366,0.98419696,0.516382,0.97478306,0.99981743,1,
0.9951306,0.9710624,0.99930257,1,0.99731207,0.9912482,1,0.9227319,0.95329887,0.13269448,0.95489883,0.9036952,0.8558162,0.99387443,0.9866007,0.76532537,0.928666,0.999867,0.9444305,0.99994755,0.9893188,0.58049667,0.7190225,0.9998443,1,0.96434367,0.9718393,1,0.98855925,0.9842347,0.5181383,0.9749001,0.99982136,1,
0.99523056,0.9706194,0.999308,1,0.9973504,0.99117464,1,0.92188734,0.95320976,0.13028246,0.95439583,0.9028709,0.85553765,0.9937852,0.98650295,0.7648709,0.92862356,0.9998673,0.94383407,0.9999458,0.9892329,0.5768012,0.71782535,0.9998313,1,0.9637557,0.9707415,1,0.9881758,0.9835081,0.5067096,0.97483855,0.9998162,1,
0.9951857,0.9703554,0.99929345,1,0.9973298,0.9912581,1,0.9227582,0.9532296,0.12749332,0.9535451,0.9027092,0.8548498,0.9938662,0.9865519,0.7706427,0.9284996,0.99987376,0.9441213,0.9999425,0.98914033,0.5711983,0.72106636,0.9998413,1,0.9645265,0.97130233,1,0.98852783,0.98285,0.51906466,0.97509134,0.9998137,1,
0.99515784,0.9700208,0.99928427,1,0.99726576,0.9910339,1,0.91930723,0.95328665,0.12145406,0.9531068,0.90094733,0.8544098,0.993546,0.9863649,0.77236605,0.9293085,0.99987143,0.94348615,0.9999335,0.98909867,0.57367146,0.7138814,0.9998048,1,0.9640238,0.97049004,1,0.98878735,0.98284954,0.5199314,0.97537386,0.9998077,1,
0.9952216,0.9702057,0.99930656,1,0.9972368,0.9911438,1,0.9218923,0.9533329,0.110482454,0.9528451,0.9016951,0.85538644,0.9935778,0.98638785,0.778128,0.92928046,0.99987614,0.9431617,0.9999405,0.9892303,0.57568187,0.7223433,0.999802,1,0.96374387,0.97094226,1,0.98933613,0.98223835,0.5399656,0.9753183,0.9998092,1,
0.9951911,0.97020286,0.9993062,1,0.99723244,0.99118006,1,0.9229934,0.9538087,0.113114595,0.9530524,0.9029092,0.85663044,0.9936979,0.9867958,0.78332233,0.93033385,0.9998794,0.94329035,0.99994045,0.989343,0.57686436,0.7247764,0.9998143,1,0.96435463,0.9712612,1,0.99021715,0.9824577,0.55258095,0.97565585,0.9998115,1,
0.9953138,0.97064453,0.9993102,1,0.99734485,0.9910236,1,0.92206484,0.9542624,0.1192503,0.9536804,0.9037708,0.8579233,0.9935408,0.9866255,0.7841824,0.9320635,0.99987435,0.94312084,0.9999397,0.9894118,0.5809976,0.7188915,0.99979156,1,0.96426237,0.9704217,1,0.9902624,0.9826133,0.55563605,0.9760653,0.9998146,1,
0.99528223,0.97061455,0.9993126,1,0.9973061,0.9910388,1,0.92185867,0.9547404,0.12130904,0.9541227,0.9042101,0.85938215,0.9937203,0.9864052,0.7838846,0.9317515,0.9998782,0.9426978,0.99994147,0.9895053,0.5855615,0.7215569,0.9997898,1,0.9641653,0.97080255,1,0.99029666,0.98201114,0.5509945,0.9762736,0.99981433,1,
0.9953817,0.97088563,0.99932456,1,0.99735665,0.9909695,1,0.92216396,0.9551633,0.12773794,0.9548528,0.904883,0.8609718,0.9936312,0.98659486,0.78332484,0.93226933,0.99987525,0.941849,0.99993724,0.9894988,0.5852634,0.7197498,0.9997778,1,0.96361154,0.97041506,1,0.99022406,0.9819078,0.548676,0.9763719,0.9998003,1,
0.99533,0.9709018,0.9993198,1,0.9972998,0.991147,1,0.92379963,0.9546693,0.10072875,0.95304996,0.9028956,0.8587154,0.9942466,0.98755693,0.78456116,0.9315402,0.9998785,0.94324625,0.99994004,0.9895086,0.58637124,0.72961265,0.99979067,1,0.9646455,0.9718272,1,0.98979986,0.98032075,0.54930025,0.9761291,0.99981344,1,
0.99530965,0.9708116,0.99931496,1,0.9972887,0.99122965,1,0.9250934,0.95434904,0.092404485,0.9524851,0.9027498,0.85767794,0.9943883,0.9880484,0.7837589,0.93112665,0.9998749,0.94343984,0.9999362,0.98945063,0.5833471,0.73390603,0.9997805,1,0.96486235,0.9725487,1,0.98974645,0.9800115,0.5520637,0.9759905,0.99980795,1,
0.99528456,0.9707163,0.99930334,1,0.99726945,0.99124306,1,0.9247216,0.95422006,0.09322971,0.952396,0.9029428,0.85710216,0.99435776,0.98794425,0.7864646,0.93105745,0.9998742,0.94348186,0.9999395,0.98943776,0.5826969,0.7346424,0.9997867,1,0.9647418,0.9722046,1,0.9902132,0.9802129,0.5532316,0.97592497,0.99981177,1,
0.99539566,0.970655,0.99930894,1,0.9973054,0.99117976,1,0.9241896,0.9547318,0.09709692,0.95245665,0.9021914,0.8588309,0.9943301,0.9880617,0.79004496,0.93197787,0.999875,0.9430056,0.9999376,0.98949015,0.5830698,0.7317917,0.9997759,1,0.9645849,0.9719312,1,0.9906335,0.98006797,0.56455934,0.9762926,0.999807,1,
0.99537253,0.9707071,0.99930423,1,0.9972792,0.99110407,1,0.9233956,0.9544461,0.09472376,0.95248425,0.9014328,0.85809577,0.994224,0.98779964,0.7872563,0.9314572,0.99987245,0.94289666,0.9999363,0.9894271,0.58306146,0.73039186,0.99977934,1,0.9644385,0.9718429,1,0.99004066,0.9800345,0.5532012,0.9761784,0.9998104,1,
0.9953067,0.9706232,0.9993002,1,0.99724084,0.9912171,1,0.92348474,0.9540517,0.088860035,0.9522803,0.9020916,0.8568607,0.9943161,0.98784584,0.7856096,0.93080205,0.99987465,0.9431507,0.99993813,0.9893848,0.58225644,0.73452973,0.9997859,1,0.9646602,0.9720154,1,0.98991776,0.9800201,0.55137855,0.97590333,0.99981546,1,
0.99532485,0.9705681,0.9993008,1,0.99726486,0.9911873,1,0.923651,0.9541077,0.09230882,0.95230955,0.9020287,0.8568676,0.9943535,0.9881382,0.7856045,0.93098617,0.9998753,0.9429035,0.9999365,0.9893437,0.57875633,0.73339725,0.9997769,1,0.9646195,0.9718908,1,0.9899339,0.98016274,0.5525726,0.9759044,0.99981666,1,
0.99535745,0.97057366,0.9992965,1,0.9972316,0.9911829,1,0.92352045,0.9540371,0.09254664,0.95213336,0.9014404,0.85657763,0.9942687,0.98784894,0.78681535,0.93118817,0.9998771,0.9433532,0.9999362,0.98934776,0.5803734,0.7340377,0.9997741,1,0.9647017,0.97178566,1,0.9900011,0.9800586,0.5543976,0.9759018,0.99980617,1,
0.9953411,0.9704357,0.9992987,1,0.99727905,0.9911844,1,0.92283064,0.9542949,0.09076512,0.9517786,0.90169793,0.8569649,0.99431705,0.98814255,0.79238856,0.93225074,0.9998762,0.9434961,0.9999387,0.98944855,0.58206093,0.73328876,0.99978507,1,0.96507984,0.97152275,1,0.99052477,0.9800973,0.5643136,0.97624624,0.9998204,1,
0.99532276,0.9706012,0.9992969,1,0.9972465,0.99118304,1,0.92266566,0.9543801,0.093578696,0.9520523,0.9019672,0.8571499,0.99434745,0.98784196,0.79006726,0.93207526,0.9998799,0.943346,0.99993837,0.9894429,0.5822915,0.7334812,0.9997827,1,0.965019,0.9716471,1,0.99033964,0.9801691,0.56105936,0.97619134,0.9998144,1,
0.99541616,0.9708332,0.999305,1,0.9973198,0.9910921,1,0.92201155,0.95491743,0.10749972,0.9527876,0.9026795,0.85878736,0.99422455,0.9879597,0.7908835,0.9329734,0.9998815,0.94310176,0.9999374,0.98947185,0.5851279,0.7286226,0.999778,1,0.96492916,0.9711375,1,0.990397,0.9804197,0.5628315,0.9764614,0.99981004,1,
0.99538064,0.97051996,0.999278,1,0.99725187,0.99086165,1,0.9197259,0.9549703,0.11587113,0.95259756,0.90003306,0.85895914,0.9937269,0.9865811,0.7869601,0.93298924,0.9998771,0.9426399,0.9999327,0.9893952,0.5858731,0.7164926,0.9997638,1,0.9639192,0.96919686,1,0.9897804,0.9803138,0.5653807,0.9764901,0.9998071,1,
0.99532825,0.97039557,0.99927723,1,0.9972672,0.9908098,1,0.9194313,0.9549922,0.1167894,0.95232713,0.8996521,0.8587717,0.99371547,0.98667073,0.78798556,0.9329792,0.9998722,0.94216514,0.9999319,0.9893555,0.5842665,0.7152599,0.99974906,1,0.96382123,0.968042,1,0.98949975,0.97964025,0.55093014,0.9763748,0.99981105,1,
0.9954774,0.97133374,0.99928945,1,0.9974822,0.9906748,1,0.9180013,0.9569805,0.1458357,0.9535304,0.90440404,0.86379176,0.9936591,0.9865563,0.7931985,0.93509185,0.99988544,0.9416852,0.99993277,0.9903172,0.5833278,0.7115648,0.99975026,1,0.9635767,0.9691711,1,0.9897788,0.9797525,0.5715634,0.97738945,0.99986696,1,
0.9954407,0.9711768,0.9992858,1,0.9974188,0.9907432,1,0.9182679,0.95684546,0.14307839,0.9531956,0.90455407,0.86298454,0.99374115,0.9866647,0.7946129,0.93504393,0.9998906,0.9417321,0.99993443,0.9903274,0.5837995,0.71424454,0.9997486,1,0.9640604,0.9692682,1,0.98993737,0.97957987,0.5754574,0.97739846,0.99985546,1,
