0,1,2,3,4,5,6,7,8,9,10
0.0005291761,0.0009787395,0.0014092219,0.00065297284,0.0010812352,0.00044118852,0.0009881239,0.001115404,0.00012017344,0.00032760738,0.0026911579
0.00054127036,0.00095271773,0.0013722014,0.0006624954,0.001073224,0.00044938806,0.0009282958,0.0010417827,0.000119991855,0.0003235952,0.0025095409
0.00051244086,0.0009137452,0.0013510408,0.0006733128,0.0010547205,0.00046342728,0.0008620955,0.0009721507,0.00012098904,0.00031198707,0.002322236
0.00050460256,0.0009487751,0.0013383264,0.00067596295,0.0010756052,0.0004846861,0.0008423912,0.00090421806,0.00012153477,0.000300971,0.0022514774
0.0005130863,0.00085460674,0.0013142074,0.0006837513,0.0010756257,0.0004962834,0.0008116802,0.0008786082,0.00012325919,0.0002954759,0.0022367658
0.00047894492,0.0008453848,0.0012581383,0.00068618474,0.001076388,0.0004977273,0.0008300388,0.00083431945,0.00012086728,0.0002965012,0.002147379
0.00047303096,0.00084741553,0.0013008893,0.00069382146,0.0010489917,0.0005387721,0.0008209166,0.0008060943,0.00012309056,0.00028867472,0.002322953
0.0004809143,0.0009028806,0.0013355194,0.0007024553,0.0010357117,0.0005422776,0.00085613085,0.0008048244,0.00012962444,0.00029045178,0.0023216777
0.00048485008,0.0008515236,0.0012973994,0.00069720973,0.0010487444,0.00054519565,0.00083483616,0.00076430745,0.00013080079,0.00028624188,0.0022795368
0.00045536103,0.0008105908,0.0011188046,0.00066501123,0.001045496,0.0005385718,0.0008186633,0.0007056118,0.00012647652,0.00028708595,0.0023069507
0.00046853287,0.0008814968,0.0011568194,0.00066247664,0.0010406019,0.0005284063,0.00083974114,0.0006731198,0.00011749819,0.0002837053,0.0022780863
0.00046567371,0.0008880626,0.0011547166,0.00066852756,0.001012711,0.00053439604,0.0008422755,0.0006657235,0.00011657132,0.00028255035,0.0022508875
0.0005114031,0.00083349546,0.0011427812,0.0006735555,0.0010248849,0.00053553114,0.00082328287,0.00065173785,0.000118845375,0.0002822681,0.0022667197
0.0005124005,0.0008634367,0.0011382715,0.0006721671,0.0009991215,0.00053258764,0.00083080423,0.00064803765,0.000119629134,0.00028243713,0.0022491019
0.00047427992,0.00087375473,0.0011250642,0.0006699116,0.00094431237,0.0004961036,0.00083175383,0.0006419512,0.00012025347,0.00026735748,0.0021829298
0.000474878,0.00079675124,0.0011147304,0.0006750589,0.0009379719,0.0004955594,0.0008197954,0.0006344939,0.00011902852,0.00026876212,0.0021863696
0.0004842477,0.0008125915,0.0011136835,0.000681718,0.00093994744,0.0004952109,0.0008152832,0.00062050007,0.00012064841,0.00026875734,0.0022104206
0.0004864699,0.0008312652,0.001125355,0.000718742,0.00095521583,0.00050862634,0.0008512954,0.00059954537,0.00012237956,0.0002661785,0.0023193522
0.00044555898,0.0008314019,0.001140329,0.0007258891,0.00094780367,0.0005358501,0.00083355315,0.00052298215,0.00013105354,0.00031916823,0.002349629
0.00045666398,0.0007826928,0.001192267,0.0007418152,0.00094658684,0.00053362537,0.0010049087,0.0005213055,0.00013109217,0.0003151772,0.0023549225
0.00046534155,0.0007851585,0.0011804167,0.00074185454,0.0009186553,0.00053178926,0.0009902101,0.00051518576,0.00013109163,0.00031565185,0.0023503774
0.00042849523,0.000789252,0.0011642962,0.0006560825,0.00088873634,0.00045513274,0.0010224986,0.0005165985,0.00012562351,0.0003107765,0.002360093
0.0004291689,0.00076523505,0.0011497145,0.00066146196,0.0009029652,0.00045719635,0.0010082469,0.00049484626,0.0001258326,0.00030872406,0.002309307
0.0004420429,0.00078245916,0.0011627291,0.0006699036,0.00091929804,0.0004572343,0.0009915283,0.00048213475,0.00013080734,0.00031287048,0.002414282
0.00043765092,0.0008008617,0.0011557669,0.0006674207,0.00089204975,0.0004543524,0.001000997,0.0004851642,0.00013141784,0.00030995774,0.002249956
0.0004425284,0.0007699999,0.001164696,0.00067369314,0.00088766497,0.00045586494,0.0010112401,0.00046659957,0.00012326808,0.00029523423,0.0022562535
0.00043806148,0.00076289213,0.0011644948,0.0006609756,0.0008872909,0.0004495936,0.0009825153,0.00046370586,0.00012401179,0.0002940158,0.0021894418
0.00044925764,0.00077228545,0.0011553199,0.0006665267,0.00087501574,0.00045709097,0.0010101063,0.00045855908,0.00012518317,0.00029587332,0.0022940217
0.00044889608,0.00075714354,0.001166071,0.0006657749,0.0008495612,0.00045886156,0.0009891347,0.00045897387,0.00012790457,0.0003056404,0.002188713
0.00045331227,0.0007370626,0.0011717437,0.00067265134,0.00086972665,0.00045690092,0.0009880895,0.00044573937,0.00012814993,0.00030363476,0.0021833023
