0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.032429855,0.25248665,0.9593282,0.0,0.18881492,0.19326173,0.2845751,0.21595913,0.9629776,0.18675649,0.7548844,0.22889838,0.0,0.0,0.14995848,0.40531525,0.40239924,0.038035255,0.020932755,0.3322542,0.23600379,0.17155427,0.0,0.0
0.032678008,0.25495267,0.96849245,0.0,0.18870954,0.1934639,0.2826775,0.21503022,0.9719788,0.18586442,0.76211137,0.23032904,0.0,0.0,0.1482598,0.4053522,0.4020211,0.037430786,0.02115075,0.3340474,0.23747608,0.1725187,0.0,0.0
0.031450987,0.25913462,0.98907727,0.0,0.18971333,0.19476655,0.28725657,0.21755193,0.9927559,0.18524924,0.780949,0.23345725,0.0,0.0,0.14508425,0.40288863,0.39901644,0.037318807,0.021240234,0.3325436,0.24185644,0.17474946,0.0,0.0
0.03158037,0.25575373,0.97589445,0.0,0.19050388,0.1957907,0.29038158,0.22001028,0.9791964,0.18353783,0.7697773,0.22957572,0.0,0.0,0.14078651,0.40241617,0.39821464,0.03646221,0.02152453,0.3266809,0.23806226,0.17745751,0.0,0.0
0.031600796,0.25332534,0.97006524,0.0,0.19083023,0.19630975,0.29135865,0.22125554,0.9730983,0.18300599,0.7652786,0.2279962,0.0,0.0,0.14131056,0.4029208,0.39872226,0.036598783,0.02124393,0.32426208,0.23725425,0.17802231,0.0,0.0
0.030703068,0.25256455,0.9639858,0.0,0.1914843,0.19567713,0.29348204,0.22572127,0.9669461,0.18509409,0.7644098,0.22710449,0.0,0.0,0.13973449,0.40586862,0.4010999,0.037026983,0.021999797,0.33194935,0.22962585,0.18062952,0.0,0.0
0.031029344,0.24953358,0.9522376,0.0,0.18989055,0.19326967,0.29162607,0.22699486,0.9549279,0.18380344,0.7621999,0.22470543,0.0,0.0,0.14213803,0.40419516,0.40033686,0.03582275,0.021727126,0.33830056,0.22357646,0.17614424,0.0,0.0
0.031404894,0.24734966,0.9466388,0.0,0.19269328,0.19658405,0.29497117,0.22987264,0.9495003,0.18111657,0.7584425,0.22314541,0.0,0.0,0.14231709,0.41444916,0.40999556,0.0346422,0.02175061,0.32698804,0.22103354,0.17920022,0.0,0.0
0.031215787,0.24453704,0.9337177,0.0,0.19053344,0.1941511,0.290937,0.22515842,0.9360331,0.17935225,0.74520767,0.22110406,0.0,0.0,0.14058504,0.40899485,0.4051052,0.035573147,0.02205952,0.32188916,0.22186063,0.17467901,0.0,0.0
0.030562123,0.24645567,0.9428332,0.0,0.19035086,0.194583,0.2958269,0.22765434,0.94416094,0.1746515,0.7514473,0.22141057,0.0,0.0,0.1398907,0.4008146,0.3973255,0.034552556,0.021247825,0.321395,0.22401136,0.17634225,0.0,0.0
0.03027165,0.24110246,0.922281,0.0,0.190613,0.19531843,0.29505736,0.22898655,0.9236984,0.17246976,0.7386782,0.21781646,0.0,0.0,0.13781077,0.40155816,0.3989296,0.03419445,0.021312198,0.32363012,0.215998,0.17811537,0.0,0.0
0.030076345,0.24139953,0.9265167,0.0,0.19157934,0.19544385,0.29639176,0.23046474,0.92787635,0.17381796,0.7424177,0.21663634,0.0,0.0,0.13579506,0.4042346,0.4017138,0.034565073,0.022123199,0.32770002,0.21569394,0.17859104,0.0,0.0
0.030752182,0.23919249,0.9099969,0.0,0.19042635,0.19386113,0.29304916,0.22845519,0.911287,0.17337464,0.7273518,0.2147646,0.0,0.0,0.13596402,0.4030645,0.40044245,0.03419171,0.021774273,0.32479823,0.21393877,0.17681104,0.0,0.0
