0,1,2,3,4,5,6,7,8,9,10
0.000584986,0.002422582,0.001026111,0.00050767,0.001032792,0.000120313,0.00130679,0.001317458,0.000114101,0.0009727,0.002991168
0.000587645,0.002367678,0.001034762,0.00050486,0.001022835,0.000117863,0.001321425,0.00133325,0.000113692,0.000976308,0.003042006
0.000591274,0.002338574,0.001019098,0.000501671,0.001018915,0.000117425,0.001303259,0.001319233,0.000114208,0.00096904,0.003001524
0.000588862,0.002329497,0.001008798,0.000504835,0.001002722,0.00011351,0.001304364,0.001317341,0.00011374,0.00096673,0.003008085
0.00058105,0.002276646,0.000994171,0.000500951,0.001011944,0.000113687,0.001300099,0.001314898,0.000116085,0.000972262,0.002996953
0.000563358,0.002257612,0.00102115,0.000498413,0.001020677,0.000114364,0.001298369,0.001311091,0.000117748,0.000971904,0.003031096
0.000543102,0.002216866,0.001001545,0.000491391,0.001008163,0.000114539,0.001257024,0.001265748,0.000116435,0.000932563,0.00298843
0.000531893,0.002151474,0.001004853,0.000485452,0.00101779,0.000110058,0.001245283,0.001259652,0.000115969,0.000927044,0.002977964
0.00053738,0.002139333,0.000994845,0.000477772,0.000995785,0.000108795,0.001228189,0.001264261,0.000114185,0.000914269,0.002997485
0.000554763,0.00211961,0.000991385,0.00047226,0.001009379,0.000109648,0.001241439,0.001244305,0.000114854,0.000890007,0.00296113
0.000563496,0.002078752,0.000987442,0.000472373,0.001008244,0.000111515,0.00124323,0.001256321,0.000117249,0.000885919,0.002983729
0.000564273,0.002026368,0.000992268,0.000470853,0.001017467,0.000111128,0.001238609,0.001253503,0.000115893,0.00088421,0.002942693
0.00056743,0.001878144,0.000974601,0.000472168,0.001000517,0.000111362,0.001228984,0.001260131,0.000116394,0.000876186,0.002946418
0.000563088,0.001884208,0.000974573,0.000469444,0.001022743,0.000109615,0.001220037,0.001249973,0.000113986,0.000872595,0.002946961
0.000564979,0.00191185,0.001017822,0.000469844,0.001041457,0.00010972,0.001216861,0.001241254,0.000114478,0.000868445,0.00294461
0.00057044,0.001476683,0.00078806,0.000407004,0.000928534,0.000108796,0.001201935,0.001220926,0.000108546,0.000754009,0.002920853
0.000577447,0.001382359,0.000635334,0.000367938,0.000872019,0.000108104,0.001205368,0.00120916,0.000100561,0.000666907,0.002928718
0.000575825,0.001334005,0.000629198,0.00035528,0.0009109,0.000108772,0.001166002,0.001218575,0.000107449,0.00065583,0.002988739
0.000577143,0.001319875,0.000626519,0.000355766,0.000913224,0.000110735,0.001163279,0.001177247,0.000107213,0.000657014,0.00295793
0.000555343,0.001358841,0.000633259,0.00037158,0.000895921,0.000109824,0.001164967,0.00120673,0.000105792,0.000662235,0.002999978
0.000566982,0.001271376,0.000628593,0.000368374,0.000901323,0.000107066,0.001155199,0.001164803,0.000106445,0.000658494,0.002946096
0.000566916,0.001301528,0.000670124,0.000352509,0.000965147,9.05E-05,0.001177326,0.001182825,9.75E-05,0.000668951,0.003077021
0.000554644,0.001238398,0.000652862,0.000340028,0.000960043,9.12E-05,0.001174878,0.001132727,9.76E-05,0.000661027,0.00303047
0.000533611,0.001225735,0.000639854,0.000340226,0.00092095,8.87E-05,0.001161967,0.001143737,9.65E-05,0.000656471,0.002990705
0.000534077,0.001242408,0.000803117,0.00034079,0.000932269,8.97E-05,0.001167643,0.001202137,0.000104935,0.000679635,0.002963493
0.000533242,0.001225846,0.000817942,0.000345169,0.000961937,9.19E-05,0.001160542,0.001204392,0.000108146,0.000676518,0.00296766
0.000497135,0.001243424,0.000823705,0.000342672,0.000982214,9.15E-05,0.001164533,0.0012107,0.00010839,0.000676827,0.002952954
0.000497146,0.001173306,0.000810735,0.000342659,0.000969608,8.98E-05,0.001141068,0.001229242,0.000103572,0.000580687,0.002956575
0.000459903,0.001129485,0.000803034,0.00030057,0.000846063,8.90E-05,0.000988553,0.001188852,0.000103352,0.000583447,0.002923704
0.000461184,0.001125507,0.000802659,0.000298732,0.000841315,9.02E-05,0.000987234,0.001156175,0.000102503,0.000580804,0.002912621
0.000473678,0.001115379,0.000794562,0.000299702,0.000838535,9.28E-05,0.000988299,0.00116083,0.0001024,0.000583143,0.002890653
0.000444647,0.001096373,0.000793384,0.000292052,0.000821949,9.14E-05,0.000915083,0.001128539,9.77E-05,0.000559251,0.00285953
0.0004394,0.001048741,0.000791542,0.000297543,0.000793513,8.92E-05,0.00097493,0.001315221,9.22E-05,0.000536128,0.002982736
0.00044252,0.001170247,0.000792322,0.000306069,0.000802973,8.96E-05,0.000986439,0.001308138,9.94E-05,0.000532041,0.002981618
0.000449487,0.00122039,0.000768104,0.000302255,0.000788272,7.60E-05,0.000914342,0.001299519,9.64E-05,0.000529185,0.002958009
0.000451469,0.001192209,0.000767185,0.000301689,0.000805427,7.43E-05,0.00090637,0.001286982,9.59E-05,0.000530832,0.002934865
0.000460554,0.001158534,0.000768692,0.000302549,0.000840283,7.37E-05,0.000944223,0.001278841,9.71E-05,0.000536045,0.002937736
0.000453326,0.001171677,0.000761251,0.000302802,0.000835702,7.28E-05,0.000938339,0.001274375,9.59E-05,0.000534224,0.002926241
0.000436494,0.001114212,0.000748619,0.000315125,0.000800061,7.35E-05,0.000924794,0.001246656,9.69E-05,0.000538187,0.002939804
0.000437016,0.001142183,0.00074481,0.000311981,0.000804507,7.23E-05,0.000921097,0.001261851,9.69E-05,0.000539789,0.002933391
0.000435819,0.001122894,0.000740472,0.000317543,0.000805674,7.64E-05,0.000914623,0.001244609,9.80E-05,0.000537141,0.002923722
0.000435527,0.001136706,0.000730134,0.000316926,0.000806789,7.62E-05,0.000911108,0.001214415,9.71E-05,0.000544365,0.002887188
0.000400395,0.001114243,0.000701797,0.000314396,0.000758296,7.63E-05,0.000898999,0.001240633,9.88E-05,0.000544774,0.002931015
0.000405238,0.001086567,0.000694889,0.000317151,0.00075838,7.55E-05,0.000897307,0.001218047,9.83E-05,0.000549191,0.002906204
0.00039833,0.001072932,0.000695542,0.000317833,0.00076614,7.66E-05,0.000880697,0.001194092,9.86E-05,0.000547681,0.00287061
0.000390017,0.001092034,0.000667071,0.000313449,0.00075826,7.61E-05,0.000870689,0.001106553,9.72E-05,0.000500056,0.002241201
0.000371221,0.001063509,0.000655082,0.000311521,0.000797529,7.17E-05,0.000864538,0.001070102,9.79E-05,0.000488591,0.002167261
0.000337332,0.001055984,0.000662761,0.000311485,0.00077851,7.05E-05,0.000841251,0.001084839,9.62E-05,0.000492415,0.0021915
0.000346326,0.001056519,0.000656164,0.00031356,0.000793398,7.20E-05,0.000845666,0.001079683,9.67E-05,0.000492192,0.002173307
0.000347521,0.001021615,0.000679826,0.000315386,0.000834964,7.03E-05,0.000840825,0.001090684,9.55E-05,0.000483391,0.002174573
0.000333531,0.000979639,0.000661246,0.00027987,0.000795515,7.32E-05,0.000836494,0.001057844,8.26E-05,0.000429528,0.00211236
0.000341201,0.001002941,0.000662175,0.000291218,0.0007875,7.21E-05,0.000822125,0.001052932,8.39E-05,0.000440412,0.002092264
0.000338354,0.000901951,0.000662211,0.000279694,0.000767529,7.17E-05,0.000820071,0.001021576,8.18E-05,0.00044392,0.00206375
0.000337634,0.000925276,0.000667918,0.000279136,0.00077189,7.10E-05,0.000814732,0.001027729,8.29E-05,0.000448603,0.002077409
0.000396466,0.000981833,0.000675771,0.000274866,0.000768094,8.72E-05,0.000772085,0.001017822,8.59E-05,0.000446349,0.001979294
0.000394183,0.000958422,0.000671622,0.000270153,0.000796839,8.47E-05,0.000764497,0.001016208,8.62E-05,0.000443203,0.001978352
0.000393426,0.000986154,0.000682151,0.000270435,0.000797767,8.36E-05,0.000743018,0.001066955,8.80E-05,0.000458033,0.002117083
0.000395927,0.000994433,0.000689689,0.000270438,0.000805884,8.64E-05,0.00076523,0.001069566,8.68E-05,0.000481006,0.002115884
0.000335625,0.00101624,0.000698772,0.000272791,0.000704226,8.58E-05,0.000639325,0.001077391,9.03E-05,0.000484343,0.00211337
0.000328851,0.00097046,0.000623637,0.000271101,0.000689132,8.52E-05,0.000664036,0.001076756,9.01E-05,0.000470568,0.002081761
0.000313609,0.000890183,0.000618416,0.000255896,0.000658949,7.45E-05,0.00055447,0.001071743,8.98E-05,0.000404621,0.002064725
0.000314342,0.000867248,0.000607314,0.000255821,0.000657696,7.54E-05,0.000542274,0.001041225,9.03E-05,0.000403746,0.002040248
0.000314592,0.000889488,0.000612501,0.000257024,0.00066743,7.46E-05,0.000547213,0.001047237,9.02E-05,0.000405509,0.002056776
0.000312042,0.000880059,0.000602212,0.000265412,0.0006629,7.67E-05,0.000552758,0.001047285,9.00E-05,0.000412719,0.002077331
0.000309253,0.000916685,0.000614083,0.00026278,0.000679965,7.71E-05,0.000554447,0.001056386,9.00E-05,0.000421931,0.002077769
0.000314029,0.000886616,0.000606623,0.000253593,0.00069655,7.63E-05,0.000524727,0.00105383,8.79E-05,0.000405006,0.002056548
0.000313806,0.000873217,0.000606997,0.000259085,0.000714543,7.74E-05,0.000524793,0.001024999,8.78E-05,0.000400503,0.002037757
0.000320768,0.000884249,0.000601958,0.000268048,0.000702032,7.80E-05,0.000535675,0.00102957,8.96E-05,0.000407032,0.002053026
0.000321867,0.000884734,0.00060712,0.000268038,0.000715328,7.71E-05,0.000528175,0.0009968,8.90E-05,0.000407869,0.002011154
0.000369489,0.000972158,0.000688877,0.000270627,0.000780505,7.71E-05,0.000603702,0.001155473,9.10E-05,0.000451945,0.002728305
0.000368396,0.000975039,0.000682027,0.00027068,0.000766795,7.66E-05,0.000588966,0.001111491,9.05E-05,0.000447819,0.002712968
0.00036965,0.00095934,0.00068802,0.000272841,0.000765529,7.73E-05,0.000595418,0.001132806,9.10E-05,0.000444117,0.002717529
0.000368571,0.000972821,0.000679989,0.00028175,0.000772073,7.87E-05,0.000594065,0.001128132,9.07E-05,0.000446709,0.002693886
0.00037045,0.000958045,0.000679854,0.0002818,0.000773217,7.79E-05,0.000589498,0.001114083,9.09E-05,0.000447827,0.002690909
0.000368203,0.000956547,0.000673825,0.000284267,0.0007692,7.85E-05,0.000582785,0.001101658,9.04E-05,0.000449118,0.002653625
0.000376502,0.000954588,0.000660939,0.00032026,0.000756953,8.15E-05,0.000648736,0.00106756,8.92E-05,0.000436125,0.00270783
0.000376705,0.000927773,0.000662826,0.000299195,0.000758336,8.06E-05,0.000627475,0.001039288,8.86E-05,0.000440685,0.002664597
0.000378043,0.000928265,0.000659164,0.00029646,0.000748327,7.99E-05,0.000618939,0.001015198,8.73E-05,0.000440736,0.002636006
0.000376673,0.000903709,0.000666481,0.000272941,0.000739025,8.09E-05,0.000614525,0.001045249,8.79E-05,0.000446515,0.00264438
0.000371435,0.000882316,0.000655052,0.000275217,0.000730947,8.00E-05,0.000605123,0.000977246,8.72E-05,0.000443028,0.002486197
0.000384808,0.000886889,0.000632167,0.000352033,0.000796699,9.11E-05,0.000659512,0.000849822,8.80E-05,0.00047656,0.002999665
0.000384972,0.000862072,0.000619228,0.000343614,0.00076862,9.02E-05,0.000641824,0.00085679,8.61E-05,0.000470269,0.002859517
0.000381583,0.00082948,0.000603188,0.000341906,0.000759797,8.76E-05,0.000616857,0.0007518,8.62E-05,0.000452798,0.00261107
0.000381329,0.000813956,0.000609543,0.000342057,0.0007471,8.74E-05,0.000616506,0.000734794,8.59E-05,0.000455983,0.002575338
0.000377414,0.00081807,0.000609836,0.00033599,0.000748168,8.92E-05,0.000610737,0.000735944,8.69E-05,0.00045343,0.00254392
