0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.032667182,0.039425448,0.00781824,0.0,0.006921237,0.07637068,0.0,0.046025522,0.036864053,0.114086054,0.038546726,0.05381292,0.069111004,0.014993741,0.014586057,0.06853926,0.06489994,0.0016228206,0.032571316,0.0020146924,0.019320708,0.089314446,0.080226086,0.002944592,0.0,0.021287657,0.027971517,0.0,0.01770089,0.03374359,0.06871848,0.01893831,0.0034985906,0.0
0.03262451,0.039382417,0.0077346745,0.0,0.006914694,0.07638195,0.0,0.046069127,0.037020944,0.11442902,0.038431253,0.053599052,0.06937556,0.0148682995,0.014544671,0.06905806,0.06519298,0.0015968243,0.032695778,0.0020161774,0.019448366,0.08963421,0.080356024,0.0029299152,0.0,0.021284506,0.027781814,0.0,0.01791716,0.03398985,0.068543,0.019085817,0.0035021016,0.0
0.032772068,0.039559357,0.007802465,0.0,0.006937056,0.076798335,0.0,0.046630412,0.03720556,0.1149092,0.038632974,0.053616554,0.069862925,0.014953559,0.014664382,0.06955841,0.06553778,0.001593858,0.033008996,0.0020197118,0.019520432,0.09009396,0.08112483,0.0029162688,0.0,0.021468386,0.02791651,0.0,0.017938944,0.03404282,0.06862728,0.019188453,0.0034963926,0.0
0.032943103,0.039813206,0.0077967662,0.0,0.007036172,0.077047415,0.0,0.047281798,0.03754462,0.11595317,0.038866,0.053532332,0.07070105,0.01510237,0.01486453,0.07029392,0.06598531,0.001591205,0.03324674,0.0020026,0.019632794,0.090589136,0.08167645,0.0029628312,0.0,0.021693354,0.027889784,0.0,0.01794469,0.034077883,0.068633005,0.019278657,0.0035226576,0.0
0.032900587,0.03983765,0.0078000515,0.0,0.0070266007,0.07616948,0.0,0.0469239,0.037510183,0.11571734,0.038911395,0.05324599,0.07070295,0.0149634555,0.014748743,0.070146196,0.06569965,0.0015924626,0.03300849,0.0020067457,0.019623583,0.09023929,0.0808442,0.0029626293,0.0,0.021531966,0.02752017,0.0,0.017933056,0.034107156,0.06842765,0.019321892,0.0034940117,0.0
0.03297361,0.03989521,0.0078000436,0.0,0.007025545,0.07575814,0.0,0.046724707,0.03752099,0.115687594,0.038880616,0.053220447,0.07074178,0.014868071,0.01466333,0.070287146,0.065625116,0.0015710741,0.032932453,0.0019992373,0.019641856,0.09033558,0.08043437,0.0029924111,0.0,0.021487664,0.027286364,0.0,0.017925335,0.034259222,0.068608835,0.019412149,0.0034750104,0.0
0.032850284,0.039695334,0.007734552,0.0,0.007010958,0.075152084,0.0,0.04647527,0.03755733,0.11591598,0.03864795,0.052798398,0.07074643,0.0146878045,0.014539972,0.07006078,0.065695666,0.0015634311,0.032887913,0.0020045415,0.01967601,0.09048595,0.07977207,0.002956898,0.0,0.021414265,0.026995227,0.0,0.017660689,0.033888143,0.06873464,0.019448958,0.0034167427,0.0
0.03260937,0.039357796,0.007680779,0.0,0.0069562066,0.07473733,0.0,0.046276323,0.037575386,0.116203025,0.03858252,0.05243848,0.07081222,0.014508398,0.014353599,0.06991629,0.06563777,0.0015289204,0.032883357,0.0019700713,0.019633217,0.09076439,0.07930073,0.0028573365,0.0,0.02138645,0.026677927,0.0,0.0175022,0.033815064,0.068759,0.019431436,0.0033902968,0.0
0.032505263,0.03926464,0.007623968,0.0,0.0069423183,0.074503675,0.0,0.04607889,0.03763312,0.11638778,0.038504012,0.052371725,0.07093036,0.014414992,0.014269032,0.069939524,0.06570384,0.0015170041,0.032873735,0.001974464,0.01967936,0.09093414,0.078985766,0.0028819067,0.0,0.021360908,0.026534086,0.0,0.017458357,0.033745855,0.06865726,0.019503824,0.0033699588,0.0
0.03256231,0.039202597,0.0075452253,0.0,0.00692825,0.07416046,0.0,0.045779288,0.037684917,0.11640414,0.0384927,0.052332506,0.071017265,0.01421092,0.014095473,0.07002314,0.06579049,0.0015051415,0.032821152,0.0019592016,0.01970552,0.09099713,0.07853738,0.002868489,0.0,0.021288846,0.02628625,0.0,0.017568294,0.03390258,0.06827076,0.019580945,0.0033712962,0.0
0.03243731,0.03915014,0.0074682506,0.0,0.0069273077,0.073698774,0.0,0.04568267,0.03769159,0.11644149,0.038302474,0.051721707,0.07102751,0.014174692,0.014146553,0.06980773,0.065627694,0.0014948898,0.032688852,0.0019451266,0.019666312,0.09066892,0.07803756,0.0028345406,0.0,0.02119615,0.026167378,0.0,0.017475482,0.03346205,0.06821399,0.019548634,0.003341218,0.0
0.032390382,0.03916093,0.00740395,0.0,0.0068906024,0.07411714,0.0,0.045820933,0.037693854,0.11649531,0.038265377,0.051493168,0.07105954,0.014269454,0.014191608,0.06990844,0.06565806,0.0014692461,0.032802325,0.0019391266,0.01963884,0.090673946,0.0785983,0.002772362,0.0,0.021350674,0.026388777,0.0,0.017459983,0.033495694,0.06816697,0.019568458,0.0033378825,0.0
